mode,op,element_type,analysis,n,sparsity,select-matrix-repr,mean_ns,std_ns
naive,Add,double,min max,4096,0.25,True,81789335.7,694385.3449629715
naive,Add,double,min max,4096,1.0,True,80704135.8,830947.9757259582
naive,Add,double,min max mean symmetry,1024,0.001,False,15549752.5,389332.3122493031
naive,Add,double,min max mean symmetry,1024,0.01,False,15404137.8,299540.73142091674
naive,Add,double,min max mean symmetry,1024,0.05,False,16488754.4,515654.5738623441
naive,Add,double,min max mean symmetry,1024,0.1,False,17176766.5,473233.38089531614
naive,Add,double,min max mean symmetry,1024,0.2,False,17750904.1,266413.85032416094
naive,Add,double,min max mean symmetry,1024,0.25,True,17398127.4,231154.169943977
naive,Add,double,min max mean symmetry,1024,1.0,True,19083882.9,124774.11749277252
naive,Add,double,min max mean symmetry,2048,0.001,False,61557358.3,501536.87958116387
naive,Add,double,min max mean symmetry,2048,0.01,False,62884119.1,572256.9973784017
naive,Add,double,min max mean symmetry,2048,0.05,False,68343724.9,1904233.0121697888
naive,Add,double,min max mean symmetry,2048,0.1,False,75836071.8,3571323.718152814
naive,Add,double,min max mean symmetry,2048,0.2,False,77337854.8,1747455.9172565895
naive,Add,double,min max mean symmetry,2048,0.25,True,75716471.4,2014033.1816855676
naive,Add,double,min max mean symmetry,2048,1.0,True,62646962.2,743116.305418502
naive,Add,double,min max mean symmetry,4096,0.001,False,269546093.3,1511837.742459175
naive,Add,double,min max mean symmetry,4096,0.01,False,276521735.8,4149727.270292442
naive,Add,double,min max mean symmetry,4096,0.05,False,296538305.1,3726508.0818961915
naive,Add,double,min max mean symmetry,4096,0.1,False,319876425.0,7021513.135425442
naive,Add,double,min max mean symmetry,4096,0.2,False,330418854.2,5393887.030337112
naive,Add,double,min max mean symmetry,4096,0.25,True,320885016.8,5663090.471989751
naive,Add,double,min max mean symmetry,4096,1.0,True,271021143.3,963670.297417005
naive,Add,double,symmetry,1024,0.001,False,14785841.5,322102.77468888357
naive,Add,double,symmetry,1024,0.01,False,14833541.2,643200.1323935395
naive,Add,double,symmetry,1024,0.05,False,15478505.8,246749.13210105168
naive,Add,double,symmetry,1024,0.1,False,16467077.3,530156.6363911394
naive,Add,double,symmetry,1024,0.2,False,17049219.5,322726.0092143004
naive,Add,double,symmetry,1024,0.25,True,16473162.0,275136.0752682208
naive,Add,double,symmetry,1024,1.0,True,17125268.7,85861.41412642178
naive,Add,double,symmetry,2048,0.001,False,56203903.6,512774.4419751565
naive,Add,double,symmetry,2048,0.01,False,57454356.9,398504.3047612044
naive,Add,double,symmetry,2048,0.05,False,62092000.8,1224632.6444816736
naive,Add,double,symmetry,2048,0.1,False,67945927.2,1912101.7861482976
naive,Add,double,symmetry,2048,0.2,False,70923328.7,1228176.0401139616
naive,Add,double,symmetry,2048,0.25,True,68970675.4,954342.1730007682
naive,Add,double,symmetry,2048,1.0,True,57420485.6,841301.7687275145
naive,Add,double,symmetry,4096,0.001,False,245947559.2,2004798.8465563129
naive,Add,double,symmetry,4096,0.01,False,251798594.8,2074465.5740008922
naive,Add,double,symmetry,4096,0.05,False,273250731.4,5733580.574390102
naive,Add,double,symmetry,4096,0.1,False,294596748.9,7605813.570399983
naive,Add,double,symmetry,4096,0.2,False,305221849.0,5532378.994669491
naive,Add,double,symmetry,4096,0.25,True,296968573.9,3440404.823413287
naive,Add,double,symmetry,4096,1.0,True,249555531.0,2409622.334411026
naive,Add,double,,1024,0.001,True,48959.7,2409.9320898684628
naive,Add,double,,1024,0.01,True,272700.3,42729.66369852317
naive,Add,double,,1024,0.05,True,1263457.1,235297.06456706548
naive,Add,double,,1024,0.1,True,2513524.2,457902.6545563296
naive,Add,double,,1024,0.2,False,3616866.4,97815.43018949285
naive,Add,double,,1024,0.25,True,3739713.1,116332.94259003138
naive,Add,double,,1024,1.0,True,4973831.9,155590.30644502092
naive,Add,double,,2048,0.001,True,132072.9,13388.527024201645
naive,Add,double,,2048,0.01,True,1003844.6,177665.99418959662
naive,Add,double,,2048,0.05,True,3894763.5,832153.7186221799
naive,Add,double,,2048,0.1,True,7563946.5,1559376.597960455
naive,Add,double,,2048,0.2,False,15026759.6,474598.5188309053
naive,Add,double,,2048,0.25,True,15215721.1,330872.02596017224
naive,Add,double,,2048,1.0,True,14981921.5,464018.20385369693
naive,Add,double,,4096,0.001,True,486537.3,64179.30992331822
naive,Add,double,,4096,0.01,True,4105633.0,730222.0253440426
naive,Add,double,,4096,0.05,True,15196126.9,3301736.8890529736
naive,Add,double,,4096,0.1,True,30204834.2,6367833.223010666
naive,Add,double,,4096,0.2,False,61014325.9,1169255.7657714912
naive,Add,double,,4096,0.25,True,61245343.7,1913758.8954313067
naive,Add,double,,4096,1.0,True,61893490.8,531446.6639691654
naive,Add,int64_t,max,1024,0.001,False,5293623.1,447971.9762424257
naive,Add,int64_t,max,1024,0.01,False,5176745.3,339362.56834772835
naive,Add,int64_t,max,1024,0.05,False,4761554.9,123808.97344919897
naive,Add,int64_t,max,1024,0.1,False,4415278.8,162101.46635007483
naive,Add,int64_t,max,1024,0.2,False,4416612.7,111204.26719835096
naive,Add,int64_t,max,1024,0.25,True,4407626.3,246472.7975155113
naive,Add,int64_t,max,1024,1.0,True,5713857.9,214705.75490473257
naive,Add,int64_t,max,2048,0.001,False,17623485.9,598618.9122329743
naive,Add,int64_t,max,2048,0.01,False,17592980.0,368838.7161803323
naive,Add,int64_t,max,2048,0.05,False,17593741.6,370885.54855408834
naive,Add,int64_t,max,2048,0.1,False,17599981.3,505461.4723354952
naive,Add,int64_t,max,2048,0.2,False,17620913.8,484248.7251003242
naive,Add,int64_t,max,2048,0.25,True,18149568.0,441624.3880156776
naive,Add,int64_t,max,2048,1.0,True,17947956.8,504157.5420181012
naive,Add,int64_t,max,4096,0.001,False,72455144.7,1835344.607409134
naive,Add,int64_t,max,4096,0.01,False,71427458.5,1120266.7014723928
naive,Add,int64_t,max,4096,0.05,False,71335497.6,2563804.7535089627
naive,Add,int64_t,max,4096,0.1,False,71482116.3,2055885.7808614904
naive,Add,int64_t,max,4096,0.2,False,72785514.7,1544909.9750847083
naive,Add,int64_t,max,4096,0.25,True,71552580.2,1052882.4707047276
naive,Add,int64_t,max,4096,1.0,True,71401866.8,1176675.4022028712
naive,Add,int64_t,mean,1024,0.001,False,7567125.1,226758.21667114456
naive,Add,int64_t,mean,1024,0.01,False,7512310.4,629458.23558009
naive,Add,int64_t,mean,1024,0.05,False,6728142.3,167895.6360481449
naive,Add,int64_t,mean,1024,0.1,False,6374232.7,167414.77650703362
naive,Add,int64_t,mean,1024,0.2,False,6369350.0,144429.2595086683
naive,Add,int64_t,mean,1024,0.25,True,6379397.4,149449.6823268621
naive,Add,int64_t,mean,1024,1.0,True,8677207.2,133899.9456375296
naive,Add,int64_t,mean,2048,0.001,False,27875060.4,623716.4766615963
naive,Add,int64_t,mean,2048,0.01,False,27458256.3,538015.189261429
naive,Add,int64_t,mean,2048,0.05,False,27857306.9,854974.3427558333
naive,Add,int64_t,mean,2048,0.1,False,27625539.0,474614.8301641838
naive,Add,int64_t,mean,2048,0.2,False,27902530.9,630475.0741548345
naive,Add,int64_t,mean,2048,0.25,True,27730726.5,381230.0462786362
naive,Add,int64_t,mean,2048,1.0,True,27952389.4,858018.8373862196
naive,Add,int64_t,mean,4096,0.001,False,113763046.0,3699114.220764508
naive,Add,int64_t,mean,4096,0.01,False,112873087.6,3517330.2057682327
naive,Add,int64_t,mean,4096,0.05,False,112765500.7,2731039.804310644
naive,Add,int64_t,mean,4096,0.1,False,112180185.2,1251966.996315869
naive,Add,int64_t,mean,4096,0.2,False,112313627.0,1719170.9066289933
naive,Add,int64_t,mean,4096,0.25,True,112312207.6,2933509.6583374585
naive,Add,int64_t,mean,4096,1.0,True,112160845.2,1294539.0909824723
naive,Add,int64_t,min,1024,0.001,False,5540251.0,138418.22577488353
naive,Add,int64_t,min,1024,0.01,False,5051011.6,375319.96395377995
naive,Add,int64_t,min,1024,0.05,False,4792436.5,360821.12931055535
naive,Add,int64_t,min,1024,0.1,False,4365379.0,180560.59061588036
naive,Add,int64_t,min,1024,0.2,False,4348183.2,94846.77654078609
naive,Add,int64_t,min,1024,0.25,True,4332585.3,100590.0921143164
naive,Add,int64_t,min,1024,1.0,True,5757293.8,94949.82773701531
naive,Add,int64_t,min,2048,0.001,False,17733105.9,562108.5012052486
naive,Add,int64_t,min,2048,0.01,False,17674046.5,895431.3737261873
naive,Add,int64_t,min,2048,0.05,False,17378432.6,509693.73961934843
naive,Add,int64_t,min,2048,0.1,False,17590131.4,549647.5009828673
naive,Add,int64_t,min,2048,0.2,False,17796623.6,495673.45589481684
naive,Add,int64_t,min,2048,0.25,True,17976137.8,757591.4842440258
naive,Add,int64_t,min,2048,1.0,True,17767893.0,449508.6248140547
naive,Add,int64_t,min,4096,0.001,False,73204074.4,3335570.956651922
