mode,op,element_type,analysis,n,sparsity,select-matrix-repr,mean_ns,std_ns
naive,mean,int64_t,min max mean,4096,0.25,True,66123704.0,2391171.8576670033
naive,mean,int64_t,min max mean,4096,1.0,True,65801194.0,1798061.8594615825
naive,mean,int64_t,,1024,0.001,False,5251369.7,126787.3666208195
naive,mean,int64_t,,1024,0.01,False,5272746.0,50318.064429136764
naive,mean,int64_t,,1024,0.05,False,5320207.0,142290.90889922812
naive,mean,int64_t,,1024,0.1,False,5340863.55,115039.11346214036
naive,mean,int64_t,,1024,0.2,False,5327154.5,144184.24634674535
naive,mean,int64_t,,1024,0.25,True,5324241.15,16281.404569808752
naive,mean,int64_t,,1024,1.0,True,5287936.8,82741.98744454765
naive,mean,int64_t,,2048,0.001,False,16618635.45,543798.2142895203
naive,mean,int64_t,,2048,0.01,False,16327113.55,351231.9203356683
naive,mean,int64_t,,2048,0.05,False,16270955.7,469985.0843367939
naive,mean,int64_t,,2048,0.1,False,16582968.5,517232.68507444026
naive,mean,int64_t,,2048,0.2,False,16547541.3,598729.4491223283
naive,mean,int64_t,,2048,0.25,True,16506399.25,477424.6795629404
naive,mean,int64_t,,2048,1.0,True,19401903.45,965917.1335589208
naive,mean,int64_t,,4096,0.001,False,66513523.05,2360880.7703946005
naive,mean,int64_t,,4096,0.01,False,66596250.5,2778344.3990065004
naive,mean,int64_t,,4096,0.05,False,65265318.0,1081944.2321746526
naive,mean,int64_t,,4096,0.1,False,65942273.45,1929772.8632229853
naive,mean,int64_t,,4096,0.2,False,66261000.6,1871160.26313868
naive,mean,int64_t,,4096,0.25,True,66527078.65,2191487.9809676367
naive,mean,int64_t,,4096,1.0,True,65553683.45,1752965.8943005092
naive,stddev,double,max,1024,0.001,True,52057.7,1642.1498815069629
naive,stddev,double,max,1024,0.01,True,65220.1,1042.5439452501648
naive,stddev,double,max,1024,0.05,True,106330.4,7708.433018454528
naive,stddev,double,max,1024,0.1,True,227310.1,10818.430944457703
naive,stddev,double,max,1024,0.2,True,442754.1,17346.410364811632
naive,stddev,double,max,1024,0.25,True,2368297.6,54271.06278303387
naive,stddev,double,max,1024,1.0,True,2408091.5,15632.146907717084
naive,stddev,double,max,2048,0.001,True,69709.1,637.2242671671155
naive,stddev,double,max,2048,0.01,True,121664.1,9476.345222007623
naive,stddev,double,max,2048,0.05,True,432588.9,11648.714878570172
naive,stddev,double,max,2048,0.1,True,681960.1,9156.638677908932
naive,stddev,double,max,2048,0.2,True,1282989.4,11571.4430023034
naive,stddev,double,max,2048,0.25,True,7968728.7,129154.05943123373
naive,stddev,double,max,2048,1.0,True,9314547.8,633612.1782450206
naive,stddev,double,max,4096,0.001,True,117800.0,2904.25029530476
naive,stddev,double,max,4096,0.01,True,403207.1,17011.03261905831
naive,stddev,double,max,4096,0.05,True,1313690.8,65782.22073850116
naive,stddev,double,max,4096,0.1,True,2547441.3,74147.10544743694
naive,stddev,double,max,4096,0.2,True,4913350.5,249457.75369934324
naive,stddev,double,max,4096,0.25,True,32905112.8,2651679.1709587774
naive,stddev,double,max,4096,1.0,True,32597188.5,2027692.835151607
naive,stddev,double,mean,1024,0.001,True,54891.2,612.1582584049105
naive,stddev,double,mean,1024,0.01,True,67673.7,831.6320032856385
naive,stddev,double,mean,1024,0.05,True,113589.2,10439.276665022773
naive,stddev,double,mean,1024,0.1,True,235647.0,10201.297019932756
naive,stddev,double,mean,1024,0.2,True,450019.7,11790.885444557032
naive,stddev,double,mean,1024,0.25,True,2346507.5,11370.025185646005
naive,stddev,double,mean,1024,1.0,True,2412975.0,13909.275745982579
naive,stddev,double,mean,2048,0.001,True,73102.9,1003.1878576706248
naive,stddev,double,mean,2048,0.01,True,119642.0,7943.379521477129
naive,stddev,double,mean,2048,0.05,True,448275.9,16761.492511441535
naive,stddev,double,mean,2048,0.1,True,707321.3,58449.26265868924
naive,stddev,double,mean,2048,0.2,True,1287135.3,17832.278442631923
naive,stddev,double,mean,2048,0.25,True,8076718.8,497252.8285386956
naive,stddev,double,mean,2048,1.0,True,9749390.2,74793.20162777747
naive,stddev,double,mean,4096,0.001,True,122243.7,1770.7799944908136
naive,stddev,double,mean,4096,0.01,True,413006.8,21199.911036500973
naive,stddev,double,mean,4096,0.05,True,1321489.2,8427.683533055406
naive,stddev,double,mean,4096,0.1,True,2538317.6,20222.38576539488
naive,stddev,double,mean,4096,0.2,True,4917597.5,160425.1792153519
naive,stddev,double,mean,4096,0.25,True,32108203.3,102808.54505238788
naive,stddev,double,mean,4096,1.0,True,31958210.0,146237.46347940026
naive,stddev,double,min,1024,0.001,True,51842.9,1738.8254944070723
naive,stddev,double,min,1024,0.01,True,64561.7,980.5243551850774
naive,stddev,double,min,1024,0.05,True,113673.5,10725.360353956516
naive,stddev,double,min,1024,0.1,True,244633.9,15663.059275817664
naive,stddev,double,min,1024,0.2,True,439986.3,13836.685216802787
naive,stddev,double,min,1024,0.25,True,2352427.1,7643.616718834413
naive,stddev,double,min,1024,1.0,True,2413175.8,23902.148033643793
naive,stddev,double,min,2048,0.001,True,69188.5,552.0914276136127
naive,stddev,double,min,2048,0.01,True,111260.7,6118.388441593279
naive,stddev,double,min,2048,0.05,True,443423.1,32828.663669455425
naive,stddev,double,min,2048,0.1,True,694933.8,36416.869493866914
naive,stddev,double,min,2048,0.2,True,1265621.4,61328.85688591736
naive,stddev,double,min,2048,0.25,True,8108340.2,569296.9789042544
naive,stddev,double,min,2048,1.0,True,9267712.5,765588.9327670487
naive,stddev,double,min,4096,0.001,True,119481.6,1615.1379163677905
naive,stddev,double,min,4096,0.01,True,416514.4,21515.39696847612
naive,stddev,double,min,4096,0.05,True,1316402.9,18434.62952917085
naive,stddev,double,min,4096,0.1,True,2578481.1,100884.07273417017
naive,stddev,double,min,4096,0.2,True,4938996.7,148521.32116826417
naive,stddev,double,min,4096,0.25,True,33370463.7,2888420.991952411
naive,stddev,double,min,4096,1.0,True,32633568.4,1994495.4577504448
naive,stddev,double,min max,1024,0.001,True,51743.2,697.267492111567
naive,stddev,double,min max,1024,0.01,True,65037.6,942.0190137264879
naive,stddev,double,min max,1024,0.05,True,106197.9,5830.802297568776
naive,stddev,double,min max,1024,0.1,True,233040.1,16660.15371044204
naive,stddev,double,min max,1024,0.2,True,431139.4,28723.21354352028
naive,stddev,double,min max,1024,0.25,True,2348501.1,10660.320940030131
naive,stddev,double,min max,1024,1.0,True,2403076.8,20898.128825327854
naive,stddev,double,min max,2048,0.001,True,69990.6,2347.747866455094
naive,stddev,double,min max,2048,0.01,True,121663.7,10514.196984712305
naive,stddev,double,min max,2048,0.05,True,428923.8,17145.382085110978
naive,stddev,double,min max,2048,0.1,True,692189.7,33759.66543755366
naive,stddev,double,min max,2048,0.2,True,1265736.9,64107.04269067827
naive,stddev,double,min max,2048,0.25,True,8100208.1,556785.9997243005
naive,stddev,double,min max,2048,1.0,True,9330529.6,768543.1706713684
naive,stddev,double,min max,4096,0.001,True,120270.3,675.6174213265956
naive,stddev,double,min max,4096,0.01,True,413733.4,14167.839137363962
naive,stddev,double,min max,4096,0.05,True,1323367.9,61918.69568761565
naive,stddev,double,min max,4096,0.1,True,2529882.7,20677.0336420225
naive,stddev,double,min max,4096,0.2,True,5076785.1,290823.44958962826
naive,stddev,double,min max,4096,0.25,True,32438664.4,737924.9108779744
naive,stddev,double,min max,4096,1.0,True,33207589.5,2501766.9772711652
naive,stddev,double,min max mean,1024,0.001,True,56154.3,722.3897147662029
naive,stddev,double,min max mean,1024,0.01,True,71099.8,5588.014073791233
naive,stddev,double,min max mean,1024,0.05,True,117134.7,10281.934621785273
naive,stddev,double,min max mean,1024,0.1,True,233418.2,8080.965354873552
naive,stddev,double,min max mean,1024,0.2,True,445219.1,12859.277165187461
naive,stddev,double,min max mean,1024,0.25,True,2258062.6,178593.2222536268
naive,stddev,double,min max mean,1024,1.0,True,2409223.7,15940.822556847223
naive,stddev,double,min max mean,2048,0.001,True,74222.3,810.0351226953069
naive,stddev,double,min max mean,2048,0.01,True,126315.9,13285.75208802439
naive,stddev,double,min max mean,2048,0.05,True,430831.3,25198.94382729386
naive,stddev,double,min max mean,2048,0.1,True,688011.1,17624.904976575996
naive,stddev,double,min max mean,2048,0.2,True,1287791.6,9110.30160739906
naive,stddev,double,min max mean,2048,0.25,True,8142000.5,639596.1672295434
naive,stddev,double,min max mean,2048,1.0,True,9454634.6,452515.66577135056
naive,stddev,double,min max mean,4096,0.001,True,123745.9,3121.500937049355
naive,stddev,double,min max mean,4096,0.01,True,398834.3,26266.37864922464
naive,stddev,double,min max mean,4096,0.05,True,1311490.2,56765.86381463972
naive,stddev,double,min max mean,4096,0.1,True,2535410.3,25103.93031667437
naive,stddev,double,min max mean,4096,0.2,True,4928249.9,155269.60478860984
naive,stddev,double,min max mean,4096,0.25,True,32802822.0,1289090.8466709743
naive,stddev,double,min max mean,4096,1.0,True,32556932.0,1597859.0138836128
naive,stddev,double,,1024,0.001,True,51114.75,3823.916370410672
naive,stddev,double,,1024,0.01,True,63524.4,992.5076375153574
naive,stddev,double,,1024,0.05,True,107865.7,8483.379509680275
naive,stddev,double,,1024,0.1,True,230847.45,14392.54690702978
naive,stddev,double,,1024,0.2,True,433586.75,21717.18372474227
naive,stddev,double,,1024,0.25,True,2328357.95,97148.75709337124
naive,stddev,double,,1024,1.0,True,2408121.6,55496.29709164582
naive,stddev,double,,2048,0.001,True,68878.85,1737.9646678923323
naive,stddev,double,,2048,0.01,True,114939.2,8432.874484015396
naive,stddev,double,,2048,0.05,True,437086.35,21448.58395589689
naive,stddev,double,,2048,0.1,True,690534.45,26550.424455869656
naive,stddev,double,,2048,0.2,True,1264917.9,52635.556719268854
naive,stddev,double,,2048,0.25,True,8218945.7,605204.4202120644
naive,stddev,double,,2048,1.0,True,8742460.75,715626.0593165499
naive,stddev,double,,4096,0.001,True,116586.75,1656.6151563702988
naive,stddev,double,,4096,0.01,True,402782.25,23356.5491274875
naive,stddev,double,,4096,0.05,True,1322229.55,54439.90984608626
naive,stddev,double,,4096,0.1,True,2540751.8,99476.90003402266
naive,stddev,double,,4096,0.2,True,4943330.7,203106.17988294206
naive,stddev,double,,4096,0.25,True,32855174.75,1643786.0029603634
naive,stddev,double,,4096,1.0,True,33368039.45,2356210.683325587
naive,stddev,int64_t,max,1024,0.001,False,5861422.8,16955.199771423784
naive,stddev,int64_t,max,1024,0.01,False,5873241.5,15095.395870926941
naive,stddev,int64_t,max,1024,0.05,False,5917548.1,220053.52848717404
naive,stddev,int64_t,max,1024,0.1,False,5911806.9,275408.5677136788
naive,stddev,int64_t,max,1024,0.2,False,5988727.2,13870.487020208662
naive,stddev,int64_t,max,1024,0.25,True,6007053.0,75273.97685787576
naive,stddev,int64_t,max,1024,1.0,True,5916336.4,105086.70163272048
naive,stddev,int64_t,max,2048,0.001,False,18866167.3,430903.4932542064
naive,stddev,int64_t,max,2048,0.01,False,18800146.8,376172.0400823717
naive,stddev,int64_t,max,2048,0.05,False,18945415.9,753694.1637962605
naive,stddev,int64_t,max,2048,0.1,False,18872071.1,668162.8298239302
naive,stddev,int64_t,max,2048,0.2,False,18787538.4,261227.5408839327
naive,stddev,int64_t,max,2048,0.25,True,19008218.6,634305.1077218632
naive,stddev,int64_t,max,2048,1.0,True,22297635.4,303590.1539774386
naive,stddev,int64_t,max,4096,0.001,False,75512935.6,1406902.740007378
naive,stddev,int64_t,max,4096,0.01,False,74965440.2,1319034.92396885
naive,stddev,int64_t,max,4096,0.05,False,74835467.0,1158147.161943592
naive,stddev,int64_t,max,4096,0.1,False,75094554.3,1349040.2910895203
naive,stddev,int64_t,max,4096,0.2,False,75148862.6,1416073.0053823884
naive,stddev,int64_t,max,4096,0.25,True,74635985.1,1135710.0991723642
naive,stddev,int64_t,max,4096,1.0,True,75937935.5,2840391.417251552
naive,stddev,int64_t,mean,1024,0.001,False,5877372.6,20504.920342851023
naive,stddev,int64_t,mean,1024,0.01,False,5798818.4,289139.9606523533
naive,stddev,int64_t,mean,1024,0.05,False,5991955.7,28263.208184847
naive,stddev,int64_t,mean,1024,0.1,False,5854391.3,322910.3828653291
naive,stddev,int64_t,mean,1024,0.2,False,5984878.5,12052.982381044792
naive,stddev,int64_t,mean,1024,0.25,True,5906598.2,247173.94341133756
naive,stddev,int64_t,mean,1024,1.0,True,5909647.5,82121.02843195669
naive,stddev,int64_t,mean,2048,0.001,False,19172949.4,816384.3951594261
naive,stddev,int64_t,mean,2048,0.01,False,19063137.8,770439.6535987026
naive,stddev,int64_t,mean,2048,0.05,False,18757395.6,521881.54775883345
naive,stddev,int64_t,mean,2048,0.1,False,18748975.9,827636.8096320258
naive,stddev,int64_t,mean,2048,0.2,False,19472938.7,1013788.5870412642
naive,stddev,int64_t,mean,2048,0.25,True,19069556.5,710437.2631842461
naive,stddev,int64_t,mean,2048,1.0,True,21653283.1,792526.1963731267
naive,stddev,int64_t,mean,4096,0.001,False,75945666.0,1817229.553502682
naive,stddev,int64_t,mean,4096,0.01,False,74702474.8,797654.9236084765
naive,stddev,int64_t,mean,4096,0.05,False,76434205.8,4106129.716734991
naive,stddev,int64_t,mean,4096,0.1,False,75832405.2,1241229.003677476
naive,stddev,int64_t,mean,4096,0.2,False,75218926.7,1564272.5761689458
naive,stddev,int64_t,mean,4096,0.25,True,74790899.3,802997.0603549394
naive,stddev,int64_t,mean,4096,1.0,True,75296554.0,1795547.4042292638
naive,stddev,int64_t,min,1024,0.001,False,5912001.3,106281.75023550469
naive,stddev,int64_t,min,1024,0.01,False,5810614.4,184122.59017247736
naive,stddev,int64_t,min,1024,0.05,False,5992457.8,19536.298391569562
naive,stddev,int64_t,min,1024,0.1,False,5943617.7,185276.43577281444
naive,stddev,int64_t,min,1024,0.2,False,5985158.1,16309.709749103551
naive,stddev,int64_t,min,1024,0.25,True,6007753.7,75117.79863957374
naive,stddev,int64_t,min,1024,1.0,True,5849028.8,171012.98736437806
naive,stddev,int64_t,min,2048,0.001,False,19271533.2,440987.9630311921
naive,stddev,int64_t,min,2048,0.01,False,18633940.9,384924.8868766329
naive,stddev,int64_t,min,2048,0.05,False,19249544.3,712198.039893095
naive,stddev,int64_t,min,2048,0.1,False,19041029.9,335525.90704923426
naive,stddev,int64_t,min,2048,0.2,False,18846536.1,434138.67052243673
naive,stddev,int64_t,min,2048,0.25,True,19288694.2,708218.2268658897
naive,stddev,int64_t,min,2048,1.0,True,22646512.3,829959.4973192696
naive,stddev,int64_t,min,4096,0.001,False,78047437.5,4755050.521428425
naive,stddev,int64_t,min,4096,0.01,False,75676954.5,2142481.24504257
naive,stddev,int64_t,min,4096,0.05,False,75419813.5,2081165.5070323367
naive,stddev,int64_t,min,4096,0.1,False,74922711.0,1254947.6142630223
naive,stddev,int64_t,min,4096,0.2,False,77277861.6,3894618.2521830252
naive,stddev,int64_t,min,4096,0.25,True,74641832.2,754914.4150405088
naive,stddev,int64_t,min,4096,1.0,True,75109787.1,1242352.81466681
naive,stddev,int64_t,min max,1024,0.001,False,5808210.9,207841.70543546407
naive,stddev,int64_t,min max,1024,0.01,False,5870473.7,19597.003943630214
naive,stddev,int64_t,min max,1024,0.05,False,6005974.7,68620.18973556132
naive,stddev,int64_t,min max,1024,0.1,False,6020843.4,41432.81938056148
naive,stddev,int64_t,min max,1024,0.2,False,5935292.7,199833.37692746258
naive,stddev,int64_t,min max,1024,0.25,True,6014612.2,106414.80505059227
naive,stddev,int64_t,min max,1024,1.0,True,5899730.0,74077.41742408555
naive,stddev,int64_t,min max,2048,0.001,False,19079029.9,503903.92554852314
naive,stddev,int64_t,min max,2048,0.01,False,18977642.5,658242.4327164724
naive,stddev,int64_t,min max,2048,0.05,False,18928478.7,449825.7142150969
naive,stddev,int64_t,min max,2048,0.1,False,18982682.9,642911.5724606909
naive,stddev,int64_t,min max,2048,0.2,False,18675784.1,428479.62720568443
naive,stddev,int64_t,min max,2048,0.25,True,18855329.3,332111.1527455997
naive,stddev,int64_t,min max,2048,1.0,True,22576734.2,404867.26024540747
naive,stddev,int64_t,min max,4096,0.001,False,77001963.9,3522064.9382861066
naive,stddev,int64_t,min max,4096,0.01,False,75949868.4,3400441.261908527
naive,stddev,int64_t,min max,4096,0.05,False,75416345.1,1398730.7824036116
naive,stddev,int64_t,min max,4096,0.1,False,75917208.2,3486445.1532151946
naive,stddev,int64_t,min max,4096,0.2,False,75568415.9,1636221.3965552486
naive,stddev,int64_t,min max,4096,0.25,True,75996991.8,1320192.7805161884
naive,stddev,int64_t,min max,4096,1.0,True,76630070.0,3791313.774754397
naive,stddev,int64_t,min max mean,1024,0.001,False,5821317.1,216638.12959785192
naive,stddev,int64_t,min max mean,1024,0.01,False,5814685.2,177545.6696983123
naive,stddev,int64_t,min max mean,1024,0.05,False,5980137.6,21674.582842070537
naive,stddev,int64_t,min max mean,1024,0.1,False,5847984.0,399098.48019950616
naive,stddev,int64_t,min max mean,1024,0.2,False,5934031.5,215479.5695101456
naive,stddev,int64_t,min max mean,1024,0.25,True,5980889.4,14176.093790447318
naive,stddev,int64_t,min max mean,1024,1.0,True,5918415.1,102635.96025159353
naive,stddev,int64_t,min max mean,2048,0.001,False,19267136.0,703982.3535610342
naive,stddev,int64_t,min max mean,2048,0.01,False,18909735.4,534187.9702487582
naive,stddev,int64_t,min max mean,2048,0.05,False,19061266.2,854944.0887171506
naive,stddev,int64_t,min max mean,2048,0.1,False,18610628.4,294530.9798114808
naive,stddev,int64_t,min max mean,2048,0.2,False,18751887.0,440867.9591396951
naive,stddev,int64_t,min max mean,2048,0.25,True,19053185.3,578839.6011264549
naive,stddev,int64_t,min max mean,2048,1.0,True,22006960.8,662024.612527829
naive,stddev,int64_t,min max mean,4096,0.001,False,77351322.3,3866942.872343275
naive,stddev,int64_t,min max mean,4096,0.01,False,75267422.7,1890505.964265594
naive,stddev,int64_t,min max mean,4096,0.05,False,75549568.4,1366912.9643411185
naive,stddev,int64_t,min max mean,4096,0.1,False,74960266.3,1299907.8385069433
naive,stddev,int64_t,min max mean,4096,0.2,False,75280013.5,1344520.4675520966
naive,stddev,int64_t,min max mean,4096,0.25,True,76048315.3,2725333.605178847
naive,stddev,int64_t,min max mean,4096,1.0,True,76411220.1,3050054.8689069147
naive,stddev,int64_t,,1024,0.001,False,5857519.75,132371.222032615
naive,stddev,int64_t,,1024,0.01,False,5869696.6,17072.274283176263
naive,stddev,int64_t,,1024,0.05,False,6010312.45,54439.139595926026
naive,stddev,int64_t,,1024,0.1,False,5965648.55,187696.88119032857
naive,stddev,int64_t,,1024,0.2,False,5937609.9,192521.57000816948
naive,stddev,int64_t,,1024,0.25,True,6026814.95,98347.40945962137
naive,stddev,int64_t,,1024,1.0,True,5842053.8,242478.0438638995
naive,stddev,int64_t,,2048,0.001,False,19207312.95,793529.1091531009
naive,stddev,int64_t,,2048,0.01,False,18866451.7,630792.7580832914
naive,stddev,int64_t,,2048,0.05,False,18974507.4,603736.497135298
naive,stddev,int64_t,,2048,0.1,False,18971308.75,488416.9867915244
naive,stddev,int64_t,,2048,0.2,False,19068925.75,735642.4259570595
naive,stddev,int64_t,,2048,0.25,True,18962420.7,595591.005645838
naive,stddev,int64_t,,2048,1.0,True,22404474.4,746079.7501253434
naive,stddev,int64_t,,4096,0.001,False,76286878.3,3080084.469731429
naive,stddev,int64_t,,4096,0.01,False,76144401.9,3011482.806133686
naive,stddev,int64_t,,4096,0.05,False,76276644.9,2804269.275836192
naive,stddev,int64_t,,4096,0.1,False,75764095.2,3012452.443143986
naive,stddev,int64_t,,4096,0.2,False,75598757.55,2556176.9877074654
naive,stddev,int64_t,,4096,0.25,True,75635286.0,2704869.621146685
naive,stddev,int64_t,,4096,1.0,True,76238157.25,3623136.950881698
naive,sum,double,max,1024,0.001,True,47697.7,1429.3867410730923
naive,sum,double,max,1024,0.01,True,54323.8,819.3288310155664
naive,sum,double,max,1024,0.05,True,70191.1,4788.263903661858
naive,sum,double,max,1024,0.1,True,161933.0,6430.480248179151
naive,sum,double,max,1024,0.2,True,302737.3,6476.187390913135
naive,sum,double,max,1024,0.25,True,1600138.4,252332.54078616182
naive,sum,double,max,1024,1.0,True,1721500.7,9167.553654662233
naive,sum,double,max,2048,0.001,True,61030.7,1215.9270857159881
naive,sum,double,max,2048,0.01,True,80096.5,7793.506160758313
naive,sum,double,max,2048,0.05,True,293781.8,22570.058926718717
naive,sum,double,max,2048,0.1,True,412167.3,44484.87131861047
naive,sum,double,max,2048,0.2,True,806682.1,15246.529495447669
naive,sum,double,max,2048,0.25,True,5456272.9,206302.369312861
naive,sum,double,max,2048,1.0,True,6166236.5,659222.0145815404
naive,sum,double,max,4096,0.001,True,97302.2,2327.3738084898273
naive,sum,double,max,4096,0.01,True,285434.1,18968.71649409451
naive,sum,double,max,4096,0.05,True,806069.3,9170.629701510261
naive,sum,double,max,4096,0.1,True,1552860.3,101208.45581060245
naive,sum,double,max,4096,0.2,True,3028512.2,38897.64896008781
naive,sum,double,max,4096,0.25,True,21591222.2,86219.6124412023
naive,sum,double,max,4096,1.0,True,22158235.3,1522625.198385418
naive,sum,double,mean,1024,0.001,True,46803.1,1555.1303946757798
naive,sum,double,mean,1024,0.01,True,53959.0,1809.0951697833182
naive,sum,double,mean,1024,0.05,True,66815.0,3900.8792741010475
naive,sum,double,mean,1024,0.1,True,168712.6,11461.457277909009
naive,sum,double,mean,1024,0.2,True,306601.3,9093.671169799609
naive,sum,double,mean,1024,0.25,True,1740285.3,41245.16835285747
naive,sum,double,mean,1024,1.0,True,1721001.1,14411.474721747056
naive,sum,double,mean,2048,0.001,True,59118.2,1953.6001410501362
naive,sum,double,mean,2048,0.01,True,79968.0,6704.765452853494
naive,sum,double,mean,2048,0.05,True,307493.4,10959.280848263325
naive,sum,double,mean,2048,0.1,True,472715.0,95005.57318389272
naive,sum,double,mean,2048,0.2,True,802003.0,63357.60079983388
naive,sum,double,mean,2048,0.25,True,5529130.8,296896.557843824
naive,sum,double,mean,2048,1.0,True,6141560.7,790884.8190157444
naive,sum,double,mean,4096,0.001,True,94488.6,3969.6255406944047
naive,sum,double,mean,4096,0.01,True,266048.4,37558.190156372315
naive,sum,double,mean,4096,0.05,True,806663.8,14044.95125421704
naive,sum,double,mean,4096,0.1,True,1546595.3,21842.144619214196
naive,sum,double,mean,4096,0.2,True,3139781.6,351164.3130761819
naive,sum,double,mean,4096,0.25,True,21835279.9,850742.3366914404
naive,sum,double,mean,4096,1.0,True,21343320.1,177201.06814416635
naive,sum,double,min,1024,0.001,True,47611.2,844.5692919405066
naive,sum,double,min,1024,0.01,True,55000.3,3398.077824300085
naive,sum,double,min,1024,0.05,True,66942.7,3999.538641449089
naive,sum,double,min,1024,0.1,True,167541.2,12568.029270069888
naive,sum,double,min,1024,0.2,True,298943.1,18824.22271347922
naive,sum,double,min,1024,0.25,True,1723898.3,8855.645958621235
naive,sum,double,min,1024,1.0,True,1720461.7,26605.535230474135
naive,sum,double,min,2048,0.001,True,60705.5,2203.301878242441
naive,sum,double,min,2048,0.01,True,80714.8,6087.922484540833
naive,sum,double,min,2048,0.05,True,294389.9,32617.40356329902
naive,sum,double,min,2048,0.1,True,441392.0,50954.04224287695
naive,sum,double,min,2048,0.2,True,780581.1,60866.160469691415
naive,sum,double,min,2048,0.25,True,5456669.5,150634.318026766
naive,sum,double,min,2048,1.0,True,6348441.6,598265.126496086
naive,sum,double,min,4096,0.001,True,96507.4,637.047913774501
naive,sum,double,min,4096,0.01,True,286441.8,14916.77109684115
naive,sum,double,min,4096,0.05,True,856043.7,126011.00885244555
naive,sum,double,min,4096,0.1,True,1532215.0,15812.334847622378
naive,sum,double,min,4096,0.2,True,3044345.8,101524.19813117357
naive,sum,double,min,4096,0.25,True,21870931.6,919132.7199870051
naive,sum,double,min,4096,1.0,True,21462358.4,185537.85713385412
naive,sum,double,min max,1024,0.001,True,47927.8,652.9233067094838
naive,sum,double,min max,1024,0.01,True,54986.9,1482.6231595834906
naive,sum,double,min max,1024,0.05,True,71894.1,4636.430558330646
naive,sum,double,min max,1024,0.1,True,165170.1,10027.619817838682
naive,sum,double,min max,1024,0.2,True,290502.6,37924.33742246967
naive,sum,double,min max,1024,0.25,True,1724814.2,17098.49633284885
naive,sum,double,min max,1024,1.0,True,1739957.5,66054.53272906829
naive,sum,double,min max,2048,0.001,True,62117.1,1225.9327922488706
naive,sum,double,min max,2048,0.01,True,82083.1,6693.412125200253
naive,sum,double,min max,2048,0.05,True,310012.1,11664.582170447042
naive,sum,double,min max,2048,0.1,True,437963.7,35055.95902442582
naive,sum,double,min max,2048,0.2,True,807316.0,15822.721292846922
naive,sum,double,min max,2048,0.25,True,5484172.1,207031.91600354778
naive,sum,double,min max,2048,1.0,True,6282015.9,686793.5445651206
naive,sum,double,min max,4096,0.001,True,98287.1,1385.9328547147509
naive,sum,double,min max,4096,0.01,True,292891.6,14571.63269430635
naive,sum,double,min max,4096,0.05,True,805438.5,12041.485375797945
naive,sum,double,min max,4096,0.1,True,1539050.6,22886.55916665693
naive,sum,double,min max,4096,0.2,True,3066041.0,131941.45823390342
naive,sum,double,min max,4096,0.25,True,22031513.3,955033.6499729622
naive,sum,double,min max,4096,1.0,True,21374393.8,177644.90515182287
naive,sum,double,min max mean,1024,0.001,True,48876.6,1555.1301624694386
naive,sum,double,min max mean,1024,0.01,True,54212.3,2173.520751121451
naive,sum,double,min max mean,1024,0.05,True,68444.0,5608.829626381762
naive,sum,double,min max mean,1024,0.1,True,164106.1,9661.051903275222
naive,sum,double,min max mean,1024,0.2,True,307675.6,9916.936379525465
naive,sum,double,min max mean,1024,0.25,True,1723657.3,7889.922166212324
naive,sum,double,min max mean,1024,1.0,True,1719259.8,14135.264253317328
naive,sum,double,min max mean,2048,0.001,True,62544.2,1732.1422702666323
naive,sum,double,min max mean,2048,0.01,True,81339.8,4233.956484319494
naive,sum,double,min max mean,2048,0.05,True,302832.7,17864.7072622718
naive,sum,double,min max mean,2048,0.1,True,450398.1,43704.82097600268
naive,sum,double,min max mean,2048,0.2,True,805844.0,20404.060227753136
naive,sum,double,min max mean,2048,0.25,True,5393879.4,13980.918966775895
naive,sum,double,min max mean,2048,1.0,True,6394399.7,610008.8647354142
naive,sum,double,min max mean,4096,0.001,True,97721.6,4932.385927047206
naive,sum,double,min max mean,4096,0.01,True,285128.9,15717.452906809602
naive,sum,double,min max mean,4096,0.05,True,781021.7,79933.68892755212
naive,sum,double,min max mean,4096,0.1,True,1539440.5,24861.987568039112
naive,sum,double,min max mean,4096,0.2,True,3032855.0,86934.24198655997
naive,sum,double,min max mean,4096,0.25,True,21576136.7,76257.07259009579
naive,sum,double,min max mean,4096,1.0,True,21703276.6,809517.696976443
naive,sum,double,,1024,0.001,True,42450.85,1316.7180601784125
naive,sum,double,,1024,0.01,True,48902.3,781.553385724125
naive,sum,double,,1024,0.05,True,60954.45,4133.080990139515
naive,sum,double,,1024,0.1,True,159595.5,14142.220466986155
naive,sum,double,,1024,0.2,True,304788.5,18299.113091824103
naive,sum,double,,1024,0.25,True,1721634.05,11607.486878258675
naive,sum,double,,1024,1.0,True,1719282.1,9304.574516700985
naive,sum,double,,2048,0.001,True,55333.65,1071.5928269833225
naive,sum,double,,2048,0.01,True,75217.4,5770.981895839327
naive,sum,double,,2048,0.05,True,298897.5,28206.567181383394
naive,sum,double,,2048,0.1,True,438854.05,34710.85715400571
naive,sum,double,,2048,0.2,True,790076.7,46030.499656663604
naive,sum,double,,2048,0.25,True,5491748.1,223724.73995324553
naive,sum,double,,2048,1.0,True,6510523.35,587970.9916950588
naive,sum,double,,4096,0.001,True,89393.1,3756.3272642022903
naive,sum,double,,4096,0.01,True,274734.9,14394.249867660059
naive,sum,double,,4096,0.05,True,798902.6,49686.45830065931
