mode,op,element_type,analysis,n,sparsity,select-matrix-repr,mean_ns,std_ns
vectorized,,int64_t,max,1024,1.0,True,4139971.6,28180.42499166949
vectorized,,int64_t,max,2048,0.001,False,4144778.7,34252.427080427486
vectorized,,int64_t,max,2048,0.01,False,4146969.6,32743.68538003421
vectorized,,int64_t,max,2048,0.05,False,4132038.9,14243.067088938365
vectorized,,int64_t,max,2048,0.1,False,4143949.1,20612.874851789944
vectorized,,int64_t,max,2048,0.2,False,4098181.3,118432.30735558046
vectorized,,int64_t,max,2048,0.25,True,4143661.5,24756.35209732376
vectorized,,int64_t,max,2048,1.0,True,4107036.6,99657.30893773475
vectorized,,int64_t,max,4096,0.001,False,4169778.6,50954.75973449387
vectorized,,int64_t,max,4096,0.01,False,4139528.7,13813.120011625026
vectorized,,int64_t,max,4096,0.05,False,4095472.7,119773.84010806931
vectorized,,int64_t,max,4096,0.1,False,4151324.7,30333.79914678971
vectorized,,int64_t,max,4096,0.2,False,4116547.5,93045.7390107444
vectorized,,int64_t,max,4096,0.25,True,4148358.3,22923.5372442581
vectorized,,int64_t,max,4096,1.0,True,4113908.6,76381.25209790975
vectorized,,int64_t,mean,1024,0.001,False,32525.4,819.3679406849053
vectorized,,int64_t,mean,1024,0.01,False,34767.2,860.8615581045675
vectorized,,int64_t,mean,1024,0.05,False,35787.0,1203.4167099462168
vectorized,,int64_t,mean,1024,0.1,False,35874.1,1544.862270020643
vectorized,,int64_t,mean,1024,0.2,False,36156.1,1437.7689081814685
vectorized,,int64_t,mean,1024,0.25,True,36825.7,2271.7528743730527
vectorized,,int64_t,mean,1024,1.0,True,35530.6,2107.1965683765197
vectorized,,int64_t,mean,2048,0.001,False,36451.1,499.20613644732646
vectorized,,int64_t,mean,2048,0.01,False,39066.7,936.7011915345373
vectorized,,int64_t,mean,2048,0.05,False,39540.0,1322.1655636786866
vectorized,,int64_t,mean,2048,0.1,False,39496.8,1228.559481669488
vectorized,,int64_t,mean,2048,0.2,False,39306.8,1137.9723488146199
vectorized,,int64_t,mean,2048,0.25,True,38065.9,1386.6872153926186
vectorized,,int64_t,mean,2048,1.0,True,37160.2,1886.4226461744993
vectorized,,int64_t,mean,4096,0.001,False,44403.4,722.2085263658654
vectorized,,int64_t,mean,4096,0.01,False,48072.1,5706.802694056357
vectorized,,int64_t,mean,4096,0.05,False,45748.5,1215.2480542396818
vectorized,,int64_t,mean,4096,0.1,False,45770.7,2102.5961756309234
vectorized,,int64_t,mean,4096,0.2,False,44385.2,1712.0674181948689
vectorized,,int64_t,mean,4096,0.25,True,44507.1,5994.317206043292
vectorized,,int64_t,mean,4096,1.0,True,41022.1,1730.3744264047457
vectorized,,int64_t,min,1024,0.001,False,4131418.0,28380.70908988084
vectorized,,int64_t,min,1024,0.01,False,4111053.5,100523.71022052458
vectorized,,int64_t,min,1024,0.05,False,4131896.6,11388.138002129988
vectorized,,int64_t,min,1024,0.1,False,4121802.9,136502.80682051115
vectorized,,int64_t,min,1024,0.2,False,4134942.1,24962.93592263888
vectorized,,int64_t,min,1024,0.25,True,4117700.7,104204.20301936002
vectorized,,int64_t,min,1024,1.0,True,4121114.7,11605.35857122328
vectorized,,int64_t,min,2048,0.001,False,4128546.2,21479.9707262372
vectorized,,int64_t,min,2048,0.01,False,4140812.4,29778.834632074613
vectorized,,int64_t,min,2048,0.05,False,4112604.9,107269.19109464745
vectorized,,int64_t,min,2048,0.1,False,4145588.9,28658.562860183905
vectorized,,int64_t,min,2048,0.2,False,4145307.2,37241.39394634238
vectorized,,int64_t,min,2048,0.25,True,4131651.0,17578.2711449233
vectorized,,int64_t,min,2048,1.0,True,4137189.1,16250.996485344142
vectorized,,int64_t,min,4096,0.001,False,4138329.1,20696.370634324652
vectorized,,int64_t,min,4096,0.01,False,4124671.6,96389.81712723715
vectorized,,int64_t,min,4096,0.05,False,4152069.8,22198.6689330689
vectorized,,int64_t,min,4096,0.1,False,4119343.7,94527.0062551791
vectorized,,int64_t,min,4096,0.2,False,4149939.9,27870.09173708145
vectorized,,int64_t,min,4096,0.25,True,4140492.5,17012.220543871776
vectorized,,int64_t,min,4096,1.0,True,4158693.1,50172.05122033114
vectorized,,int64_t,min max,1024,0.001,False,4126202.6,21318.912632266693
vectorized,,int64_t,min max,1024,0.01,False,4113606.4,101971.18463696822
vectorized,,int64_t,min max,1024,0.05,False,4135428.2,13756.382137433908
vectorized,,int64_t,min max,1024,0.1,False,4149583.4,30788.12341796755
vectorized,,int64_t,min max,1024,0.2,False,4129134.2,75343.10436898355
vectorized,,int64_t,min max,1024,0.25,True,4120180.2,67278.6075209316
vectorized,,int64_t,min max,1024,1.0,True,4145383.1,25825.999907285586
vectorized,,int64_t,min max,2048,0.001,False,4135658.5,18350.742166341843
vectorized,,int64_t,min max,2048,0.01,False,4166980.6,33825.81435071278
vectorized,,int64_t,min max,2048,0.05,False,4149452.7,29504.84679600204
vectorized,,int64_t,min max,2048,0.1,False,4150931.3,21614.814199987984
vectorized,,int64_t,min max,2048,0.2,False,4131138.5,17075.204903602127
vectorized,,int64_t,min max,2048,0.25,True,4137592.3,18979.68855879592
vectorized,,int64_t,min max,2048,1.0,True,4141968.1,28430.173667543164
vectorized,,int64_t,min max,4096,0.001,False,4118498.8,93979.81736498298
vectorized,,int64_t,min max,4096,0.01,False,4135693.4,109526.461552753
vectorized,,int64_t,min max,4096,0.05,False,4169907.1,40377.58240644049
vectorized,,int64_t,min max,4096,0.1,False,4128216.8,101177.3579466605
