op,element_type,analysis,n,sparsity,time_ns
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,54809
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,82030
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,67610
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,67590
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.05,67731
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,235779
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,313330
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,260841
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,223766
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,312289
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,289008
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,235423
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,296744
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,244084
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.05,237567
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,1.11638e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,1.0975e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,1.07596e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,1.08668e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,1.06488e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,1.06505e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,1.0638e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,1.09313e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,1.0838e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.05,1.09035e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,168027
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,168809
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,165243
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,167728
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,165767
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,152172
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,180210
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,169988
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,165665
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,141136
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,568054
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,575261
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,536839
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,580268
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,557551
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,539271
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,564673
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,577284
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,554592
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,553970
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.21851e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.18591e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.1823e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.16572e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.19999e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.16758e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.18363e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.18949e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.19642e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.20933e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,159447
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,132391
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,163377
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,163434
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,162224
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,135558
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,134118
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,163093
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,134045
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.1,160550
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,546651
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,477124
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,578999
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,565240
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,550548
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,564596
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,574847
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,536325
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,565973
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.1,459641
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.20073e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.18859e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.18804e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.19504e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.18918e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.19406e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.19074e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.15691e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.18758e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.1,2.18732e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,296385
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,305329
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,292860
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,297908
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,309950
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,311425
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,290129
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,306689
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,311115
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,270640
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.11535e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.09662e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.08942e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.0909e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.09235e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.08961e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.10683e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.09937e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.09324e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.10512e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.40963e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.39763e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.37282e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.37744e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.37496e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.40782e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.37791e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.4096e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.38064e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.38574e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,296204
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,243272
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,299631
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,289862
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,239756
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,214704
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,307926
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,284667
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,279065
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.2,270473
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.10411e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.10491e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.06413e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.1166e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.0922e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.10686e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.09808e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.10334e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.08868e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.2,1.10674e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.414e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.34809e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.32813e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.41477e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.40848e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.3932e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.39279e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.40409e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.38138e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.2,4.38437e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06789e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06101e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06086e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06077e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06086e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.0606e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06088e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.0611e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06067e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06072e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.35035e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.33978e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.33589e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.33374e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.33907e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.33493e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.33604e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.33756e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.33852e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.33328e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74583e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74533e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.7453e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74399e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74387e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74516e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74514e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74474e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74463e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74435e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.07171e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06483e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06429e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06423e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06382e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06443e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06456e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.0644e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06592e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.06439e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.35362e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.34458e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.3374e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.34361e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.34002e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.33713e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.34363e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.34401e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.34562e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,4.34617e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74657e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74542e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74489e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74544e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74551e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74672e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74555e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74914e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.7453e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,1.74486e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.12688e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06209e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06147e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06144e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06156e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06149e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06138e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06147e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06135e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06125e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.36521e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.34203e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.33142e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.33911e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.34162e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.33478e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.33457e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.3432e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.34121e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.3324e+06
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74549e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74558e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74519e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74639e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74527e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74506e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.7463e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.7459e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74591e+07
SUM,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74483e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.11785e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.09546e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06458e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06526e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06492e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06457e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06667e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06444e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06785e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.06489e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.37452e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.35255e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.34784e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.33755e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.3445e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.34186e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.34438e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.3354e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.34934e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,4.33979e+06
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74749e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74501e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74594e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.7455e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74492e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74568e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74524e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74631e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.74628e+07
SUM,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,1.7452e+07
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,7246
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5003
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5248
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,4968
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5316
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,4887
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,4840
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5164
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,4943
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5236
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,14550
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,14218
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,13800
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,14416
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,14353
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,13946
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,14440
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,13638
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,14372
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,13625
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,44492
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,44618
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,44406
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,44445
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,44058
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,44335
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,44065
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,44322
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,43053
MEAN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,43322
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,6203
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5242
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5320
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5232
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5057
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5122
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5068
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5068
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5059
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.001,5177
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,12410
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,12482
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,12425
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,12591
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,12639
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,12518
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,12427
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,12336
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,12446
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.001,12547
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,33796
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,33828
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,33802
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,34429
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,33797
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,34001
MEAN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.001,34075
