op,element_type,analysis,n,sparsity,time_ns
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,6.74994e+06
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,6.72334e+06
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,6.79267e+06
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.72903e+07
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.71745e+07
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.70099e+07
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.72452e+07
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.70691e+07
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.69893e+07
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.72569e+07
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.67972e+07
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.69647e+07
VAR,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.75653e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.27607e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.2589e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25851e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25887e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.26064e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25853e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25878e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.26019e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.26083e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.26067e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.22881e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.21895e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.22258e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.2139e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.21325e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.21008e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.21968e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.21829e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.2227e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.22151e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.13825e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14328e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14292e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14268e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14315e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14259e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14467e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.1439e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14454e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.1442e+07
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,460823
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,424177
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,420950
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,419281
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,420194
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,423053
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,423905
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,421164
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,423002
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,421661
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.20818e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.28423e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.09617e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.18193e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.23806e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.28216e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.23342e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.07499e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.25519e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.14924e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.91928e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.92419e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.91654e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.95945e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.93922e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.91076e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.93142e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.91939e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.89836e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.97053e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.3621e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.31949e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26829e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26561e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26411e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26502e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26552e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26379e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26297e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26226e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.25789e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.23121e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.22613e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.21968e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.21803e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.22214e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.2218e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.21945e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.20782e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.21421e+06
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.15873e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14364e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14223e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14832e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14246e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14284e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14355e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14193e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.1409e+07
IDXMIN,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14163e+07
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,593982
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,493552
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,407885
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,407320
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,410621
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,405836
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,407690
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,406987
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,408075
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,408196
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.27924e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.21731e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.31962e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.30433e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.08631e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.13918e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.1389e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.13622e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.06791e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.26204e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.94273e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.91364e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.90689e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.88797e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.91152e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.88774e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.91091e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.93722e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.89822e+06
IDXMIN,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.89173e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.27716e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25892e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25894e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25805e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25832e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25676e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25661e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25625e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.25904e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,1.2595e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.23115e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.20974e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.2096e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.21127e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.20694e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.20737e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.20269e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.22995e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.20953e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,5.20731e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14218e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14381e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14082e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14207e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14114e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14425e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.145e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14354e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14419e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,2.14273e+07
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,485584
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,440880
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,437494
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,435582
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,436740
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,444123
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,436403
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,437604
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,433560
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,0.25,433880
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.32563e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.34388e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.17049e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.32248e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.22188e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.3244e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.3136e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.33949e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.15716e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,0.25,2.29086e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.97874e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,9.00209e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,8.98314e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,9.01479e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,9.00494e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,9.0047e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,9.01127e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,9.00442e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,9.00631e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,0.25,9.00095e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.36685e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.32729e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.27446e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26914e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26882e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26614e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26522e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26504e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26512e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",1024,1,1.26513e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.24978e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.22407e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.22518e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.22319e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.21328e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.21571e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.21019e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.22011e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.21852e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",2048,1,5.21971e+06
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.15679e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14187e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.15765e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.1434e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14238e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14264e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14343e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14395e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.14187e+07
IDXMAX,double,"AnalysisFlag::min, AnalysisFlag::max",4096,1,2.15977e+07
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,596675
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,473194
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,414681
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,411801
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,415637
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,420763
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,412631
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,411360
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,415945
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",1024,1,414356
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.2864e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.26848e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.15844e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.29969e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.11627e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.31633e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.31194e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.08778e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.12183e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",2048,1,2.12768e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.91896e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.93032e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.92273e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.92678e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.94214e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.93625e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.94718e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.93126e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.92966e+06
IDXMAX,int64_t,"AnalysisFlag::min, AnalysisFlag::max",4096,1,8.91316e+06
SUM,double,"AnalysisFlag::numDistinct",1024,0.001,82627
SUM,double,"AnalysisFlag::numDistinct",1024,0.001,70752
SUM,double,"AnalysisFlag::numDistinct",1024,0.001,71971
SUM,double,"AnalysisFlag::numDistinct",1024,0.001,73138
SUM,double,"AnalysisFlag::numDistinct",1024,0.001,70405
SUM,double,"AnalysisFlag::numDistinct",1024,0.001,71924
SUM,double,"AnalysisFlag::numDistinct",1024,0.001,69367
SUM,double,"AnalysisFlag::numDistinct",1024,0.001,69994
SUM,double,"AnalysisFlag::numDistinct",1024,0.001,67775
SUM,double,"AnalysisFlag::numDistinct",1024,0.001,68462
SUM,double,"AnalysisFlag::numDistinct",2048,0.001,164718
SUM,double,"AnalysisFlag::numDistinct",2048,0.001,160597
SUM,double,"AnalysisFlag::numDistinct",2048,0.001,165766
SUM,double,"AnalysisFlag::numDistinct",2048,0.001,164254
SUM,double,"AnalysisFlag::numDistinct",2048,0.001,165269
SUM,double,"AnalysisFlag::numDistinct",2048,0.001,166715
SUM,double,"AnalysisFlag::numDistinct",2048,0.001,162826
SUM,double,"AnalysisFlag::numDistinct",2048,0.001,160087
SUM,double,"AnalysisFlag::numDistinct",2048,0.001,160236
SUM,double,"AnalysisFlag::numDistinct",2048,0.001,160700
SUM,double,"AnalysisFlag::numDistinct",4096,0.001,357576
SUM,double,"AnalysisFlag::numDistinct",4096,0.001,413142
SUM,double,"AnalysisFlag::numDistinct",4096,0.001,417545
SUM,double,"AnalysisFlag::numDistinct",4096,0.001,418587
SUM,double,"AnalysisFlag::numDistinct",4096,0.001,405108
SUM,double,"AnalysisFlag::numDistinct",4096,0.001,398588
SUM,double,"AnalysisFlag::numDistinct",4096,0.001,344834
SUM,double,"AnalysisFlag::numDistinct",4096,0.001,407072
SUM,double,"AnalysisFlag::numDistinct",4096,0.001,348665
SUM,double,"AnalysisFlag::numDistinct",4096,0.001,343977
SUM,int64_t,"AnalysisFlag::numDistinct",1024,0.001,37407
SUM,int64_t,"AnalysisFlag::numDistinct",1024,0.001,27867
SUM,int64_t,"AnalysisFlag::numDistinct",1024,0.001,31116
SUM,int64_t,"AnalysisFlag::numDistinct",1024,0.001,27967
SUM,int64_t,"AnalysisFlag::numDistinct",1024,0.001,30019
SUM,int64_t,"AnalysisFlag::numDistinct",1024,0.001,28655
SUM,int64_t,"AnalysisFlag::numDistinct",1024,0.001,28084
SUM,int64_t,"AnalysisFlag::numDistinct",1024,0.001,29720
SUM,int64_t,"AnalysisFlag::numDistinct",1024,0.001,27777
SUM,int64_t,"AnalysisFlag::numDistinct",1024,0.001,28984
SUM,int64_t,"AnalysisFlag::numDistinct",2048,0.001,61258
SUM,int64_t,"AnalysisFlag::numDistinct",2048,0.001,58886
SUM,int64_t,"AnalysisFlag::numDistinct",2048,0.001,61726
SUM,int64_t,"AnalysisFlag::numDistinct",2048,0.001,59041
SUM,int64_t,"AnalysisFlag::numDistinct",2048,0.001,60194
SUM,int64_t,"AnalysisFlag::numDistinct",2048,0.001,61937
SUM,int64_t,"AnalysisFlag::numDistinct",2048,0.001,60444
SUM,int64_t,"AnalysisFlag::numDistinct",2048,0.001,62218
SUM,int64_t,"AnalysisFlag::numDistinct",2048,0.001,58532
SUM,int64_t,"AnalysisFlag::numDistinct",2048,0.001,61062
SUM,int64_t,"AnalysisFlag::numDistinct",4096,0.001,129441
SUM,int64_t,"AnalysisFlag::numDistinct",4096,0.001,126092
SUM,int64_t,"AnalysisFlag::numDistinct",4096,0.001,129325
SUM,int64_t,"AnalysisFlag::numDistinct",4096,0.001,127256
SUM,int64_t,"AnalysisFlag::numDistinct",4096,0.001,129138
SUM,int64_t,"AnalysisFlag::numDistinct",4096,0.001,126978
SUM,int64_t,"AnalysisFlag::numDistinct",4096,0.001,123218
SUM,int64_t,"AnalysisFlag::numDistinct",4096,0.001,127187
SUM,int64_t,"AnalysisFlag::numDistinct",4096,0.001,126869
SUM,int64_t,"AnalysisFlag::numDistinct",4096,0.001,130501
SUM,double,"AnalysisFlag::numDistinct",1024,0.01,95930
SUM,double,"AnalysisFlag::numDistinct",1024,0.01,94509
SUM,double,"AnalysisFlag::numDistinct",1024,0.01,94767
SUM,double,"AnalysisFlag::numDistinct",1024,0.01,95985
SUM,double,"AnalysisFlag::numDistinct",1024,0.01,91750
