mode,op,element_type,analysis,n,sparsity,seed,time_ns,select-matrix-repr
vectorized,Add,double,max,2048,0.05,4,8521162,True
naive,Add,double,max,2048,0.05,4,4684119,True
vectorized,Add,double,max,2048,0.05,5,8874323,True
naive,Add,double,max,2048,0.05,5,4233284,True
vectorized,Add,double,max,2048,0.05,6,8543956,True
naive,Add,double,max,2048,0.05,6,4437919,True
vectorized,Add,double,max,2048,0.05,7,8955946,True
naive,Add,double,max,2048,0.05,7,4213862,True
vectorized,Add,double,max,2048,0.05,8,8681717,True
naive,Add,double,max,2048,0.05,8,4399840,True
vectorized,Add,double,max,2048,0.05,9,8450654,True
naive,Add,double,max,2048,0.05,9,4469351,True
vectorized,Add,double,max,2048,0.1,0,8567969,True
naive,Add,double,max,2048,0.1,0,3307639,True
vectorized,Add,double,max,2048,0.1,1,12128621,True
naive,Add,double,max,2048,0.1,1,9034241,True
vectorized,Add,double,max,2048,0.1,2,11825390,True
naive,Add,double,max,2048,0.1,2,8769656,True
vectorized,Add,double,max,2048,0.1,3,11333231,True
naive,Add,double,max,2048,0.1,3,8602662,True
vectorized,Add,double,max,2048,0.1,4,11908492,True
naive,Add,double,max,2048,0.1,4,8559251,True
vectorized,Add,double,max,2048,0.1,5,11872084,True
naive,Add,double,max,2048,0.1,5,8329597,True
vectorized,Add,double,max,2048,0.1,6,11616620,True
naive,Add,double,max,2048,0.1,6,8869735,True
vectorized,Add,double,max,2048,0.1,7,11830237,True
naive,Add,double,max,2048,0.1,7,8842091,True
vectorized,Add,double,max,2048,0.1,8,11482874,True
naive,Add,double,max,2048,0.1,8,8547187,True
vectorized,Add,double,max,2048,0.1,9,11963688,True
naive,Add,double,max,2048,0.1,9,8781684,True
vectorized,Add,double,max,2048,0.2,0,15568374,False
naive,Add,double,max,2048,0.2,0,18147469,False
vectorized,Add,double,max,2048,0.2,1,17599446,False
naive,Add,double,max,2048,0.2,1,18403082,False
vectorized,Add,double,max,2048,0.2,2,18079417,False
naive,Add,double,max,2048,0.2,2,18248124,False
vectorized,Add,double,max,2048,0.2,3,19343764,False
naive,Add,double,max,2048,0.2,3,18325541,False
vectorized,Add,double,max,2048,0.2,4,17281190,False
naive,Add,double,max,2048,0.2,4,18204015,False
vectorized,Add,double,max,2048,0.2,5,18601860,False
naive,Add,double,max,2048,0.2,5,18261375,False
vectorized,Add,double,max,2048,0.2,6,19245320,False
naive,Add,double,max,2048,0.2,6,18214790,False
vectorized,Add,double,max,2048,0.2,7,18882749,False
naive,Add,double,max,2048,0.2,7,17986812,False
vectorized,Add,double,max,2048,0.2,8,19738323,False
naive,Add,double,max,2048,0.2,8,17992364,False
vectorized,Add,double,max,2048,0.2,9,19348447,False
naive,Add,double,max,2048,0.2,9,18157232,False
vectorized,Add,double,max,2048,0.25,0,17378855,True
naive,Add,double,max,2048,0.25,0,18294181,True
vectorized,Add,double,max,2048,0.25,1,17489801,True
naive,Add,double,max,2048,0.25,1,18221933,True
vectorized,Add,double,max,2048,0.25,2,16407035,True
naive,Add,double,max,2048,0.25,2,17237533,True
vectorized,Add,double,max,2048,0.25,3,16834569,True
naive,Add,double,max,2048,0.25,3,17231642,True
vectorized,Add,double,max,2048,0.25,4,19312438,True
naive,Add,double,max,2048,0.25,4,18229919,True
vectorized,Add,double,max,2048,0.25,5,19429616,True
naive,Add,double,max,2048,0.25,5,18085043,True
vectorized,Add,double,max,2048,0.25,6,17339868,True
naive,Add,double,max,2048,0.25,6,18274555,True
vectorized,Add,double,max,2048,0.25,7,18945855,True
naive,Add,double,max,2048,0.25,7,17323232,True
vectorized,Add,double,max,2048,0.25,8,17960614,True
naive,Add,double,max,2048,0.25,8,17961704,True
vectorized,Add,double,max,2048,0.25,9,14804671,True
naive,Add,double,max,2048,0.25,9,17254909,True
vectorized,Add,double,max,2048,1.0,0,18873652,True
naive,Add,double,max,2048,1.0,0,17364358,True
vectorized,Add,double,max,2048,1.0,1,17444417,True
naive,Add,double,max,2048,1.0,1,17440346,True
vectorized,Add,double,max,2048,1.0,2,19201623,True
naive,Add,double,max,2048,1.0,2,17397228,True
vectorized,Add,double,max,2048,1.0,3,16820036,True
naive,Add,double,max,2048,1.0,3,17410407,True
vectorized,Add,double,max,2048,1.0,4,17028747,True
naive,Add,double,max,2048,1.0,4,17530269,True
vectorized,Add,double,max,2048,1.0,5,18777257,True
naive,Add,double,max,2048,1.0,5,18400451,True
vectorized,Add,double,max,2048,1.0,6,16913772,True
naive,Add,double,max,2048,1.0,6,18121638,True
vectorized,Add,double,max,2048,1.0,7,17846004,True
naive,Add,double,max,2048,1.0,7,17482577,True
vectorized,Add,double,max,2048,1.0,8,19659897,True
naive,Add,double,max,2048,1.0,8,18257550,True
vectorized,Add,double,max,2048,1.0,9,18531560,True
naive,Add,double,max,2048,1.0,9,18283296,True
vectorized,Add,double,max,4096,0.001,0,8390810,True
naive,Add,double,max,4096,0.001,0,312198,True
vectorized,Add,double,max,4096,0.001,1,8583298,True
naive,Add,double,max,4096,0.001,1,509988,True
vectorized,Add,double,max,4096,0.001,2,8536932,True
naive,Add,double,max,4096,0.001,2,517565,True
vectorized,Add,double,max,4096,0.001,3,8481836,True
naive,Add,double,max,4096,0.001,3,510019,True
vectorized,Add,double,max,4096,0.001,4,8531406,True
naive,Add,double,max,4096,0.001,4,512086,True
vectorized,Add,double,max,4096,0.001,5,8504973,True
naive,Add,double,max,4096,0.001,5,512209,True
vectorized,Add,double,max,4096,0.001,6,8546600,True
naive,Add,double,max,4096,0.001,6,507549,True
vectorized,Add,double,max,4096,0.001,7,9153193,True
naive,Add,double,max,4096,0.001,7,525976,True
vectorized,Add,double,max,4096,0.001,8,8513950,True
naive,Add,double,max,4096,0.001,8,510391,True
vectorized,Add,double,max,4096,0.001,9,8504704,True
naive,Add,double,max,4096,0.001,9,510554,True
vectorized,Add,double,max,4096,0.01,0,9480831,True
naive,Add,double,max,4096,0.01,0,1864375,True
vectorized,Add,double,max,4096,0.01,1,10949900,True
naive,Add,double,max,4096,0.01,1,4672460,True
vectorized,Add,double,max,4096,0.01,2,11051527,True
naive,Add,double,max,4096,0.01,2,4776485,True
vectorized,Add,double,max,4096,0.01,3,10977440,True
naive,Add,double,max,4096,0.01,3,4699276,True
vectorized,Add,double,max,4096,0.01,4,11170189,True
naive,Add,double,max,4096,0.01,4,3963198,True
vectorized,Add,double,max,4096,0.01,5,10969868,True
naive,Add,double,max,4096,0.01,5,4658122,True
vectorized,Add,double,max,4096,0.01,6,10864968,True
naive,Add,double,max,4096,0.01,6,4695498,True
vectorized,Add,double,max,4096,0.01,7,11120691,True
naive,Add,double,max,4096,0.01,7,4687308,True
vectorized,Add,double,max,4096,0.01,8,10942494,True
naive,Add,double,max,4096,0.01,8,4669636,True
vectorized,Add,double,max,4096,0.01,9,10942344,True
naive,Add,double,max,4096,0.01,9,4834027,True
vectorized,Add,double,max,4096,0.05,0,13646591,True
naive,Add,double,max,4096,0.05,0,6767024,True
vectorized,Add,double,max,4096,0.05,1,19462777,True
naive,Add,double,max,4096,0.05,1,17684361,True
vectorized,Add,double,max,4096,0.05,2,20770516,True
naive,Add,double,max,4096,0.05,2,17971328,True
vectorized,Add,double,max,4096,0.05,3,19910727,True
naive,Add,double,max,4096,0.05,3,17015787,True
vectorized,Add,double,max,4096,0.05,4,21473181,True
naive,Add,double,max,4096,0.05,4,16950152,True
vectorized,Add,double,max,4096,0.05,5,19634647,True
naive,Add,double,max,4096,0.05,5,17763218,True
vectorized,Add,double,max,4096,0.05,6,20333330,True
naive,Add,double,max,4096,0.05,6,17912759,True
vectorized,Add,double,max,4096,0.05,7,20553433,True
naive,Add,double,max,4096,0.05,7,17907831,True
vectorized,Add,double,max,4096,0.05,8,20399712,True
naive,Add,double,max,4096,0.05,8,17656988,True
vectorized,Add,double,max,4096,0.05,9,19541029,True
naive,Add,double,max,4096,0.05,9,17046680,True
vectorized,Add,double,max,4096,0.1,0,18192012,True
naive,Add,double,max,4096,0.1,0,13235616,True
vectorized,Add,double,max,4096,0.1,1,32322084,True
naive,Add,double,max,4096,0.1,1,35153307,True
vectorized,Add,double,max,4096,0.1,2,33751636,True
naive,Add,double,max,4096,0.1,2,35297472,True
vectorized,Add,double,max,4096,0.1,3,32935078,True
naive,Add,double,max,4096,0.1,3,35114766,True
vectorized,Add,double,max,4096,0.1,4,33096250,True
naive,Add,double,max,4096,0.1,4,35282081,True
vectorized,Add,double,max,4096,0.1,5,32508533,True
naive,Add,double,max,4096,0.1,5,34906246,True
vectorized,Add,double,max,4096,0.1,6,30733637,True
naive,Add,double,max,4096,0.1,6,35069357,True
vectorized,Add,double,max,4096,0.1,7,32059916,True
naive,Add,double,max,4096,0.1,7,35163490,True
vectorized,Add,double,max,4096,0.1,8,30267702,True
naive,Add,double,max,4096,0.1,8,35159225,True
vectorized,Add,double,max,4096,0.1,9,31976992,True
naive,Add,double,max,4096,0.1,9,33448872,True
vectorized,Add,double,max,4096,0.2,0,46453288,False
naive,Add,double,max,4096,0.2,0,73942592,False
vectorized,Add,double,max,4096,0.2,1,42923751,False
naive,Add,double,max,4096,0.2,1,73867029,False
vectorized,Add,double,max,4096,0.2,2,54843900,False
naive,Add,double,max,4096,0.2,2,73537359,False
vectorized,Add,double,max,4096,0.2,3,60818074,False
naive,Add,double,max,4096,0.2,3,73394219,False
vectorized,Add,double,max,4096,0.2,4,55856091,False
naive,Add,double,max,4096,0.2,4,73815460,False
vectorized,Add,double,max,4096,0.2,5,47768075,False
naive,Add,double,max,4096,0.2,5,73426704,False
vectorized,Add,double,max,4096,0.2,6,51782517,False
naive,Add,double,max,4096,0.2,6,71994916,False
vectorized,Add,double,max,4096,0.2,7,45854011,False
naive,Add,double,max,4096,0.2,7,76147640,False
vectorized,Add,double,max,4096,0.2,8,48709729,False
naive,Add,double,max,4096,0.2,8,73670479,False
vectorized,Add,double,max,4096,0.2,9,60433720,False
naive,Add,double,max,4096,0.2,9,73674736,False
vectorized,Add,double,max,4096,0.25,0,50709976,True
naive,Add,double,max,4096,0.25,0,71442052,True
vectorized,Add,double,max,4096,0.25,1,53549159,True
naive,Add,double,max,4096,0.25,1,74456146,True
vectorized,Add,double,max,4096,0.25,2,49267939,True
naive,Add,double,max,4096,0.25,2,74065854,True
vectorized,Add,double,max,4096,0.25,3,60821368,True
naive,Add,double,max,4096,0.25,3,78431999,True
vectorized,Add,double,max,4096,0.25,4,47763605,True
naive,Add,double,max,4096,0.25,4,74221431,True
vectorized,Add,double,max,4096,0.25,5,43995767,True
naive,Add,double,max,4096,0.25,5,74106496,True
vectorized,Add,double,max,4096,0.25,6,61216587,True
naive,Add,double,max,4096,0.25,6,73742762,True
vectorized,Add,double,max,4096,0.25,7,52383047,True
naive,Add,double,max,4096,0.25,7,73990176,True
vectorized,Add,double,max,4096,0.25,8,52779107,True
naive,Add,double,max,4096,0.25,8,74134533,True
vectorized,Add,double,max,4096,0.25,9,50946611,True
naive,Add,double,max,4096,0.25,9,73477095,True
vectorized,Add,double,max,4096,1.0,0,46015487,True
naive,Add,double,max,4096,1.0,0,76310599,True
vectorized,Add,double,max,4096,1.0,1,53257889,True
naive,Add,double,max,4096,1.0,1,74081101,True
vectorized,Add,double,max,4096,1.0,2,47399090,True
naive,Add,double,max,4096,1.0,2,73646546,True
vectorized,Add,double,max,4096,1.0,3,48228110,True
naive,Add,double,max,4096,1.0,3,76214967,True
vectorized,Add,double,max,4096,1.0,4,55544830,True
naive,Add,double,max,4096,1.0,4,73487104,True
vectorized,Add,double,max,4096,1.0,5,49759860,True
naive,Add,double,max,4096,1.0,5,71067765,True
vectorized,Add,double,max,4096,1.0,6,51567037,True
naive,Add,double,max,4096,1.0,6,72607773,True
vectorized,Add,double,max,4096,1.0,7,50382511,True
naive,Add,double,max,4096,1.0,7,73363223,True
vectorized,Add,double,max,4096,1.0,8,47394167,True
naive,Add,double,max,4096,1.0,8,73564381,True
vectorized,Add,double,max,4096,1.0,9,60176087,True
naive,Add,double,max,4096,1.0,9,74383215,True
vectorized,Add,double,min max mean symmetry,1024,0.001,0,24106553,False
naive,Add,double,min max mean symmetry,1024,0.001,0,15558941,False
vectorized,Add,double,min max mean symmetry,1024,0.001,1,23661290,False
naive,Add,double,min max mean symmetry,1024,0.001,1,14674672,False
vectorized,Add,double,min max mean symmetry,1024,0.001,2,23813634,False
naive,Add,double,min max mean symmetry,1024,0.001,2,15528958,False
vectorized,Add,double,min max mean symmetry,1024,0.001,3,23735785,False
naive,Add,double,min max mean symmetry,1024,0.001,3,16062155,False
vectorized,Add,double,min max mean symmetry,1024,0.001,4,24010739,False
naive,Add,double,min max mean symmetry,1024,0.001,4,15469468,False
vectorized,Add,double,min max mean symmetry,1024,0.001,5,24256655,False
naive,Add,double,min max mean symmetry,1024,0.001,5,15630488,False
vectorized,Add,double,min max mean symmetry,1024,0.001,6,23671989,False
naive,Add,double,min max mean symmetry,1024,0.001,6,16012814,False
vectorized,Add,double,min max mean symmetry,1024,0.001,7,23846697,False
naive,Add,double,min max mean symmetry,1024,0.001,7,15313743,False
vectorized,Add,double,min max mean symmetry,1024,0.001,8,23215758,False
naive,Add,double,min max mean symmetry,1024,0.001,8,15479068,False
vectorized,Add,double,min max mean symmetry,1024,0.001,9,23276982,False
naive,Add,double,min max mean symmetry,1024,0.001,9,15767218,False
vectorized,Add,double,min max mean symmetry,1024,0.01,0,22496153,False
naive,Add,double,min max mean symmetry,1024,0.01,0,15351529,False
vectorized,Add,double,min max mean symmetry,1024,0.01,1,23003053,False
naive,Add,double,min max mean symmetry,1024,0.01,1,15180222,False
vectorized,Add,double,min max mean symmetry,1024,0.01,2,24289070,False
naive,Add,double,min max mean symmetry,1024,0.01,2,15638302,False
vectorized,Add,double,min max mean symmetry,1024,0.01,3,21049414,False
naive,Add,double,min max mean symmetry,1024,0.01,3,15491747,False
vectorized,Add,double,min max mean symmetry,1024,0.01,4,24364139,False
naive,Add,double,min max mean symmetry,1024,0.01,4,15643883,False
vectorized,Add,double,min max mean symmetry,1024,0.01,5,24467055,False
naive,Add,double,min max mean symmetry,1024,0.01,5,15517071,False
vectorized,Add,double,min max mean symmetry,1024,0.01,6,23902291,False
naive,Add,double,min max mean symmetry,1024,0.01,6,15235951,False
vectorized,Add,double,min max mean symmetry,1024,0.01,7,23807127,False
naive,Add,double,min max mean symmetry,1024,0.01,7,15386386,False
vectorized,Add,double,min max mean symmetry,1024,0.01,8,24642190,False
naive,Add,double,min max mean symmetry,1024,0.01,8,14763913,False
vectorized,Add,double,min max mean symmetry,1024,0.01,9,24373643,False
naive,Add,double,min max mean symmetry,1024,0.01,9,15832374,False
vectorized,Add,double,min max mean symmetry,1024,0.05,0,24164234,False
naive,Add,double,min max mean symmetry,1024,0.05,0,15563145,False
vectorized,Add,double,min max mean symmetry,1024,0.05,1,25636574,False
naive,Add,double,min max mean symmetry,1024,0.05,1,16419397,False
vectorized,Add,double,min max mean symmetry,1024,0.05,2,25879391,False
naive,Add,double,min max mean symmetry,1024,0.05,2,16681781,False
vectorized,Add,double,min max mean symmetry,1024,0.05,3,25754117,False
naive,Add,double,min max mean symmetry,1024,0.05,3,16196618,False
vectorized,Add,double,min max mean symmetry,1024,0.05,4,26091575,False
naive,Add,double,min max mean symmetry,1024,0.05,4,16130602,False
vectorized,Add,double,min max mean symmetry,1024,0.05,5,24808661,False
naive,Add,double,min max mean symmetry,1024,0.05,5,16352980,False
vectorized,Add,double,min max mean symmetry,1024,0.05,6,24844930,False
naive,Add,double,min max mean symmetry,1024,0.05,6,17463094,False
vectorized,Add,double,min max mean symmetry,1024,0.05,7,24808388,False
naive,Add,double,min max mean symmetry,1024,0.05,7,16436629,False
vectorized,Add,double,min max mean symmetry,1024,0.05,8,25321116,False
naive,Add,double,min max mean symmetry,1024,0.05,8,17032042,False
vectorized,Add,double,min max mean symmetry,1024,0.05,9,24019957,False
naive,Add,double,min max mean symmetry,1024,0.05,9,16611256,False
vectorized,Add,double,min max mean symmetry,1024,0.1,0,25466723,False
naive,Add,double,min max mean symmetry,1024,0.1,0,15883260,False
vectorized,Add,double,min max mean symmetry,1024,0.1,1,26889486,False
naive,Add,double,min max mean symmetry,1024,0.1,1,17304767,False
vectorized,Add,double,min max mean symmetry,1024,0.1,2,26578919,False
naive,Add,double,min max mean symmetry,1024,0.1,2,17223941,False
vectorized,Add,double,min max mean symmetry,1024,0.1,3,27791880,False
naive,Add,double,min max mean symmetry,1024,0.1,3,17324937,False
vectorized,Add,double,min max mean symmetry,1024,0.1,4,26598239,False
naive,Add,double,min max mean symmetry,1024,0.1,4,17548006,False
vectorized,Add,double,min max mean symmetry,1024,0.1,5,25519059,False
naive,Add,double,min max mean symmetry,1024,0.1,5,17111296,False
vectorized,Add,double,min max mean symmetry,1024,0.1,6,26864052,False
naive,Add,double,min max mean symmetry,1024,0.1,6,17190218,False
vectorized,Add,double,min max mean symmetry,1024,0.1,7,26920572,False
naive,Add,double,min max mean symmetry,1024,0.1,7,17283635,False
vectorized,Add,double,min max mean symmetry,1024,0.1,8,26502648,False
naive,Add,double,min max mean symmetry,1024,0.1,8,17456260,False
vectorized,Add,double,min max mean symmetry,1024,0.1,9,26793234,False
naive,Add,double,min max mean symmetry,1024,0.1,9,17441345,False
vectorized,Add,double,min max mean symmetry,1024,0.2,0,26863597,False
naive,Add,double,min max mean symmetry,1024,0.2,0,17191736,False
vectorized,Add,double,min max mean symmetry,1024,0.2,1,28635150,False
naive,Add,double,min max mean symmetry,1024,0.2,1,17726425,False
vectorized,Add,double,min max mean symmetry,1024,0.2,2,27804100,False
naive,Add,double,min max mean symmetry,1024,0.2,2,17686845,False
vectorized,Add,double,min max mean symmetry,1024,0.2,3,27259343,False
naive,Add,double,min max mean symmetry,1024,0.2,3,18257499,False
vectorized,Add,double,min max mean symmetry,1024,0.2,4,27121750,False
naive,Add,double,min max mean symmetry,1024,0.2,4,17900975,False
vectorized,Add,double,min max mean symmetry,1024,0.2,5,26706313,False
naive,Add,double,min max mean symmetry,1024,0.2,5,17691464,False
vectorized,Add,double,min max mean symmetry,1024,0.2,6,24676102,False
naive,Add,double,min max mean symmetry,1024,0.2,6,17634940,False
vectorized,Add,double,min max mean symmetry,1024,0.2,7,26628707,False
naive,Add,double,min max mean symmetry,1024,0.2,7,17809684,False
vectorized,Add,double,min max mean symmetry,1024,0.2,8,27163207,False
naive,Add,double,min max mean symmetry,1024,0.2,8,17715227,False
vectorized,Add,double,min max mean symmetry,1024,0.2,9,27672524,False
naive,Add,double,min max mean symmetry,1024,0.2,9,17894246,False
vectorized,Add,double,min max mean symmetry,1024,0.25,0,28204902,True
naive,Add,double,min max mean symmetry,1024,0.25,0,17936751,True
vectorized,Add,double,min max mean symmetry,1024,0.25,1,26192832,True
naive,Add,double,min max mean symmetry,1024,0.25,1,17623196,True
vectorized,Add,double,min max mean symmetry,1024,0.25,2,25974034,True
naive,Add,double,min max mean symmetry,1024,0.25,2,17273169,True
vectorized,Add,double,min max mean symmetry,1024,0.25,3,26010034,True
naive,Add,double,min max mean symmetry,1024,0.25,3,17178509,True
vectorized,Add,double,min max mean symmetry,1024,0.25,4,24563110,True
naive,Add,double,min max mean symmetry,1024,0.25,4,17226356,True
vectorized,Add,double,min max mean symmetry,1024,0.25,5,26107795,True
naive,Add,double,min max mean symmetry,1024,0.25,5,17343993,True
vectorized,Add,double,min max mean symmetry,1024,0.25,6,26419019,True
naive,Add,double,min max mean symmetry,1024,0.25,6,17421250,True
vectorized,Add,double,min max mean symmetry,1024,0.25,7,26136346,True
naive,Add,double,min max mean symmetry,1024,0.25,7,17384973,True
vectorized,Add,double,min max mean symmetry,1024,0.25,8,26771309,True
naive,Add,double,min max mean symmetry,1024,0.25,8,17190501,True
vectorized,Add,double,min max mean symmetry,1024,0.25,9,26369610,True
naive,Add,double,min max mean symmetry,1024,0.25,9,17402576,True
vectorized,Add,double,min max mean symmetry,1024,1.0,0,22382399,True
naive,Add,double,min max mean symmetry,1024,1.0,0,19018710,True
vectorized,Add,double,min max mean symmetry,1024,1.0,1,21796915,True
naive,Add,double,min max mean symmetry,1024,1.0,1,18995067,True
vectorized,Add,double,min max mean symmetry,1024,1.0,2,22805250,True
naive,Add,double,min max mean symmetry,1024,1.0,2,19082644,True
vectorized,Add,double,min max mean symmetry,1024,1.0,3,22145596,True
naive,Add,double,min max mean symmetry,1024,1.0,3,19033964,True
vectorized,Add,double,min max mean symmetry,1024,1.0,4,21887892,True
naive,Add,double,min max mean symmetry,1024,1.0,4,19026142,True
vectorized,Add,double,min max mean symmetry,1024,1.0,5,22145045,True
naive,Add,double,min max mean symmetry,1024,1.0,5,19302693,True
vectorized,Add,double,min max mean symmetry,1024,1.0,6,22355502,True
naive,Add,double,min max mean symmetry,1024,1.0,6,19245013,True
vectorized,Add,double,min max mean symmetry,1024,1.0,7,21954281,True
naive,Add,double,min max mean symmetry,1024,1.0,7,19135025,True
vectorized,Add,double,min max mean symmetry,1024,1.0,8,21852675,True
naive,Add,double,min max mean symmetry,1024,1.0,8,18874181,True
vectorized,Add,double,min max mean symmetry,1024,1.0,9,21490727,True
naive,Add,double,min max mean symmetry,1024,1.0,9,19125390,True
vectorized,Add,double,min max mean symmetry,2048,0.001,0,70316138,False
naive,Add,double,min max mean symmetry,2048,0.001,0,60929697,False
vectorized,Add,double,min max mean symmetry,2048,0.001,1,80188089,False
naive,Add,double,min max mean symmetry,2048,0.001,1,62102351,False
vectorized,Add,double,min max mean symmetry,2048,0.001,2,70283649,False
naive,Add,double,min max mean symmetry,2048,0.001,2,61821513,False
vectorized,Add,double,min max mean symmetry,2048,0.001,3,83117015,False
naive,Add,double,min max mean symmetry,2048,0.001,3,60949212,False
vectorized,Add,double,min max mean symmetry,2048,0.001,4,76630755,False
naive,Add,double,min max mean symmetry,2048,0.001,4,60911826,False
vectorized,Add,double,min max mean symmetry,2048,0.001,5,75597351,False
naive,Add,double,min max mean symmetry,2048,0.001,5,61253214,False
vectorized,Add,double,min max mean symmetry,2048,0.001,6,71294693,False
naive,Add,double,min max mean symmetry,2048,0.001,6,61808403,False
vectorized,Add,double,min max mean symmetry,2048,0.001,7,70306265,False
naive,Add,double,min max mean symmetry,2048,0.001,7,61979129,False
vectorized,Add,double,min max mean symmetry,2048,0.001,8,70221673,False
naive,Add,double,min max mean symmetry,2048,0.001,8,62169558,False
vectorized,Add,double,min max mean symmetry,2048,0.001,9,68889728,False
naive,Add,double,min max mean symmetry,2048,0.001,9,61648680,False
vectorized,Add,double,min max mean symmetry,2048,0.01,0,68338172,False
naive,Add,double,min max mean symmetry,2048,0.01,0,61798551,False
vectorized,Add,double,min max mean symmetry,2048,0.01,1,68941965,False
naive,Add,double,min max mean symmetry,2048,0.01,1,62518312,False
vectorized,Add,double,min max mean symmetry,2048,0.01,2,77545199,False
naive,Add,double,min max mean symmetry,2048,0.01,2,63098671,False
vectorized,Add,double,min max mean symmetry,2048,0.01,3,82568883,False
naive,Add,double,min max mean symmetry,2048,0.01,3,63174072,False
vectorized,Add,double,min max mean symmetry,2048,0.01,4,83159275,False
naive,Add,double,min max mean symmetry,2048,0.01,4,62744894,False
vectorized,Add,double,min max mean symmetry,2048,0.01,5,75790832,False
naive,Add,double,min max mean symmetry,2048,0.01,5,63282263,False
vectorized,Add,double,min max mean symmetry,2048,0.01,6,78674283,False
naive,Add,double,min max mean symmetry,2048,0.01,6,63845929,False
vectorized,Add,double,min max mean symmetry,2048,0.01,7,81689627,False
naive,Add,double,min max mean symmetry,2048,0.01,7,63287938,False
vectorized,Add,double,min max mean symmetry,2048,0.01,8,69633023,False
naive,Add,double,min max mean symmetry,2048,0.01,8,62613292,False
vectorized,Add,double,min max mean symmetry,2048,0.01,9,84332707,False
naive,Add,double,min max mean symmetry,2048,0.01,9,62477269,False
vectorized,Add,double,min max mean symmetry,2048,0.05,0,72146658,False
naive,Add,double,min max mean symmetry,2048,0.05,0,64632115,False
vectorized,Add,double,min max mean symmetry,2048,0.05,1,91185845,False
naive,Add,double,min max mean symmetry,2048,0.05,1,67942329,False
vectorized,Add,double,min max mean symmetry,2048,0.05,2,74337336,False
naive,Add,double,min max mean symmetry,2048,0.05,2,68932143,False
vectorized,Add,double,min max mean symmetry,2048,0.05,3,83999823,False
naive,Add,double,min max mean symmetry,2048,0.05,3,68086975,False
vectorized,Add,double,min max mean symmetry,2048,0.05,4,88894418,False
naive,Add,double,min max mean symmetry,2048,0.05,4,68035887,False
vectorized,Add,double,min max mean symmetry,2048,0.05,5,75281382,False
naive,Add,double,min max mean symmetry,2048,0.05,5,71071850,False
vectorized,Add,double,min max mean symmetry,2048,0.05,6,75328351,False
naive,Add,double,min max mean symmetry,2048,0.05,6,67460658,False
vectorized,Add,double,min max mean symmetry,2048,0.05,7,73371239,False
naive,Add,double,min max mean symmetry,2048,0.05,7,67604491,False
vectorized,Add,double,min max mean symmetry,2048,0.05,8,80152965,False
naive,Add,double,min max mean symmetry,2048,0.05,8,71412060,False
vectorized,Add,double,min max mean symmetry,2048,0.05,9,77277114,False
naive,Add,double,min max mean symmetry,2048,0.05,9,68258741,False
vectorized,Add,double,min max mean symmetry,2048,0.1,0,75933801,False
naive,Add,double,min max mean symmetry,2048,0.1,0,69307625,False
vectorized,Add,double,min max mean symmetry,2048,0.1,1,78888489,False
naive,Add,double,min max mean symmetry,2048,0.1,1,73400408,False
vectorized,Add,double,min max mean symmetry,2048,0.1,2,80363444,False
naive,Add,double,min max mean symmetry,2048,0.1,2,80459620,False
vectorized,Add,double,min max mean symmetry,2048,0.1,3,95134368,False
naive,Add,double,min max mean symmetry,2048,0.1,3,73890618,False
vectorized,Add,double,min max mean symmetry,2048,0.1,4,91597354,False
naive,Add,double,min max mean symmetry,2048,0.1,4,77535054,False
vectorized,Add,double,min max mean symmetry,2048,0.1,5,81263377,False
naive,Add,double,min max mean symmetry,2048,0.1,5,79631329,False
vectorized,Add,double,min max mean symmetry,2048,0.1,6,80516697,False
naive,Add,double,min max mean symmetry,2048,0.1,6,73802978,False
vectorized,Add,double,min max mean symmetry,2048,0.1,7,87333638,False
naive,Add,double,min max mean symmetry,2048,0.1,7,77191640,False
vectorized,Add,double,min max mean symmetry,2048,0.1,8,80642039,False
naive,Add,double,min max mean symmetry,2048,0.1,8,79463225,False
vectorized,Add,double,min max mean symmetry,2048,0.1,9,79875609,False
naive,Add,double,min max mean symmetry,2048,0.1,9,73678221,False
vectorized,Add,double,min max mean symmetry,2048,0.2,0,93000927,False
naive,Add,double,min max mean symmetry,2048,0.2,0,77444168,False
vectorized,Add,double,min max mean symmetry,2048,0.2,1,96762318,False
naive,Add,double,min max mean symmetry,2048,0.2,1,77007582,False
vectorized,Add,double,min max mean symmetry,2048,0.2,2,81932521,False
naive,Add,double,min max mean symmetry,2048,0.2,2,79035757,False
vectorized,Add,double,min max mean symmetry,2048,0.2,3,86730964,False
naive,Add,double,min max mean symmetry,2048,0.2,3,80604414,False
vectorized,Add,double,min max mean symmetry,2048,0.2,4,82205900,False
naive,Add,double,min max mean symmetry,2048,0.2,4,75340206,False
vectorized,Add,double,min max mean symmetry,2048,0.2,5,96351840,False
naive,Add,double,min max mean symmetry,2048,0.2,5,76147504,False
vectorized,Add,double,min max mean symmetry,2048,0.2,6,89035580,False
naive,Add,double,min max mean symmetry,2048,0.2,6,76476476,False
vectorized,Add,double,min max mean symmetry,2048,0.2,7,90804075,False
naive,Add,double,min max mean symmetry,2048,0.2,7,76515412,False
vectorized,Add,double,min max mean symmetry,2048,0.2,8,82604481,False
naive,Add,double,min max mean symmetry,2048,0.2,8,75536135,False
vectorized,Add,double,min max mean symmetry,2048,0.2,9,82407149,False
naive,Add,double,min max mean symmetry,2048,0.2,9,79270894,False
