mode,op,element_type,analysis,n,sparsity,seed,time_ns,select-matrix-repr
vectorized,,int64_t,,1024,1.0,6,27739,True
naive,,int64_t,,1024,1.0,6,32183,True
vectorized,,int64_t,,1024,1.0,7,27391,True
naive,,int64_t,,1024,1.0,7,31502,True
vectorized,,int64_t,,1024,1.0,8,28268,True
naive,,int64_t,,1024,1.0,8,28483,True
vectorized,,int64_t,,1024,1.0,9,27935,True
naive,,int64_t,,1024,1.0,9,48151,True
vectorized,,int64_t,,2048,0.001,0,31709,False
naive,,int64_t,,2048,0.001,0,32601,False
vectorized,,int64_t,,2048,0.001,1,31467,False
naive,,int64_t,,2048,0.001,1,31558,False
vectorized,,int64_t,,2048,0.001,2,31792,False
naive,,int64_t,,2048,0.001,2,30967,False
vectorized,,int64_t,,2048,0.001,3,30821,False
naive,,int64_t,,2048,0.001,3,32088,False
vectorized,,int64_t,,2048,0.001,4,32418,False
naive,,int64_t,,2048,0.001,4,32689,False
vectorized,,int64_t,,2048,0.001,5,30502,False
naive,,int64_t,,2048,0.001,5,30572,False
vectorized,,int64_t,,2048,0.001,6,31726,False
naive,,int64_t,,2048,0.001,6,31380,False
vectorized,,int64_t,,2048,0.001,7,31856,False
naive,,int64_t,,2048,0.001,7,30374,False
vectorized,,int64_t,,2048,0.001,8,30757,False
naive,,int64_t,,2048,0.001,8,34800,False
vectorized,,int64_t,,2048,0.001,9,30732,False
naive,,int64_t,,2048,0.001,9,30648,False
vectorized,,int64_t,,2048,0.01,0,32388,False
naive,,int64_t,,2048,0.01,0,32305,False
vectorized,,int64_t,,2048,0.01,1,32069,False
naive,,int64_t,,2048,0.01,1,35555,False
vectorized,,int64_t,,2048,0.01,2,31893,False
naive,,int64_t,,2048,0.01,2,38304,False
vectorized,,int64_t,,2048,0.01,3,32629,False
naive,,int64_t,,2048,0.01,3,32414,False
vectorized,,int64_t,,2048,0.01,4,33127,False
naive,,int64_t,,2048,0.01,4,34869,False
vectorized,,int64_t,,2048,0.01,5,31508,False
naive,,int64_t,,2048,0.01,5,38205,False
vectorized,,int64_t,,2048,0.01,6,32181,False
naive,,int64_t,,2048,0.01,6,35411,False
vectorized,,int64_t,,2048,0.01,7,31781,False
naive,,int64_t,,2048,0.01,7,33825,False
vectorized,,int64_t,,2048,0.01,8,32076,False
naive,,int64_t,,2048,0.01,8,34673,False
vectorized,,int64_t,,2048,0.01,9,35564,False
naive,,int64_t,,2048,0.01,9,31962,False
vectorized,,int64_t,,2048,0.05,0,32049,False
naive,,int64_t,,2048,0.05,0,34107,False
vectorized,,int64_t,,2048,0.05,1,32506,False
naive,,int64_t,,2048,0.05,1,37817,False
vectorized,,int64_t,,2048,0.05,2,35815,False
naive,,int64_t,,2048,0.05,2,34890,False
vectorized,,int64_t,,2048,0.05,3,31528,False
naive,,int64_t,,2048,0.05,3,35707,False
vectorized,,int64_t,,2048,0.05,4,31868,False
naive,,int64_t,,2048,0.05,4,36319,False
vectorized,,int64_t,,2048,0.05,5,32492,False
naive,,int64_t,,2048,0.05,5,36146,False
vectorized,,int64_t,,2048,0.05,6,32393,False
naive,,int64_t,,2048,0.05,6,36061,False
vectorized,,int64_t,,2048,0.05,7,32859,False
naive,,int64_t,,2048,0.05,7,33919,False
vectorized,,int64_t,,2048,0.05,8,32528,False
naive,,int64_t,,2048,0.05,8,35175,False
vectorized,,int64_t,,2048,0.05,9,31808,False
naive,,int64_t,,2048,0.05,9,35420,False
vectorized,,int64_t,,2048,0.1,0,32147,False
naive,,int64_t,,2048,0.1,0,50870,False
vectorized,,int64_t,,2048,0.1,1,31811,False
naive,,int64_t,,2048,0.1,1,53548,False
vectorized,,int64_t,,2048,0.1,2,31945,False
naive,,int64_t,,2048,0.1,2,36178,False
vectorized,,int64_t,,2048,0.1,3,32239,False
naive,,int64_t,,2048,0.1,3,36137,False
vectorized,,int64_t,,2048,0.1,4,32208,False
naive,,int64_t,,2048,0.1,4,33268,False
vectorized,,int64_t,,2048,0.1,5,32230,False
naive,,int64_t,,2048,0.1,5,35391,False
vectorized,,int64_t,,2048,0.1,6,31996,False
naive,,int64_t,,2048,0.1,6,37144,False
vectorized,,int64_t,,2048,0.1,7,31716,False
naive,,int64_t,,2048,0.1,7,39697,False
vectorized,,int64_t,,2048,0.1,8,32026,False
naive,,int64_t,,2048,0.1,8,33554,False
vectorized,,int64_t,,2048,0.1,9,31590,False
naive,,int64_t,,2048,0.1,9,36434,False
vectorized,,int64_t,,2048,0.2,0,31348,False
naive,,int64_t,,2048,0.2,0,33130,False
vectorized,,int64_t,,2048,0.2,1,31889,False
naive,,int64_t,,2048,0.2,1,51820,False
vectorized,,int64_t,,2048,0.2,2,30259,False
naive,,int64_t,,2048,0.2,2,35744,False
vectorized,,int64_t,,2048,0.2,3,30702,False
naive,,int64_t,,2048,0.2,3,51662,False
vectorized,,int64_t,,2048,0.2,4,31129,False
naive,,int64_t,,2048,0.2,4,35069,False
vectorized,,int64_t,,2048,0.2,5,31687,False
naive,,int64_t,,2048,0.2,5,35004,False
vectorized,,int64_t,,2048,0.2,6,31710,False
naive,,int64_t,,2048,0.2,6,35554,False
vectorized,,int64_t,,2048,0.2,7,31573,False
naive,,int64_t,,2048,0.2,7,36793,False
vectorized,,int64_t,,2048,0.2,8,31069,False
naive,,int64_t,,2048,0.2,8,35479,False
vectorized,,int64_t,,2048,0.2,9,31033,False
naive,,int64_t,,2048,0.2,9,34969,False
vectorized,,int64_t,,2048,0.25,0,31703,True
naive,,int64_t,,2048,0.25,0,36389,True
vectorized,,int64_t,,2048,0.25,1,31171,True
naive,,int64_t,,2048,0.25,1,35954,True
vectorized,,int64_t,,2048,0.25,2,30189,True
naive,,int64_t,,2048,0.25,2,34402,True
vectorized,,int64_t,,2048,0.25,3,31316,True
naive,,int64_t,,2048,0.25,3,34141,True
vectorized,,int64_t,,2048,0.25,4,43502,True
naive,,int64_t,,2048,0.25,4,32223,True
vectorized,,int64_t,,2048,0.25,5,30208,True
naive,,int64_t,,2048,0.25,5,30773,True
vectorized,,int64_t,,2048,0.25,6,34219,True
naive,,int64_t,,2048,0.25,6,33420,True
vectorized,,int64_t,,2048,0.25,7,31008,True
naive,,int64_t,,2048,0.25,7,34747,True
vectorized,,int64_t,,2048,0.25,8,30535,True
naive,,int64_t,,2048,0.25,8,35583,True
vectorized,,int64_t,,2048,0.25,9,30583,True
naive,,int64_t,,2048,0.25,9,34993,True
vectorized,,int64_t,,2048,1.0,0,29484,True
naive,,int64_t,,2048,1.0,0,49219,True
vectorized,,int64_t,,2048,1.0,1,29668,True
naive,,int64_t,,2048,1.0,1,31448,True
vectorized,,int64_t,,2048,1.0,2,28764,True
naive,,int64_t,,2048,1.0,2,49451,True
vectorized,,int64_t,,2048,1.0,3,29584,True
naive,,int64_t,,2048,1.0,3,50658,True
vectorized,,int64_t,,2048,1.0,4,30212,True
naive,,int64_t,,2048,1.0,4,29337,True
vectorized,,int64_t,,2048,1.0,5,29102,True
naive,,int64_t,,2048,1.0,5,36973,True
vectorized,,int64_t,,2048,1.0,6,29387,True
naive,,int64_t,,2048,1.0,6,49695,True
vectorized,,int64_t,,2048,1.0,7,29935,True
naive,,int64_t,,2048,1.0,7,30991,True
vectorized,,int64_t,,2048,1.0,8,29510,True
naive,,int64_t,,2048,1.0,8,31055,True
vectorized,,int64_t,,2048,1.0,9,30269,True
naive,,int64_t,,2048,1.0,9,33774,True
vectorized,,int64_t,,4096,0.001,0,38005,False
naive,,int64_t,,4096,0.001,0,38491,False
vectorized,,int64_t,,4096,0.001,1,39433,False
naive,,int64_t,,4096,0.001,1,40367,False
vectorized,,int64_t,,4096,0.001,2,38657,False
naive,,int64_t,,4096,0.001,2,40627,False
vectorized,,int64_t,,4096,0.001,3,39081,False
naive,,int64_t,,4096,0.001,3,38134,False
vectorized,,int64_t,,4096,0.001,4,39236,False
naive,,int64_t,,4096,0.001,4,41555,False
vectorized,,int64_t,,4096,0.001,5,39190,False
naive,,int64_t,,4096,0.001,5,39396,False
vectorized,,int64_t,,4096,0.001,6,39450,False
naive,,int64_t,,4096,0.001,6,38962,False
vectorized,,int64_t,,4096,0.001,7,38629,False
naive,,int64_t,,4096,0.001,7,38556,False
vectorized,,int64_t,,4096,0.001,8,37906,False
naive,,int64_t,,4096,0.001,8,38843,False
vectorized,,int64_t,,4096,0.001,9,38304,False
naive,,int64_t,,4096,0.001,9,38463,False
vectorized,,int64_t,,4096,0.01,0,39368,False
naive,,int64_t,,4096,0.01,0,41408,False
vectorized,,int64_t,,4096,0.01,1,39445,False
naive,,int64_t,,4096,0.01,1,59597,False
vectorized,,int64_t,,4096,0.01,2,38869,False
naive,,int64_t,,4096,0.01,2,42283,False
vectorized,,int64_t,,4096,0.01,3,38678,False
naive,,int64_t,,4096,0.01,3,41186,False
vectorized,,int64_t,,4096,0.01,4,39285,False
naive,,int64_t,,4096,0.01,4,39719,False
vectorized,,int64_t,,4096,0.01,5,39065,False
naive,,int64_t,,4096,0.01,5,41306,False
vectorized,,int64_t,,4096,0.01,6,39707,False
naive,,int64_t,,4096,0.01,6,42773,False
vectorized,,int64_t,,4096,0.01,7,39278,False
naive,,int64_t,,4096,0.01,7,59087,False
vectorized,,int64_t,,4096,0.01,8,38638,False
naive,,int64_t,,4096,0.01,8,43837,False
vectorized,,int64_t,,4096,0.01,9,39747,False
naive,,int64_t,,4096,0.01,9,45548,False
vectorized,,int64_t,,4096,0.05,0,39458,False
naive,,int64_t,,4096,0.05,0,46062,False
vectorized,,int64_t,,4096,0.05,1,38610,False
naive,,int64_t,,4096,0.05,1,57902,False
vectorized,,int64_t,,4096,0.05,2,41771,False
naive,,int64_t,,4096,0.05,2,43225,False
vectorized,,int64_t,,4096,0.05,3,37969,False
naive,,int64_t,,4096,0.05,3,41994,False
vectorized,,int64_t,,4096,0.05,4,38463,False
naive,,int64_t,,4096,0.05,4,39566,False
vectorized,,int64_t,,4096,0.05,5,37624,False
naive,,int64_t,,4096,0.05,5,42993,False
vectorized,,int64_t,,4096,0.05,6,39153,False
naive,,int64_t,,4096,0.05,6,40571,False
vectorized,,int64_t,,4096,0.05,7,41340,False
naive,,int64_t,,4096,0.05,7,42613,False
vectorized,,int64_t,,4096,0.05,8,38276,False
naive,,int64_t,,4096,0.05,8,44706,False
vectorized,,int64_t,,4096,0.05,9,47554,False
naive,,int64_t,,4096,0.05,9,42737,False
vectorized,,int64_t,,4096,0.1,0,37950,False
naive,,int64_t,,4096,0.1,0,42529,False
vectorized,,int64_t,,4096,0.1,1,37394,False
naive,,int64_t,,4096,0.1,1,39167,False
vectorized,,int64_t,,4096,0.1,2,37947,False
naive,,int64_t,,4096,0.1,2,41270,False
vectorized,,int64_t,,4096,0.1,3,37860,False
naive,,int64_t,,4096,0.1,3,59132,False
vectorized,,int64_t,,4096,0.1,4,37152,False
naive,,int64_t,,4096,0.1,4,43901,False
vectorized,,int64_t,,4096,0.1,5,38287,False
naive,,int64_t,,4096,0.1,5,41472,False
vectorized,,int64_t,,4096,0.1,6,37176,False
naive,,int64_t,,4096,0.1,6,42333,False
vectorized,,int64_t,,4096,0.1,7,38158,False
naive,,int64_t,,4096,0.1,7,43100,False
vectorized,,int64_t,,4096,0.1,8,37997,False
naive,,int64_t,,4096,0.1,8,39243,False
vectorized,,int64_t,,4096,0.1,9,37453,False
naive,,int64_t,,4096,0.1,9,41344,False
vectorized,,int64_t,,4096,0.2,0,37954,False
naive,,int64_t,,4096,0.2,0,57300,False
vectorized,,int64_t,,4096,0.2,1,36849,False
naive,,int64_t,,4096,0.2,1,39360,False
vectorized,,int64_t,,4096,0.2,2,36655,False
naive,,int64_t,,4096,0.2,2,54342,False
vectorized,,int64_t,,4096,0.2,3,36362,False
naive,,int64_t,,4096,0.2,3,41032,False
vectorized,,int64_t,,4096,0.2,4,36915,False
naive,,int64_t,,4096,0.2,4,37500,False
vectorized,,int64_t,,4096,0.2,5,35929,False
naive,,int64_t,,4096,0.2,5,58061,False
vectorized,,int64_t,,4096,0.2,6,35765,False
naive,,int64_t,,4096,0.2,6,40599,False
vectorized,,int64_t,,4096,0.2,7,36499,False
naive,,int64_t,,4096,0.2,7,43748,False
vectorized,,int64_t,,4096,0.2,8,35941,False
naive,,int64_t,,4096,0.2,8,37444,False
vectorized,,int64_t,,4096,0.2,9,38982,False
naive,,int64_t,,4096,0.2,9,37850,False
vectorized,,int64_t,,4096,0.25,0,36610,True
naive,,int64_t,,4096,0.25,0,48028,True
vectorized,,int64_t,,4096,0.25,1,36225,True
naive,,int64_t,,4096,0.25,1,36591,True
vectorized,,int64_t,,4096,0.25,2,35054,True
naive,,int64_t,,4096,0.25,2,38524,True
vectorized,,int64_t,,4096,0.25,3,35351,True
naive,,int64_t,,4096,0.25,3,38821,True
vectorized,,int64_t,,4096,0.25,4,34737,True
naive,,int64_t,,4096,0.25,4,36381,True
vectorized,,int64_t,,4096,0.25,5,39908,True
naive,,int64_t,,4096,0.25,5,38441,True
vectorized,,int64_t,,4096,0.25,6,35249,True
naive,,int64_t,,4096,0.25,6,39176,True
vectorized,,int64_t,,4096,0.25,7,35433,True
naive,,int64_t,,4096,0.25,7,38840,True
vectorized,,int64_t,,4096,0.25,8,37193,True
naive,,int64_t,,4096,0.25,8,39869,True
vectorized,,int64_t,,4096,0.25,9,35953,True
naive,,int64_t,,4096,0.25,9,41621,True
vectorized,,int64_t,,4096,1.0,0,57287,True
naive,,int64_t,,4096,1.0,0,36061,True
vectorized,,int64_t,,4096,1.0,1,33850,True
naive,,int64_t,,4096,1.0,1,37066,True
vectorized,,int64_t,,4096,1.0,2,33286,True
naive,,int64_t,,4096,1.0,2,33182,True
vectorized,,int64_t,,4096,1.0,3,33507,True
naive,,int64_t,,4096,1.0,3,36888,True
vectorized,,int64_t,,4096,1.0,4,33220,True
naive,,int64_t,,4096,1.0,4,32962,True
vectorized,,int64_t,,4096,1.0,5,35106,True
naive,,int64_t,,4096,1.0,5,33684,True
vectorized,,int64_t,,4096,1.0,6,33589,True
naive,,int64_t,,4096,1.0,6,36239,True
vectorized,,int64_t,,4096,1.0,7,33833,True
naive,,int64_t,,4096,1.0,7,34284,True
vectorized,,int64_t,,4096,1.0,8,32904,True
naive,,int64_t,,4096,1.0,8,37512,True
vectorized,,int64_t,,4096,1.0,9,32854,True
naive,,int64_t,,4096,1.0,9,52498,True
vectorized,,int64_t,mean,1024,0.001,0,32969,False
naive,,int64_t,mean,1024,0.001,0,32571,False
vectorized,,int64_t,mean,1024,0.001,1,32497,False
naive,,int64_t,mean,1024,0.001,1,32460,False
vectorized,,int64_t,mean,1024,0.001,2,32135,False
naive,,int64_t,mean,1024,0.001,2,33531,False
vectorized,,int64_t,mean,1024,0.001,3,33216,False
naive,,int64_t,mean,1024,0.001,3,32950,False
vectorized,,int64_t,mean,1024,0.001,4,34350,False
naive,,int64_t,mean,1024,0.001,4,35319,False
vectorized,,int64_t,mean,1024,0.001,5,32307,False
naive,,int64_t,mean,1024,0.001,5,31557,False
vectorized,,int64_t,mean,1024,0.001,6,32483,False
naive,,int64_t,mean,1024,0.001,6,32316,False
vectorized,,int64_t,mean,1024,0.001,7,31827,False
naive,,int64_t,mean,1024,0.001,7,31962,False
vectorized,,int64_t,mean,1024,0.001,8,31958,False
naive,,int64_t,mean,1024,0.001,8,31711,False
vectorized,,int64_t,mean,1024,0.001,9,31512,False
naive,,int64_t,mean,1024,0.001,9,31828,False
vectorized,,int64_t,mean,1024,0.01,0,34390,False
naive,,int64_t,mean,1024,0.01,0,33767,False
vectorized,,int64_t,mean,1024,0.01,1,35636,False
naive,,int64_t,mean,1024,0.01,1,35819,False
vectorized,,int64_t,mean,1024,0.01,2,35430,False
naive,,int64_t,mean,1024,0.01,2,36013,False
vectorized,,int64_t,mean,1024,0.01,3,34832,False
naive,,int64_t,mean,1024,0.01,3,35219,False
vectorized,,int64_t,mean,1024,0.01,4,34903,False
naive,,int64_t,mean,1024,0.01,4,36698,False
vectorized,,int64_t,mean,1024,0.01,5,34314,False
naive,,int64_t,mean,1024,0.01,5,34056,False
vectorized,,int64_t,mean,1024,0.01,6,34824,False
naive,,int64_t,mean,1024,0.01,6,35247,False
vectorized,,int64_t,mean,1024,0.01,7,35791,False
naive,,int64_t,mean,1024,0.01,7,34981,False
vectorized,,int64_t,mean,1024,0.01,8,34798,False
naive,,int64_t,mean,1024,0.01,8,34159,False
vectorized,,int64_t,mean,1024,0.01,9,32754,False
naive,,int64_t,mean,1024,0.01,9,33366,False
vectorized,,int64_t,mean,1024,0.05,0,37259,False
naive,,int64_t,mean,1024,0.05,0,37671,False
vectorized,,int64_t,mean,1024,0.05,1,34672,False
naive,,int64_t,mean,1024,0.05,1,39353,False
vectorized,,int64_t,mean,1024,0.05,2,35706,False
naive,,int64_t,mean,1024,0.05,2,34831,False
vectorized,,int64_t,mean,1024,0.05,3,35099,False
naive,,int64_t,mean,1024,0.05,3,35655,False
vectorized,,int64_t,mean,1024,0.05,4,35396,False
naive,,int64_t,mean,1024,0.05,4,39387,False
vectorized,,int64_t,mean,1024,0.05,5,37648,False
naive,,int64_t,mean,1024,0.05,5,35542,False
vectorized,,int64_t,mean,1024,0.05,6,37470,False
naive,,int64_t,mean,1024,0.05,6,35525,False
vectorized,,int64_t,mean,1024,0.05,7,35036,False
naive,,int64_t,mean,1024,0.05,7,36794,False
vectorized,,int64_t,mean,1024,0.05,8,35067,False
naive,,int64_t,mean,1024,0.05,8,38483,False
vectorized,,int64_t,mean,1024,0.05,9,34517,False
naive,,int64_t,mean,1024,0.05,9,38159,False
vectorized,,int64_t,mean,1024,0.1,0,34416,False
naive,,int64_t,mean,1024,0.1,0,34970,False
vectorized,,int64_t,mean,1024,0.1,1,39250,False
naive,,int64_t,mean,1024,0.1,1,36306,False
vectorized,,int64_t,mean,1024,0.1,2,35163,False
naive,,int64_t,mean,1024,0.1,2,36930,False
vectorized,,int64_t,mean,1024,0.1,3,35533,False
naive,,int64_t,mean,1024,0.1,3,37094,False
vectorized,,int64_t,mean,1024,0.1,4,36902,False
naive,,int64_t,mean,1024,0.1,4,34800,False
vectorized,,int64_t,mean,1024,0.1,5,34843,False
naive,,int64_t,mean,1024,0.1,5,35635,False
vectorized,,int64_t,mean,1024,0.1,6,34955,False
naive,,int64_t,mean,1024,0.1,6,36490,False
vectorized,,int64_t,mean,1024,0.1,7,34831,False
naive,,int64_t,mean,1024,0.1,7,35318,False
vectorized,,int64_t,mean,1024,0.1,8,37581,False
naive,,int64_t,mean,1024,0.1,8,36442,False
vectorized,,int64_t,mean,1024,0.1,9,35267,False
naive,,int64_t,mean,1024,0.1,9,35081,False
vectorized,,int64_t,mean,1024,0.2,0,38854,False
naive,,int64_t,mean,1024,0.2,0,36435,False
vectorized,,int64_t,mean,1024,0.2,1,34861,False
naive,,int64_t,mean,1024,0.2,1,35586,False
vectorized,,int64_t,mean,1024,0.2,2,34413,False
naive,,int64_t,mean,1024,0.2,2,36484,False
vectorized,,int64_t,mean,1024,0.2,3,35287,False
naive,,int64_t,mean,1024,0.2,3,38518,False
vectorized,,int64_t,mean,1024,0.2,4,35065,False
naive,,int64_t,mean,1024,0.2,4,34284,False
vectorized,,int64_t,mean,1024,0.2,5,35705,False
naive,,int64_t,mean,1024,0.2,5,34534,False
vectorized,,int64_t,mean,1024,0.2,6,37202,False
naive,,int64_t,mean,1024,0.2,6,39360,False
vectorized,,int64_t,mean,1024,0.2,7,37959,False
naive,,int64_t,mean,1024,0.2,7,38420,False
vectorized,,int64_t,mean,1024,0.2,8,35871,False
naive,,int64_t,mean,1024,0.2,8,40995,False
vectorized,,int64_t,mean,1024,0.2,9,36344,False
naive,,int64_t,mean,1024,0.2,9,38607,False
vectorized,,int64_t,mean,1024,0.25,0,36577,True
naive,,int64_t,mean,1024,0.25,0,37300,True
vectorized,,int64_t,mean,1024,0.25,1,37140,True
naive,,int64_t,mean,1024,0.25,1,34931,True
vectorized,,int64_t,mean,1024,0.25,2,37594,True
naive,,int64_t,mean,1024,0.25,2,35844,True
vectorized,,int64_t,mean,1024,0.25,3,38628,True
naive,,int64_t,mean,1024,0.25,3,35758,True
vectorized,,int64_t,mean,1024,0.25,4,34229,True
naive,,int64_t,mean,1024,0.25,4,36075,True
vectorized,,int64_t,mean,1024,0.25,5,37278,True
naive,,int64_t,mean,1024,0.25,5,39403,True
vectorized,,int64_t,mean,1024,0.25,6,33808,True
naive,,int64_t,mean,1024,0.25,6,43196,True
vectorized,,int64_t,mean,1024,0.25,7,34452,True
naive,,int64_t,mean,1024,0.25,7,35079,True
vectorized,,int64_t,mean,1024,0.25,8,41368,True
naive,,int64_t,mean,1024,0.25,8,36089,True
vectorized,,int64_t,mean,1024,0.25,9,37183,True
naive,,int64_t,mean,1024,0.25,9,35530,True
vectorized,,int64_t,mean,1024,1.0,0,40204,True
naive,,int64_t,mean,1024,1.0,0,54336,True
vectorized,,int64_t,mean,1024,1.0,1,37354,True
naive,,int64_t,mean,1024,1.0,1,37967,True
vectorized,,int64_t,mean,1024,1.0,2,33335,True
naive,,int64_t,mean,1024,1.0,2,33413,True
vectorized,,int64_t,mean,1024,1.0,3,35719,True
naive,,int64_t,mean,1024,1.0,3,34656,True
vectorized,,int64_t,mean,1024,1.0,4,35250,True
naive,,int64_t,mean,1024,1.0,4,36893,True
vectorized,,int64_t,mean,1024,1.0,5,32644,True
naive,,int64_t,mean,1024,1.0,5,37047,True
vectorized,,int64_t,mean,1024,1.0,6,34950,True
naive,,int64_t,mean,1024,1.0,6,38004,True
vectorized,,int64_t,mean,1024,1.0,7,34498,True
naive,,int64_t,mean,1024,1.0,7,36319,True
vectorized,,int64_t,mean,1024,1.0,8,35471,True
naive,,int64_t,mean,1024,1.0,8,33255,True
vectorized,,int64_t,mean,1024,1.0,9,35881,True
naive,,int64_t,mean,1024,1.0,9,34913,True
vectorized,,int64_t,mean,2048,0.001,0,36600,False
naive,,int64_t,mean,2048,0.001,0,36255,False
vectorized,,int64_t,mean,2048,0.001,1,36442,False
naive,,int64_t,mean,2048,0.001,1,36532,False
vectorized,,int64_t,mean,2048,0.001,2,35968,False
naive,,int64_t,mean,2048,0.001,2,37135,False
vectorized,,int64_t,mean,2048,0.001,3,36898,False
naive,,int64_t,mean,2048,0.001,3,37105,False
vectorized,,int64_t,mean,2048,0.001,4,37354,False
naive,,int64_t,mean,2048,0.001,4,37743,False
vectorized,,int64_t,mean,2048,0.001,5,36390,False
naive,,int64_t,mean,2048,0.001,5,35862,False
vectorized,,int64_t,mean,2048,0.001,6,36565,False
naive,,int64_t,mean,2048,0.001,6,36105,False
vectorized,,int64_t,mean,2048,0.001,7,35596,False
naive,,int64_t,mean,2048,0.001,7,35897,False
vectorized,,int64_t,mean,2048,0.001,8,36668,False
naive,,int64_t,mean,2048,0.001,8,39900,False
vectorized,,int64_t,mean,2048,0.001,9,36030,False
naive,,int64_t,mean,2048,0.001,9,36426,False
vectorized,,int64_t,mean,2048,0.01,0,39117,False
naive,,int64_t,mean,2048,0.01,0,37970,False
vectorized,,int64_t,mean,2048,0.01,1,38745,False
naive,,int64_t,mean,2048,0.01,1,38408,False
vectorized,,int64_t,mean,2048,0.01,2,38799,False
naive,,int64_t,mean,2048,0.01,2,38621,False
vectorized,,int64_t,mean,2048,0.01,3,39677,False
naive,,int64_t,mean,2048,0.01,3,39050,False
vectorized,,int64_t,mean,2048,0.01,4,41278,False
naive,,int64_t,mean,2048,0.01,4,38323,False
vectorized,,int64_t,mean,2048,0.01,5,38716,False
naive,,int64_t,mean,2048,0.01,5,37816,False
vectorized,,int64_t,mean,2048,0.01,6,39571,False
naive,,int64_t,mean,2048,0.01,6,39452,False
vectorized,,int64_t,mean,2048,0.01,7,38389,False
naive,,int64_t,mean,2048,0.01,7,39008,False
vectorized,,int64_t,mean,2048,0.01,8,37995,False
naive,,int64_t,mean,2048,0.01,8,38074,False
vectorized,,int64_t,mean,2048,0.01,9,38380,False
naive,,int64_t,mean,2048,0.01,9,38002,False
vectorized,,int64_t,mean,2048,0.05,0,38884,False
naive,,int64_t,mean,2048,0.05,0,41076,False
vectorized,,int64_t,mean,2048,0.05,1,38524,False
naive,,int64_t,mean,2048,0.05,1,38059,False
vectorized,,int64_t,mean,2048,0.05,2,40221,False
naive,,int64_t,mean,2048,0.05,2,39987,False
vectorized,,int64_t,mean,2048,0.05,3,38714,False
naive,,int64_t,mean,2048,0.05,3,38466,False
vectorized,,int64_t,mean,2048,0.05,4,38430,False
naive,,int64_t,mean,2048,0.05,4,37847,False
vectorized,,int64_t,mean,2048,0.05,5,41346,False
naive,,int64_t,mean,2048,0.05,5,37953,False
vectorized,,int64_t,mean,2048,0.05,6,38135,False
naive,,int64_t,mean,2048,0.05,6,40417,False
vectorized,,int64_t,mean,2048,0.05,7,40425,False
naive,,int64_t,mean,2048,0.05,7,39776,False
vectorized,,int64_t,mean,2048,0.05,8,41865,False
naive,,int64_t,mean,2048,0.05,8,38241,False
vectorized,,int64_t,mean,2048,0.05,9,38856,False
naive,,int64_t,mean,2048,0.05,9,43480,False
vectorized,,int64_t,mean,2048,0.1,0,40320,False
naive,,int64_t,mean,2048,0.1,0,37469,False
vectorized,,int64_t,mean,2048,0.1,1,39311,False
naive,,int64_t,mean,2048,0.1,1,37261,False
vectorized,,int64_t,mean,2048,0.1,2,39152,False
naive,,int64_t,mean,2048,0.1,2,37752,False
vectorized,,int64_t,mean,2048,0.1,3,40506,False
naive,,int64_t,mean,2048,0.1,3,39146,False
vectorized,,int64_t,mean,2048,0.1,4,39895,False
naive,,int64_t,mean,2048,0.1,4,42210,False
vectorized,,int64_t,mean,2048,0.1,5,41791,False
naive,,int64_t,mean,2048,0.1,5,39217,False
vectorized,,int64_t,mean,2048,0.1,6,39314,False
naive,,int64_t,mean,2048,0.1,6,40103,False
vectorized,,int64_t,mean,2048,0.1,7,37893,False
naive,,int64_t,mean,2048,0.1,7,39622,False
vectorized,,int64_t,mean,2048,0.1,8,39190,False
naive,,int64_t,mean,2048,0.1,8,39687,False
vectorized,,int64_t,mean,2048,0.1,9,37596,False
naive,,int64_t,mean,2048,0.1,9,39691,False
vectorized,,int64_t,mean,2048,0.2,0,38495,False
naive,,int64_t,mean,2048,0.2,0,39153,False
vectorized,,int64_t,mean,2048,0.2,1,39042,False
naive,,int64_t,mean,2048,0.2,1,39858,False
vectorized,,int64_t,mean,2048,0.2,2,40826,False
naive,,int64_t,mean,2048,0.2,2,40880,False
vectorized,,int64_t,mean,2048,0.2,3,39222,False
naive,,int64_t,mean,2048,0.2,3,36897,False
vectorized,,int64_t,mean,2048,0.2,4,39206,False
naive,,int64_t,mean,2048,0.2,4,37646,False
vectorized,,int64_t,mean,2048,0.2,5,38185,False
naive,,int64_t,mean,2048,0.2,5,39564,False
vectorized,,int64_t,mean,2048,0.2,6,38302,False
naive,,int64_t,mean,2048,0.2,6,44247,False
vectorized,,int64_t,mean,2048,0.2,7,38447,False
naive,,int64_t,mean,2048,0.2,7,41111,False
vectorized,,int64_t,mean,2048,0.2,8,39705,False
naive,,int64_t,mean,2048,0.2,8,40279,False
vectorized,,int64_t,mean,2048,0.2,9,41638,False
naive,,int64_t,mean,2048,0.2,9,38556,False
vectorized,,int64_t,mean,2048,0.25,0,40995,True
naive,,int64_t,mean,2048,0.25,0,41685,True
vectorized,,int64_t,mean,2048,0.25,1,38908,True
naive,,int64_t,mean,2048,0.25,1,38805,True
vectorized,,int64_t,mean,2048,0.25,2,37354,True
naive,,int64_t,mean,2048,0.25,2,38909,True
vectorized,,int64_t,mean,2048,0.25,3,39044,True
naive,,int64_t,mean,2048,0.25,3,41874,True
vectorized,,int64_t,mean,2048,0.25,4,38181,True
naive,,int64_t,mean,2048,0.25,4,40324,True
