mode,op,element_type,analysis,n,sparsity,seed,time_ns,select-matrix-repr
vectorized,sum,double,,1024,0.05,0,4423172,True
naive,sum,double,,1024,0.05,0,122244,True
vectorized,sum,double,,1024,0.05,1,4394174,True
naive,sum,double,,1024,0.05,1,101965,True
vectorized,sum,double,,1024,0.05,2,4480477,True
naive,sum,double,,1024,0.05,2,119945,True
vectorized,sum,double,,1024,0.05,3,4414390,True
naive,sum,double,,1024,0.05,3,117018,True
vectorized,sum,double,,1024,0.05,4,4428644,True
naive,sum,double,,1024,0.05,4,101724,True
vectorized,sum,double,,1024,0.05,5,4405630,True
naive,sum,double,,1024,0.05,5,101538,True
vectorized,sum,double,,1024,0.05,6,4379095,True
naive,sum,double,,1024,0.05,6,120850,True
vectorized,sum,double,,1024,0.05,7,4461677,True
naive,sum,double,,1024,0.05,7,112443,True
vectorized,sum,double,,1024,0.05,8,4436032,True
naive,sum,double,,1024,0.05,8,113366,True
vectorized,sum,double,,1024,0.05,9,4397290,True
naive,sum,double,,1024,0.05,9,87910,True
vectorized,sum,double,,1024,0.1,0,4623144,True
naive,sum,double,,1024,0.1,0,304111,True
vectorized,sum,double,,1024,0.1,1,5268292,True
naive,sum,double,,1024,0.1,1,274601,True
vectorized,sum,double,,1024,0.1,2,4574545,True
naive,sum,double,,1024,0.1,2,250167,True
vectorized,sum,double,,1024,0.1,3,4621833,True
naive,sum,double,,1024,0.1,3,251321,True
vectorized,sum,double,,1024,0.1,4,4576496,True
naive,sum,double,,1024,0.1,4,267904,True
vectorized,sum,double,,1024,0.1,5,4570049,True
naive,sum,double,,1024,0.1,5,251548,True
vectorized,sum,double,,1024,0.1,6,4586202,True
naive,sum,double,,1024,0.1,6,252762,True
vectorized,sum,double,,1024,0.1,7,4613153,True
naive,sum,double,,1024,0.1,7,273984,True
vectorized,sum,double,,1024,0.1,8,4622269,True
naive,sum,double,,1024,0.1,8,249548,True
vectorized,sum,double,,1024,0.1,9,4399201,True
naive,sum,double,,1024,0.1,9,289990,True
vectorized,sum,double,,1024,0.2,0,5020351,True
naive,sum,double,,1024,0.2,0,484569,True
vectorized,sum,double,,1024,0.2,1,4868668,True
naive,sum,double,,1024,0.2,1,486403,True
vectorized,sum,double,,1024,0.2,2,4916842,True
naive,sum,double,,1024,0.2,2,506851,True
vectorized,sum,double,,1024,0.2,3,4958079,True
naive,sum,double,,1024,0.2,3,527649,True
vectorized,sum,double,,1024,0.2,4,4875993,True
naive,sum,double,,1024,0.2,4,534291,True
vectorized,sum,double,,1024,0.2,5,4998982,True
naive,sum,double,,1024,0.2,5,510392,True
vectorized,sum,double,,1024,0.2,6,4831147,True
naive,sum,double,,1024,0.2,6,504133,True
vectorized,sum,double,,1024,0.2,7,4857078,True
naive,sum,double,,1024,0.2,7,541652,True
vectorized,sum,double,,1024,0.2,8,4814221,True
naive,sum,double,,1024,0.2,8,467200,True
vectorized,sum,double,,1024,0.2,9,4901367,True
naive,sum,double,,1024,0.2,9,495180,True
vectorized,sum,double,,1024,0.25,0,6304545,True
naive,sum,double,,1024,0.25,0,2079847,True
vectorized,sum,double,,1024,0.25,1,6666480,True
naive,sum,double,,1024,0.25,1,2108591,True
vectorized,sum,double,,1024,0.25,2,6344533,True
naive,sum,double,,1024,0.25,2,2084349,True
vectorized,sum,double,,1024,0.25,3,6572839,True
naive,sum,double,,1024,0.25,3,2088352,True
vectorized,sum,double,,1024,0.25,4,6319783,True
naive,sum,double,,1024,0.25,4,2092140,True
vectorized,sum,double,,1024,0.25,5,6322049,True
naive,sum,double,,1024,0.25,5,2092359,True
vectorized,sum,double,,1024,0.25,6,6616650,True
naive,sum,double,,1024,0.25,6,2097739,True
vectorized,sum,double,,1024,0.25,7,6592590,True
naive,sum,double,,1024,0.25,7,2091573,True
vectorized,sum,double,,1024,0.25,8,6348073,True
naive,sum,double,,1024,0.25,8,2112966,True
vectorized,sum,double,,1024,0.25,9,6565379,True
naive,sum,double,,1024,0.25,9,2113944,True
vectorized,sum,double,,1024,1.0,0,6530815,True
naive,sum,double,,1024,1.0,0,2113030,True
vectorized,sum,double,,1024,1.0,1,6464118,True
naive,sum,double,,1024,1.0,1,2131489,True
vectorized,sum,double,,1024,1.0,2,6579192,True
naive,sum,double,,1024,1.0,2,2122730,True
vectorized,sum,double,,1024,1.0,3,6392895,True
naive,sum,double,,1024,1.0,3,2097006,True
vectorized,sum,double,,1024,1.0,4,6335965,True
naive,sum,double,,1024,1.0,4,2115599,True
vectorized,sum,double,,1024,1.0,5,6314272,True
naive,sum,double,,1024,1.0,5,2116584,True
vectorized,sum,double,,1024,1.0,6,6330074,True
naive,sum,double,,1024,1.0,6,2132696,True
vectorized,sum,double,,1024,1.0,7,6364998,True
naive,sum,double,,1024,1.0,7,2129257,True
vectorized,sum,double,,1024,1.0,8,6293190,True
naive,sum,double,,1024,1.0,8,2110319,True
vectorized,sum,double,,1024,1.0,9,6513698,True
naive,sum,double,,1024,1.0,9,2099249,True
vectorized,sum,double,,2048,0.001,0,5569420,True
naive,sum,double,,2048,0.001,0,38716,True
vectorized,sum,double,,2048,0.001,1,5605862,True
naive,sum,double,,2048,0.001,1,37827,True
vectorized,sum,double,,2048,0.001,2,5609978,True
naive,sum,double,,2048,0.001,2,39070,True
vectorized,sum,double,,2048,0.001,3,5561846,True
naive,sum,double,,2048,0.001,3,39606,True
vectorized,sum,double,,2048,0.001,4,5542294,True
naive,sum,double,,2048,0.001,4,38356,True
vectorized,sum,double,,2048,0.001,5,5545525,True
naive,sum,double,,2048,0.001,5,37584,True
vectorized,sum,double,,2048,0.001,6,5559623,True
naive,sum,double,,2048,0.001,6,38395,True
vectorized,sum,double,,2048,0.001,7,5624930,True
naive,sum,double,,2048,0.001,7,38603,True
vectorized,sum,double,,2048,0.001,8,5626191,True
naive,sum,double,,2048,0.001,8,37667,True
vectorized,sum,double,,2048,0.001,9,5536043,True
naive,sum,double,,2048,0.001,9,50804,True
vectorized,sum,double,,2048,0.01,0,5588582,True
naive,sum,double,,2048,0.01,0,88100,True
vectorized,sum,double,,2048,0.01,1,5313132,True
naive,sum,double,,2048,0.01,1,87982,True
vectorized,sum,double,,2048,0.01,2,5653878,True
naive,sum,double,,2048,0.01,2,87700,True
vectorized,sum,double,,2048,0.01,3,5618348,True
naive,sum,double,,2048,0.01,3,88089,True
vectorized,sum,double,,2048,0.01,4,5588275,True
naive,sum,double,,2048,0.01,4,89117,True
vectorized,sum,double,,2048,0.01,5,5611594,True
naive,sum,double,,2048,0.01,5,91538,True
vectorized,sum,double,,2048,0.01,6,5671114,True
naive,sum,double,,2048,0.01,6,108379,True
vectorized,sum,double,,2048,0.01,7,5682482,True
naive,sum,double,,2048,0.01,7,93863,True
vectorized,sum,double,,2048,0.01,8,5597347,True
naive,sum,double,,2048,0.01,8,88854,True
vectorized,sum,double,,2048,0.01,9,5593204,True
naive,sum,double,,2048,0.01,9,88252,True
vectorized,sum,double,,2048,0.05,0,6260756,True
naive,sum,double,,2048,0.05,0,491254,True
vectorized,sum,double,,2048,0.05,1,6184359,True
naive,sum,double,,2048,0.05,1,506044,True
vectorized,sum,double,,2048,0.05,2,6161762,True
naive,sum,double,,2048,0.05,2,467407,True
vectorized,sum,double,,2048,0.05,3,6093913,True
naive,sum,double,,2048,0.05,3,524100,True
vectorized,sum,double,,2048,0.05,4,6069195,True
naive,sum,double,,2048,0.05,4,545529,True
vectorized,sum,double,,2048,0.05,5,6116283,True
naive,sum,double,,2048,0.05,5,494984,True
vectorized,sum,double,,2048,0.05,6,6129474,True
naive,sum,double,,2048,0.05,6,514319,True
vectorized,sum,double,,2048,0.05,7,6195292,True
naive,sum,double,,2048,0.05,7,527683,True
vectorized,sum,double,,2048,0.05,8,6172859,True
naive,sum,double,,2048,0.05,8,520819,True
vectorized,sum,double,,2048,0.05,9,6162531,True
naive,sum,double,,2048,0.05,9,484572,True
vectorized,sum,double,,2048,0.1,0,7502913,True
naive,sum,double,,2048,0.1,0,730318,True
vectorized,sum,double,,2048,0.1,1,7696149,True
naive,sum,double,,2048,0.1,1,736852,True
vectorized,sum,double,,2048,0.1,2,7978272,True
naive,sum,double,,2048,0.1,2,718363,True
vectorized,sum,double,,2048,0.1,3,7631656,True
naive,sum,double,,2048,0.1,3,826898,True
vectorized,sum,double,,2048,0.1,4,6691265,True
naive,sum,double,,2048,0.1,4,730061,True
vectorized,sum,double,,2048,0.1,5,8168310,True
naive,sum,double,,2048,0.1,5,712446,True
vectorized,sum,double,,2048,0.1,6,7764553,True
naive,sum,double,,2048,0.1,6,757211,True
vectorized,sum,double,,2048,0.1,7,7603089,True
naive,sum,double,,2048,0.1,7,737659,True
vectorized,sum,double,,2048,0.1,8,7777438,True
naive,sum,double,,2048,0.1,8,800212,True
vectorized,sum,double,,2048,0.1,9,8329122,True
naive,sum,double,,2048,0.1,9,720232,True
vectorized,sum,double,,2048,0.2,0,9371914,True
naive,sum,double,,2048,0.2,0,1428409,True
vectorized,sum,double,,2048,0.2,1,8729711,True
naive,sum,double,,2048,0.2,1,1511129,True
vectorized,sum,double,,2048,0.2,2,8579945,True
naive,sum,double,,2048,0.2,2,1437152,True
vectorized,sum,double,,2048,0.2,3,8383025,True
naive,sum,double,,2048,0.2,3,1462315,True
vectorized,sum,double,,2048,0.2,4,9230389,True
naive,sum,double,,2048,0.2,4,1442912,True
vectorized,sum,double,,2048,0.2,5,8883946,True
naive,sum,double,,2048,0.2,5,1452574,True
vectorized,sum,double,,2048,0.2,6,8853248,True
naive,sum,double,,2048,0.2,6,1443237,True
vectorized,sum,double,,2048,0.2,7,9035341,True
naive,sum,double,,2048,0.2,7,1441505,True
vectorized,sum,double,,2048,0.2,8,9054206,True
naive,sum,double,,2048,0.2,8,1481886,True
vectorized,sum,double,,2048,0.2,9,8926973,True
naive,sum,double,,2048,0.2,9,1461036,True
vectorized,sum,double,,2048,0.25,0,13837454,True
naive,sum,double,,2048,0.25,0,6459253,True
vectorized,sum,double,,2048,0.25,1,13942409,True
naive,sum,double,,2048,0.25,1,6424806,True
vectorized,sum,double,,2048,0.25,2,15009309,True
naive,sum,double,,2048,0.25,2,6468304,True
vectorized,sum,double,,2048,0.25,3,14199318,True
naive,sum,double,,2048,0.25,3,6440245,True
vectorized,sum,double,,2048,0.25,4,13949912,True
naive,sum,double,,2048,0.25,4,6694338,True
vectorized,sum,double,,2048,0.25,5,14011489,True
naive,sum,double,,2048,0.25,5,6435151,True
vectorized,sum,double,,2048,0.25,6,13921124,True
naive,sum,double,,2048,0.25,6,6443560,True
vectorized,sum,double,,2048,0.25,7,14199926,True
naive,sum,double,,2048,0.25,7,6796638,True
vectorized,sum,double,,2048,0.25,8,15086711,True
naive,sum,double,,2048,0.25,8,6703312,True
vectorized,sum,double,,2048,0.25,9,14264677,True
naive,sum,double,,2048,0.25,9,6424270,True
vectorized,sum,double,,2048,1.0,0,12789944,True
naive,sum,double,,2048,1.0,0,8424360,True
vectorized,sum,double,,2048,1.0,1,12904266,True
naive,sum,double,,2048,1.0,1,6760564,True
vectorized,sum,double,,2048,1.0,2,14380564,True
naive,sum,double,,2048,1.0,2,8467201,True
vectorized,sum,double,,2048,1.0,3,12560671,True
naive,sum,double,,2048,1.0,3,8396974,True
vectorized,sum,double,,2048,1.0,4,12596771,True
naive,sum,double,,2048,1.0,4,6460737,True
vectorized,sum,double,,2048,1.0,5,12315997,True
naive,sum,double,,2048,1.0,5,7424996,True
vectorized,sum,double,,2048,1.0,6,12535027,True
naive,sum,double,,2048,1.0,6,6919463,True
vectorized,sum,double,,2048,1.0,7,12497034,True
naive,sum,double,,2048,1.0,7,7609992,True
vectorized,sum,double,,2048,1.0,8,12680745,True
naive,sum,double,,2048,1.0,8,7784350,True
vectorized,sum,double,,2048,1.0,9,14246922,True
naive,sum,double,,2048,1.0,9,8468404,True
vectorized,sum,double,,4096,0.001,0,17378073,True
naive,sum,double,,4096,0.001,0,55435,True
vectorized,sum,double,,4096,0.001,1,17363299,True
naive,sum,double,,4096,0.001,1,54673,True
vectorized,sum,double,,4096,0.001,2,17340086,True
naive,sum,double,,4096,0.001,2,55604,True
vectorized,sum,double,,4096,0.001,3,17317050,True
naive,sum,double,,4096,0.001,3,54094,True
vectorized,sum,double,,4096,0.001,4,17418952,True
naive,sum,double,,4096,0.001,4,57729,True
vectorized,sum,double,,4096,0.001,5,17360797,True
naive,sum,double,,4096,0.001,5,56008,True
vectorized,sum,double,,4096,0.001,6,17390031,True
naive,sum,double,,4096,0.001,6,54905,True
vectorized,sum,double,,4096,0.001,7,17415120,True
naive,sum,double,,4096,0.001,7,55551,True
vectorized,sum,double,,4096,0.001,8,17342734,True
naive,sum,double,,4096,0.001,8,54797,True
vectorized,sum,double,,4096,0.001,9,17319719,True
naive,sum,double,,4096,0.001,9,54950,True
vectorized,sum,double,,4096,0.01,0,17682709,True
naive,sum,double,,4096,0.01,0,389445,True
vectorized,sum,double,,4096,0.01,1,17905568,True
naive,sum,double,,4096,0.01,1,422707,True
vectorized,sum,double,,4096,0.01,2,17909389,True
naive,sum,double,,4096,0.01,2,442050,True
vectorized,sum,double,,4096,0.01,3,17709290,True
naive,sum,double,,4096,0.01,3,384009,True
vectorized,sum,double,,4096,0.01,4,17760389,True
naive,sum,double,,4096,0.01,4,384663,True
vectorized,sum,double,,4096,0.01,5,17809428,True
naive,sum,double,,4096,0.01,5,402441,True
vectorized,sum,double,,4096,0.01,6,17860992,True
naive,sum,double,,4096,0.01,6,380281,True
vectorized,sum,double,,4096,0.01,7,17888266,True
naive,sum,double,,4096,0.01,7,420445,True
vectorized,sum,double,,4096,0.01,8,17770501,True
naive,sum,double,,4096,0.01,8,431866,True
vectorized,sum,double,,4096,0.01,9,17750439,True
naive,sum,double,,4096,0.01,9,443632,True
vectorized,sum,double,,4096,0.05,0,22772930,True
naive,sum,double,,4096,0.05,0,1456379,True
vectorized,sum,double,,4096,0.05,1,22832089,True
naive,sum,double,,4096,0.05,1,1445751,True
vectorized,sum,double,,4096,0.05,2,23043110,True
naive,sum,double,,4096,0.05,2,1448899,True
vectorized,sum,double,,4096,0.05,3,22301511,True
naive,sum,double,,4096,0.05,3,1452514,True
vectorized,sum,double,,4096,0.05,4,22596939,True
naive,sum,double,,4096,0.05,4,1461949,True
vectorized,sum,double,,4096,0.05,5,21034226,True
naive,sum,double,,4096,0.05,5,1454408,True
vectorized,sum,double,,4096,0.05,6,18352632,True
naive,sum,double,,4096,0.05,6,1465337,True
vectorized,sum,double,,4096,0.05,7,17728284,True
naive,sum,double,,4096,0.05,7,1442136,True
vectorized,sum,double,,4096,0.05,8,17822265,True
naive,sum,double,,4096,0.05,8,1460372,True
vectorized,sum,double,,4096,0.05,9,22408313,True
naive,sum,double,,4096,0.05,9,1523669,True
vectorized,sum,double,,4096,0.1,0,20140064,True
naive,sum,double,,4096,0.1,0,2764117,True
vectorized,sum,double,,4096,0.1,1,22238313,True
naive,sum,double,,4096,0.1,1,2795745,True
vectorized,sum,double,,4096,0.1,2,20282124,True
naive,sum,double,,4096,0.1,2,2799930,True
vectorized,sum,double,,4096,0.1,3,20108478,True
naive,sum,double,,4096,0.1,3,2794835,True
vectorized,sum,double,,4096,0.1,4,20375985,True
naive,sum,double,,4096,0.1,4,2778637,True
vectorized,sum,double,,4096,0.1,5,19600592,True
naive,sum,double,,4096,0.1,5,2768048,True
vectorized,sum,double,,4096,0.1,6,20371665,True
naive,sum,double,,4096,0.1,6,2966155,True
vectorized,sum,double,,4096,0.1,7,20307728,True
naive,sum,double,,4096,0.1,7,2847786,True
vectorized,sum,double,,4096,0.1,8,25032686,True
naive,sum,double,,4096,0.1,8,2794992,True
vectorized,sum,double,,4096,0.1,9,22933208,True
naive,sum,double,,4096,0.1,9,2876037,True
vectorized,sum,double,,4096,0.2,0,23859849,True
naive,sum,double,,4096,0.2,0,5613694,True
vectorized,sum,double,,4096,0.2,1,28514916,True
naive,sum,double,,4096,0.2,1,5619858,True
vectorized,sum,double,,4096,0.2,2,28391733,True
naive,sum,double,,4096,0.2,2,5633832,True
vectorized,sum,double,,4096,0.2,3,26527208,True
naive,sum,double,,4096,0.2,3,5646587,True
vectorized,sum,double,,4096,0.2,4,24482116,True
naive,sum,double,,4096,0.2,4,5603970,True
vectorized,sum,double,,4096,0.2,5,24539598,True
naive,sum,double,,4096,0.2,5,5595693,True
vectorized,sum,double,,4096,0.2,6,24813230,True
naive,sum,double,,4096,0.2,6,5637893,True
vectorized,sum,double,,4096,0.2,7,24476409,True
naive,sum,double,,4096,0.2,7,5597368,True
vectorized,sum,double,,4096,0.2,8,28722468,True
naive,sum,double,,4096,0.2,8,5701518,True
vectorized,sum,double,,4096,0.2,9,28581796,True
naive,sum,double,,4096,0.2,9,5702735,True
vectorized,sum,double,,4096,0.25,0,36494450,True
naive,sum,double,,4096,0.25,0,25961051,True
vectorized,sum,double,,4096,0.25,1,44674379,True
naive,sum,double,,4096,0.25,1,25783292,True
vectorized,sum,double,,4096,0.25,2,39746122,True
naive,sum,double,,4096,0.25,2,29113948,True
vectorized,sum,double,,4096,0.25,3,45616094,True
naive,sum,double,,4096,0.25,3,25865791,True
vectorized,sum,double,,4096,0.25,4,36635486,True
naive,sum,double,,4096,0.25,4,25797878,True
vectorized,sum,double,,4096,0.25,5,38751826,True
naive,sum,double,,4096,0.25,5,25753453,True
vectorized,sum,double,,4096,0.25,6,36497821,True
naive,sum,double,,4096,0.25,6,28185783,True
vectorized,sum,double,,4096,0.25,7,40863943,True
naive,sum,double,,4096,0.25,7,25679845,True
vectorized,sum,double,,4096,0.25,8,39284638,True
naive,sum,double,,4096,0.25,8,25945391,True
vectorized,sum,double,,4096,0.25,9,36133185,True
naive,sum,double,,4096,0.25,9,25867229,True
vectorized,sum,double,,4096,1.0,0,43704997,True
naive,sum,double,,4096,1.0,0,25531549,True
vectorized,sum,double,,4096,1.0,1,38615345,True
naive,sum,double,,4096,1.0,1,25757150,True
vectorized,sum,double,,4096,1.0,2,38544740,True
naive,sum,double,,4096,1.0,2,25751365,True
vectorized,sum,double,,4096,1.0,3,40777501,True
naive,sum,double,,4096,1.0,3,28326254,True
vectorized,sum,double,,4096,1.0,4,41014938,True
naive,sum,double,,4096,1.0,4,25801698,True
vectorized,sum,double,,4096,1.0,5,40802460,True
naive,sum,double,,4096,1.0,5,25873793,True
vectorized,sum,double,,4096,1.0,6,37868457,True
naive,sum,double,,4096,1.0,6,25945745,True
vectorized,sum,double,,4096,1.0,7,36128146,True
naive,sum,double,,4096,1.0,7,25809331,True
vectorized,sum,double,,4096,1.0,8,43707062,True
naive,sum,double,,4096,1.0,8,25593642,True
vectorized,sum,double,,4096,1.0,9,40598562,True
naive,sum,double,,4096,1.0,9,25668968,True
vectorized,sum,double,mean,1024,0.001,0,4298364,True
naive,sum,double,mean,1024,0.001,0,39529,True
vectorized,sum,double,mean,1024,0.001,1,4293157,True
naive,sum,double,mean,1024,0.001,1,39324,True
vectorized,sum,double,mean,1024,0.001,2,4329609,True
naive,sum,double,mean,1024,0.001,2,37921,True
vectorized,sum,double,mean,1024,0.001,3,4309002,True
naive,sum,double,mean,1024,0.001,3,38158,True
vectorized,sum,double,mean,1024,0.001,4,4307567,True
naive,sum,double,mean,1024,0.001,4,37772,True
vectorized,sum,double,mean,1024,0.001,5,4344864,True
naive,sum,double,mean,1024,0.001,5,37910,True
vectorized,sum,double,mean,1024,0.001,6,4371373,True
naive,sum,double,mean,1024,0.001,6,42200,True
vectorized,sum,double,mean,1024,0.001,7,4328726,True
naive,sum,double,mean,1024,0.001,7,38543,True
vectorized,sum,double,mean,1024,0.001,8,4284222,True
naive,sum,double,mean,1024,0.001,8,38859,True
vectorized,sum,double,mean,1024,0.001,9,4303889,True
naive,sum,double,mean,1024,0.001,9,38085,True
vectorized,sum,double,mean,1024,0.01,0,4322957,True
naive,sum,double,mean,1024,0.01,0,52877,True
vectorized,sum,double,mean,1024,0.01,1,4347523,True
naive,sum,double,mean,1024,0.01,1,55639,True
vectorized,sum,double,mean,1024,0.01,2,4328020,True
naive,sum,double,mean,1024,0.01,2,50558,True
vectorized,sum,double,mean,1024,0.01,3,4297394,True
naive,sum,double,mean,1024,0.01,3,53450,True
vectorized,sum,double,mean,1024,0.01,4,4351183,True
naive,sum,double,mean,1024,0.01,4,52143,True
vectorized,sum,double,mean,1024,0.01,5,4331689,True
naive,sum,double,mean,1024,0.01,5,51852,True
vectorized,sum,double,mean,1024,0.01,6,4169224,True
naive,sum,double,mean,1024,0.01,6,52241,True
vectorized,sum,double,mean,1024,0.01,7,4302752,True
naive,sum,double,mean,1024,0.01,7,51351,True
vectorized,sum,double,mean,1024,0.01,8,4322399,True
naive,sum,double,mean,1024,0.01,8,51025,True
vectorized,sum,double,mean,1024,0.01,9,4329784,True
naive,sum,double,mean,1024,0.01,9,53225,True
vectorized,sum,double,mean,1024,0.05,0,4750072,True
naive,sum,double,mean,1024,0.05,0,125402,True
vectorized,sum,double,mean,1024,0.05,1,4399499,True
naive,sum,double,mean,1024,0.05,1,126035,True
vectorized,sum,double,mean,1024,0.05,2,4445571,True
naive,sum,double,mean,1024,0.05,2,116277,True
vectorized,sum,double,mean,1024,0.05,3,4400768,True
naive,sum,double,mean,1024,0.05,3,107462,True
vectorized,sum,double,mean,1024,0.05,4,4397752,True
naive,sum,double,mean,1024,0.05,4,109073,True
vectorized,sum,double,mean,1024,0.05,5,4363046,True
naive,sum,double,mean,1024,0.05,5,138194,True
vectorized,sum,double,mean,1024,0.05,6,4377901,True
naive,sum,double,mean,1024,0.05,6,131463,True
vectorized,sum,double,mean,1024,0.05,7,4411763,True
naive,sum,double,mean,1024,0.05,7,114428,True
vectorized,sum,double,mean,1024,0.05,8,4429032,True
naive,sum,double,mean,1024,0.05,8,107088,True
vectorized,sum,double,mean,1024,0.05,9,4408348,True
naive,sum,double,mean,1024,0.05,9,129886,True
vectorized,sum,double,mean,1024,0.1,0,4602387,True
naive,sum,double,mean,1024,0.1,0,294965,True
vectorized,sum,double,mean,1024,0.1,1,4594672,True
naive,sum,double,mean,1024,0.1,1,268596,True
vectorized,sum,double,mean,1024,0.1,2,4603012,True
naive,sum,double,mean,1024,0.1,2,303413,True
vectorized,sum,double,mean,1024,0.1,3,4572288,True
naive,sum,double,mean,1024,0.1,3,252747,True
vectorized,sum,double,mean,1024,0.1,4,4642468,True
naive,sum,double,mean,1024,0.1,4,209561,True
vectorized,sum,double,mean,1024,0.1,5,4655769,True
naive,sum,double,mean,1024,0.1,5,278252,True
vectorized,sum,double,mean,1024,0.1,6,4563465,True
naive,sum,double,mean,1024,0.1,6,255836,True
vectorized,sum,double,mean,1024,0.1,7,4649696,True
naive,sum,double,mean,1024,0.1,7,256842,True
vectorized,sum,double,mean,1024,0.1,8,4711953,True
naive,sum,double,mean,1024,0.1,8,270114,True
vectorized,sum,double,mean,1024,0.1,9,4627180,True
naive,sum,double,mean,1024,0.1,9,294556,True
vectorized,sum,double,mean,1024,0.2,0,4937707,True
naive,sum,double,mean,1024,0.2,0,516995,True
vectorized,sum,double,mean,1024,0.2,1,4869967,True
naive,sum,double,mean,1024,0.2,1,503753,True
vectorized,sum,double,mean,1024,0.2,2,5028466,True
naive,sum,double,mean,1024,0.2,2,507224,True
vectorized,sum,double,mean,1024,0.2,3,4857668,True
naive,sum,double,mean,1024,0.2,3,501923,True
vectorized,sum,double,mean,1024,0.2,4,4930880,True
naive,sum,double,mean,1024,0.2,4,505795,True
vectorized,sum,double,mean,1024,0.2,5,4862311,True
naive,sum,double,mean,1024,0.2,5,483079,True
vectorized,sum,double,mean,1024,0.2,6,4833416,True
naive,sum,double,mean,1024,0.2,6,521327,True
vectorized,sum,double,mean,1024,0.2,7,4820622,True
naive,sum,double,mean,1024,0.2,7,522844,True
vectorized,sum,double,mean,1024,0.2,8,4859548,True
naive,sum,double,mean,1024,0.2,8,494866,True
vectorized,sum,double,mean,1024,0.2,9,4862685,True
naive,sum,double,mean,1024,0.2,9,472477,True
vectorized,sum,double,mean,1024,0.25,0,6416098,True
naive,sum,double,mean,1024,0.25,0,2092704,True
vectorized,sum,double,mean,1024,0.25,1,6489747,True
naive,sum,double,mean,1024,0.25,1,2127685,True
vectorized,sum,double,mean,1024,0.25,2,6523069,True
naive,sum,double,mean,1024,0.25,2,2103902,True
vectorized,sum,double,mean,1024,0.25,3,6454613,True
naive,sum,double,mean,1024,0.25,3,2106516,True
vectorized,sum,double,mean,1024,0.25,4,6316323,True
naive,sum,double,mean,1024,0.25,4,2114763,True
vectorized,sum,double,mean,1024,0.25,5,6291087,True
naive,sum,double,mean,1024,0.25,5,2109105,True
vectorized,sum,double,mean,1024,0.25,6,6610576,True
naive,sum,double,mean,1024,0.25,6,2110918,True
vectorized,sum,double,mean,1024,0.25,7,6537717,True
naive,sum,double,mean,1024,0.25,7,2101013,True
vectorized,sum,double,mean,1024,0.25,8,6622046,True
naive,sum,double,mean,1024,0.25,8,2098016,True
vectorized,sum,double,mean,1024,0.25,9,6322516,True
naive,sum,double,mean,1024,0.25,9,2104108,True
vectorized,sum,double,mean,1024,1.0,0,6362264,True
naive,sum,double,mean,1024,1.0,0,2117436,True
vectorized,sum,double,mean,1024,1.0,1,6644581,True
naive,sum,double,mean,1024,1.0,1,2119595,True
vectorized,sum,double,mean,1024,1.0,2,6532976,True
naive,sum,double,mean,1024,1.0,2,2091718,True
vectorized,sum,double,mean,1024,1.0,3,6526627,True
naive,sum,double,mean,1024,1.0,3,2116049,True
vectorized,sum,double,mean,1024,1.0,4,6606636,True
naive,sum,double,mean,1024,1.0,4,2118476,True
vectorized,sum,double,mean,1024,1.0,5,6655550,True
naive,sum,double,mean,1024,1.0,5,2120283,True
vectorized,sum,double,mean,1024,1.0,6,6372928,True
naive,sum,double,mean,1024,1.0,6,2081109,True
vectorized,sum,double,mean,1024,1.0,7,6564101,True
naive,sum,double,mean,1024,1.0,7,2124874,True
vectorized,sum,double,mean,1024,1.0,8,6643245,True
naive,sum,double,mean,1024,1.0,8,2130885,True
vectorized,sum,double,mean,1024,1.0,9,6358350,True
naive,sum,double,mean,1024,1.0,9,2112131,True
vectorized,sum,double,mean,2048,0.001,0,5532908,True
naive,sum,double,mean,2048,0.001,0,42930,True
vectorized,sum,double,mean,2048,0.001,1,5558277,True
naive,sum,double,mean,2048,0.001,1,39838,True
vectorized,sum,double,mean,2048,0.001,2,5515272,True
naive,sum,double,mean,2048,0.001,2,47372,True
vectorized,sum,double,mean,2048,0.001,3,5560719,True
naive,sum,double,mean,2048,0.001,3,42658,True
vectorized,sum,double,mean,2048,0.001,4,5646481,True
naive,sum,double,mean,2048,0.001,4,43544,True
vectorized,sum,double,mean,2048,0.001,5,5545662,True
naive,sum,double,mean,2048,0.001,5,42985,True
vectorized,sum,double,mean,2048,0.001,6,5583715,True
naive,sum,double,mean,2048,0.001,6,42636,True
vectorized,sum,double,mean,2048,0.001,7,5519594,True
naive,sum,double,mean,2048,0.001,7,40570,True
vectorized,sum,double,mean,2048,0.001,8,5561772,True
naive,sum,double,mean,2048,0.001,8,43100,True
vectorized,sum,double,mean,2048,0.001,9,5548990,True
naive,sum,double,mean,2048,0.001,9,42624,True
vectorized,sum,double,mean,2048,0.01,0,5584273,True
naive,sum,double,mean,2048,0.01,0,96096,True
vectorized,sum,double,mean,2048,0.01,1,5610462,True
naive,sum,double,mean,2048,0.01,1,101059,True
vectorized,sum,double,mean,2048,0.01,2,5639772,True
naive,sum,double,mean,2048,0.01,2,100252,True
vectorized,sum,double,mean,2048,0.01,3,5603411,True
naive,sum,double,mean,2048,0.01,3,109277,True
vectorized,sum,double,mean,2048,0.01,4,5661789,True
naive,sum,double,mean,2048,0.01,4,97532,True
vectorized,sum,double,mean,2048,0.01,5,5607620,True
