mode,op,element_type,analysis,n,sparsity,seed,time_ns,select-matrix-repr
naive,Minus,double,symmetry,4096,0.25,7,314017598,True
vectorized,Minus,double,symmetry,4096,0.25,8,287791264,True
naive,Minus,double,symmetry,4096,0.25,8,300270438,True
vectorized,Minus,double,symmetry,4096,0.25,9,296731688,True
naive,Minus,double,symmetry,4096,0.25,9,306184197,True
vectorized,Minus,double,symmetry,4096,1.0,0,250458978,True
naive,Minus,double,symmetry,4096,1.0,0,246309852,True
vectorized,Minus,double,symmetry,4096,1.0,1,250022886,True
naive,Minus,double,symmetry,4096,1.0,1,254621837,True
vectorized,Minus,double,symmetry,4096,1.0,2,233910146,True
naive,Minus,double,symmetry,4096,1.0,2,244958486,True
vectorized,Minus,double,symmetry,4096,1.0,3,255078821,True
naive,Minus,double,symmetry,4096,1.0,3,248795586,True
vectorized,Minus,double,symmetry,4096,1.0,4,265452733,True
naive,Minus,double,symmetry,4096,1.0,4,242843712,True
vectorized,Minus,double,symmetry,4096,1.0,5,241678324,True
naive,Minus,double,symmetry,4096,1.0,5,246309991,True
vectorized,Minus,double,symmetry,4096,1.0,6,240398521,True
naive,Minus,double,symmetry,4096,1.0,6,242548135,True
vectorized,Minus,double,symmetry,4096,1.0,7,249239765,True
naive,Minus,double,symmetry,4096,1.0,7,253487953,True
vectorized,Minus,double,symmetry,4096,1.0,8,246608691,True
naive,Minus,double,symmetry,4096,1.0,8,249420900,True
vectorized,Minus,double,symmetry,4096,1.0,9,253243654,True
naive,Minus,double,symmetry,4096,1.0,9,244046896,True
vectorized,Minus,double,mean,1024,0.001,0,10495495,False
naive,Minus,double,mean,1024,0.001,0,5331377,False
vectorized,Minus,double,mean,1024,0.001,1,11062554,False
naive,Minus,double,mean,1024,0.001,1,5448966,False
vectorized,Minus,double,mean,1024,0.001,2,11039531,False
naive,Minus,double,mean,1024,0.001,2,5303310,False
vectorized,Minus,double,mean,1024,0.001,3,10309410,False
naive,Minus,double,mean,1024,0.001,3,5347929,False
vectorized,Minus,double,mean,1024,0.001,4,10328443,False
naive,Minus,double,mean,1024,0.001,4,5339264,False
vectorized,Minus,double,mean,1024,0.001,5,10319271,False
naive,Minus,double,mean,1024,0.001,5,4461008,False
vectorized,Minus,double,mean,1024,0.001,6,10342503,False
naive,Minus,double,mean,1024,0.001,6,5326662,False
vectorized,Minus,double,mean,1024,0.001,7,10748536,False
naive,Minus,double,mean,1024,0.001,7,5320261,False
vectorized,Minus,double,mean,1024,0.001,8,10518811,False
naive,Minus,double,mean,1024,0.001,8,4433773,False
vectorized,Minus,double,mean,1024,0.001,9,10809623,False
naive,Minus,double,mean,1024,0.001,9,5351404,False
vectorized,Minus,double,mean,1024,0.01,0,10757252,False
naive,Minus,double,mean,1024,0.01,0,5341383,False
vectorized,Minus,double,mean,1024,0.01,1,10907360,False
naive,Minus,double,mean,1024,0.01,1,5659986,False
vectorized,Minus,double,mean,1024,0.01,2,10783781,False
naive,Minus,double,mean,1024,0.01,2,5311126,False
vectorized,Minus,double,mean,1024,0.01,3,10395901,False
naive,Minus,double,mean,1024,0.01,3,5329976,False
vectorized,Minus,double,mean,1024,0.01,4,10720674,False
naive,Minus,double,mean,1024,0.01,4,5343297,False
vectorized,Minus,double,mean,1024,0.01,5,10906994,False
naive,Minus,double,mean,1024,0.01,5,5315178,False
vectorized,Minus,double,mean,1024,0.01,6,10662756,False
naive,Minus,double,mean,1024,0.01,6,5344108,False
vectorized,Minus,double,mean,1024,0.01,7,10877593,False
naive,Minus,double,mean,1024,0.01,7,5625389,False
vectorized,Minus,double,mean,1024,0.01,8,10785897,False
naive,Minus,double,mean,1024,0.01,8,4332208,False
vectorized,Minus,double,mean,1024,0.01,9,10373500,False
naive,Minus,double,mean,1024,0.01,9,5316402,False
vectorized,Minus,double,mean,1024,0.05,0,10894161,False
naive,Minus,double,mean,1024,0.05,0,5519853,False
vectorized,Minus,double,mean,1024,0.05,1,10484968,False
naive,Minus,double,mean,1024,0.05,1,5490650,False
vectorized,Minus,double,mean,1024,0.05,2,10388892,False
naive,Minus,double,mean,1024,0.05,2,5637721,False
vectorized,Minus,double,mean,1024,0.05,3,10467759,False
naive,Minus,double,mean,1024,0.05,3,5481950,False
vectorized,Minus,double,mean,1024,0.05,4,10456851,False
naive,Minus,double,mean,1024,0.05,4,5483357,False
vectorized,Minus,double,mean,1024,0.05,5,10437239,False
naive,Minus,double,mean,1024,0.05,5,5521359,False
vectorized,Minus,double,mean,1024,0.05,6,10849238,False
naive,Minus,double,mean,1024,0.05,6,5485567,False
vectorized,Minus,double,mean,1024,0.05,7,10701404,False
naive,Minus,double,mean,1024,0.05,7,5486143,False
vectorized,Minus,double,mean,1024,0.05,8,10659318,False
naive,Minus,double,mean,1024,0.05,8,5485919,False
vectorized,Minus,double,mean,1024,0.05,9,10969997,False
naive,Minus,double,mean,1024,0.05,9,5676202,False
vectorized,Minus,double,mean,1024,0.1,0,10484398,False
naive,Minus,double,mean,1024,0.1,0,5546485,False
vectorized,Minus,double,mean,1024,0.1,1,10686552,False
naive,Minus,double,mean,1024,0.1,1,5574220,False
vectorized,Minus,double,mean,1024,0.1,2,11076557,False
naive,Minus,double,mean,1024,0.1,2,5529543,False
vectorized,Minus,double,mean,1024,0.1,3,11075113,False
naive,Minus,double,mean,1024,0.1,3,5614700,False
vectorized,Minus,double,mean,1024,0.1,4,10963423,False
naive,Minus,double,mean,1024,0.1,4,5593588,False
vectorized,Minus,double,mean,1024,0.1,5,10769471,False
naive,Minus,double,mean,1024,0.1,5,5579218,False
vectorized,Minus,double,mean,1024,0.1,6,9832064,False
naive,Minus,double,mean,1024,0.1,6,5520876,False
vectorized,Minus,double,mean,1024,0.1,7,9667806,False
naive,Minus,double,mean,1024,0.1,7,5562877,False
vectorized,Minus,double,mean,1024,0.1,8,10684059,False
naive,Minus,double,mean,1024,0.1,8,5544575,False
vectorized,Minus,double,mean,1024,0.1,9,11077612,False
naive,Minus,double,mean,1024,0.1,9,5563244,False
vectorized,Minus,double,mean,1024,0.2,0,11010379,False
naive,Minus,double,mean,1024,0.2,0,5560910,False
vectorized,Minus,double,mean,1024,0.2,1,11118390,False
naive,Minus,double,mean,1024,0.2,1,5553804,False
vectorized,Minus,double,mean,1024,0.2,2,11059776,False
naive,Minus,double,mean,1024,0.2,2,5557880,False
vectorized,Minus,double,mean,1024,0.2,3,11080684,False
naive,Minus,double,mean,1024,0.2,3,5535278,False
vectorized,Minus,double,mean,1024,0.2,4,11106356,False
naive,Minus,double,mean,1024,0.2,4,5581016,False
vectorized,Minus,double,mean,1024,0.2,5,11163903,False
naive,Minus,double,mean,1024,0.2,5,5562732,False
vectorized,Minus,double,mean,1024,0.2,6,10973458,False
naive,Minus,double,mean,1024,0.2,6,5560545,False
vectorized,Minus,double,mean,1024,0.2,7,11024234,False
naive,Minus,double,mean,1024,0.2,7,5544795,False
vectorized,Minus,double,mean,1024,0.2,8,10529629,False
naive,Minus,double,mean,1024,0.2,8,5565162,False
vectorized,Minus,double,mean,1024,0.2,9,10504428,False
naive,Minus,double,mean,1024,0.2,9,5552984,False
vectorized,Minus,double,mean,1024,0.25,0,10754283,True
naive,Minus,double,mean,1024,0.25,0,5569005,True
vectorized,Minus,double,mean,1024,0.25,1,11201596,True
naive,Minus,double,mean,1024,0.25,1,5569889,True
vectorized,Minus,double,mean,1024,0.25,2,10971038,True
naive,Minus,double,mean,1024,0.25,2,5727206,True
vectorized,Minus,double,mean,1024,0.25,3,10605806,True
naive,Minus,double,mean,1024,0.25,3,5561139,True
vectorized,Minus,double,mean,1024,0.25,4,10476308,True
naive,Minus,double,mean,1024,0.25,4,4486601,True
vectorized,Minus,double,mean,1024,0.25,5,10524603,True
naive,Minus,double,mean,1024,0.25,5,5565095,True
vectorized,Minus,double,mean,1024,0.25,6,10888286,True
naive,Minus,double,mean,1024,0.25,6,5579143,True
vectorized,Minus,double,mean,1024,0.25,7,10896583,True
naive,Minus,double,mean,1024,0.25,7,5690731,True
vectorized,Minus,double,mean,1024,0.25,8,11337721,True
naive,Minus,double,mean,1024,0.25,8,5584237,True
vectorized,Minus,double,mean,1024,0.25,9,11049099,True
naive,Minus,double,mean,1024,0.25,9,5684311,True
vectorized,Minus,double,mean,1024,1.0,0,10898932,True
naive,Minus,double,mean,1024,1.0,0,5336110,True
vectorized,Minus,double,mean,1024,1.0,1,10831585,True
naive,Minus,double,mean,1024,1.0,1,5462208,True
vectorized,Minus,double,mean,1024,1.0,2,10502130,True
naive,Minus,double,mean,1024,1.0,2,5326574,True
vectorized,Minus,double,mean,1024,1.0,3,10690192,True
naive,Minus,double,mean,1024,1.0,3,5326264,True
vectorized,Minus,double,mean,1024,1.0,4,10962646,True
naive,Minus,double,mean,1024,1.0,4,5329494,True
vectorized,Minus,double,mean,1024,1.0,5,10686181,True
naive,Minus,double,mean,1024,1.0,5,5325052,True
vectorized,Minus,double,mean,1024,1.0,6,10641643,True
naive,Minus,double,mean,1024,1.0,6,5290392,True
vectorized,Minus,double,mean,1024,1.0,7,10308779,True
naive,Minus,double,mean,1024,1.0,7,5301113,True
vectorized,Minus,double,mean,1024,1.0,8,10683588,True
naive,Minus,double,mean,1024,1.0,8,5325267,True
vectorized,Minus,double,mean,1024,1.0,9,10791312,True
naive,Minus,double,mean,1024,1.0,9,4439201,True
vectorized,Minus,double,mean,2048,0.001,0,35089903,False
naive,Minus,double,mean,2048,0.001,0,17274924,False
vectorized,Minus,double,mean,2048,0.001,1,33796423,False
naive,Minus,double,mean,2048,0.001,1,17770639,False
vectorized,Minus,double,mean,2048,0.001,2,28737799,False
naive,Minus,double,mean,2048,0.001,2,17282178,False
vectorized,Minus,double,mean,2048,0.001,3,35225239,False
naive,Minus,double,mean,2048,0.001,3,17604742,False
vectorized,Minus,double,mean,2048,0.001,4,29099636,False
naive,Minus,double,mean,2048,0.001,4,16744224,False
vectorized,Minus,double,mean,2048,0.001,5,33357773,False
naive,Minus,double,mean,2048,0.001,5,17264080,False
vectorized,Minus,double,mean,2048,0.001,6,35097171,False
naive,Minus,double,mean,2048,0.001,6,17250171,False
vectorized,Minus,double,mean,2048,0.001,7,30567295,False
naive,Minus,double,mean,2048,0.001,7,16802392,False
vectorized,Minus,double,mean,2048,0.001,8,31562061,False
naive,Minus,double,mean,2048,0.001,8,17958323,False
vectorized,Minus,double,mean,2048,0.001,9,28052081,False
naive,Minus,double,mean,2048,0.001,9,17207843,False
vectorized,Minus,double,mean,2048,0.01,0,34820929,False
naive,Minus,double,mean,2048,0.01,0,16511186,False
vectorized,Minus,double,mean,2048,0.01,1,30946294,False
naive,Minus,double,mean,2048,0.01,1,17001954,False
vectorized,Minus,double,mean,2048,0.01,2,35394299,False
naive,Minus,double,mean,2048,0.01,2,16985043,False
vectorized,Minus,double,mean,2048,0.01,3,36726842,False
naive,Minus,double,mean,2048,0.01,3,16309650,False
vectorized,Minus,double,mean,2048,0.01,4,31618565,False
naive,Minus,double,mean,2048,0.01,4,17259408,False
vectorized,Minus,double,mean,2048,0.01,5,34869413,False
naive,Minus,double,mean,2048,0.01,5,17254717,False
vectorized,Minus,double,mean,2048,0.01,6,25818544,False
naive,Minus,double,mean,2048,0.01,6,18175205,False
vectorized,Minus,double,mean,2048,0.01,7,35813399,False
naive,Minus,double,mean,2048,0.01,7,17213464,False
vectorized,Minus,double,mean,2048,0.01,8,35801737,False
naive,Minus,double,mean,2048,0.01,8,17193355,False
vectorized,Minus,double,mean,2048,0.01,9,36260201,False
naive,Minus,double,mean,2048,0.01,9,16420064,False
vectorized,Minus,double,mean,2048,0.05,0,33210620,False
naive,Minus,double,mean,2048,0.05,0,16289102,False
vectorized,Minus,double,mean,2048,0.05,1,27478970,False
naive,Minus,double,mean,2048,0.05,1,18094956,False
vectorized,Minus,double,mean,2048,0.05,2,34389320,False
naive,Minus,double,mean,2048,0.05,2,17268255,False
vectorized,Minus,double,mean,2048,0.05,3,31746718,False
naive,Minus,double,mean,2048,0.05,3,17308603,False
vectorized,Minus,double,mean,2048,0.05,4,27524819,False
naive,Minus,double,mean,2048,0.05,4,17196231,False
vectorized,Minus,double,mean,2048,0.05,5,25820192,False
naive,Minus,double,mean,2048,0.05,5,16561800,False
vectorized,Minus,double,mean,2048,0.05,6,27444306,False
naive,Minus,double,mean,2048,0.05,6,17260641,False
vectorized,Minus,double,mean,2048,0.05,7,34142294,False
naive,Minus,double,mean,2048,0.05,7,16917695,False
vectorized,Minus,double,mean,2048,0.05,8,34241455,False
naive,Minus,double,mean,2048,0.05,8,17154875,False
vectorized,Minus,double,mean,2048,0.05,9,27705560,False
naive,Minus,double,mean,2048,0.05,9,18167396,False
vectorized,Minus,double,mean,2048,0.1,0,27381363,False
naive,Minus,double,mean,2048,0.1,0,17245770,False
vectorized,Minus,double,mean,2048,0.1,1,26534947,False
naive,Minus,double,mean,2048,0.1,1,17510787,False
vectorized,Minus,double,mean,2048,0.1,2,29699958,False
naive,Minus,double,mean,2048,0.1,2,17238798,False
vectorized,Minus,double,mean,2048,0.1,3,30744145,False
naive,Minus,double,mean,2048,0.1,3,16325148,False
vectorized,Minus,double,mean,2048,0.1,4,29582224,False
naive,Minus,double,mean,2048,0.1,4,17302360,False
vectorized,Minus,double,mean,2048,0.1,5,30226853,False
naive,Minus,double,mean,2048,0.1,5,16334323,False
vectorized,Minus,double,mean,2048,0.1,6,33992530,False
naive,Minus,double,mean,2048,0.1,6,17306339,False
vectorized,Minus,double,mean,2048,0.1,7,30382637,False
naive,Minus,double,mean,2048,0.1,7,16347847,False
vectorized,Minus,double,mean,2048,0.1,8,34769687,False
naive,Minus,double,mean,2048,0.1,8,16324875,False
vectorized,Minus,double,mean,2048,0.1,9,29102958,False
naive,Minus,double,mean,2048,0.1,9,18148009,False
vectorized,Minus,double,mean,2048,0.2,0,26531435,False
naive,Minus,double,mean,2048,0.2,0,16347876,False
vectorized,Minus,double,mean,2048,0.2,1,28006718,False
naive,Minus,double,mean,2048,0.2,1,17280712,False
vectorized,Minus,double,mean,2048,0.2,2,29702884,False
naive,Minus,double,mean,2048,0.2,2,17289286,False
vectorized,Minus,double,mean,2048,0.2,3,29215957,False
naive,Minus,double,mean,2048,0.2,3,17247848,False
vectorized,Minus,double,mean,2048,0.2,4,29588686,False
naive,Minus,double,mean,2048,0.2,4,17526399,False
vectorized,Minus,double,mean,2048,0.2,5,28657304,False
naive,Minus,double,mean,2048,0.2,5,17308831,False
vectorized,Minus,double,mean,2048,0.2,6,37854728,False
naive,Minus,double,mean,2048,0.2,6,16368373,False
vectorized,Minus,double,mean,2048,0.2,7,32446300,False
naive,Minus,double,mean,2048,0.2,7,17089135,False
vectorized,Minus,double,mean,2048,0.2,8,29157423,False
naive,Minus,double,mean,2048,0.2,8,16443407,False
vectorized,Minus,double,mean,2048,0.2,9,27961984,False
naive,Minus,double,mean,2048,0.2,9,16323394,False
vectorized,Minus,double,mean,2048,0.25,0,28476694,True
naive,Minus,double,mean,2048,0.25,0,17005270,True
vectorized,Minus,double,mean,2048,0.25,1,28324417,True
naive,Minus,double,mean,2048,0.25,1,16346721,True
vectorized,Minus,double,mean,2048,0.25,2,28673106,True
naive,Minus,double,mean,2048,0.25,2,17052155,True
vectorized,Minus,double,mean,2048,0.25,3,34440948,True
naive,Minus,double,mean,2048,0.25,3,17010445,True
vectorized,Minus,double,mean,2048,0.25,4,34474008,True
naive,Minus,double,mean,2048,0.25,4,16431693,True
vectorized,Minus,double,mean,2048,0.25,5,28838152,True
naive,Minus,double,mean,2048,0.25,5,17313279,True
vectorized,Minus,double,mean,2048,0.25,6,28189290,True
naive,Minus,double,mean,2048,0.25,6,17451278,True
vectorized,Minus,double,mean,2048,0.25,7,33343828,True
naive,Minus,double,mean,2048,0.25,7,17255854,True
vectorized,Minus,double,mean,2048,0.25,8,28055547,True
naive,Minus,double,mean,2048,0.25,8,16802529,True
vectorized,Minus,double,mean,2048,0.25,9,33742245,True
naive,Minus,double,mean,2048,0.25,9,16582502,True
vectorized,Minus,double,mean,2048,1.0,0,27939107,True
naive,Minus,double,mean,2048,1.0,0,19462549,True
vectorized,Minus,double,mean,2048,1.0,1,29103196,True
naive,Minus,double,mean,2048,1.0,1,18824096,True
vectorized,Minus,double,mean,2048,1.0,2,34026527,True
naive,Minus,double,mean,2048,1.0,2,19028927,True
vectorized,Minus,double,mean,2048,1.0,3,29431274,True
naive,Minus,double,mean,2048,1.0,3,19842990,True
vectorized,Minus,double,mean,2048,1.0,4,33354147,True
naive,Minus,double,mean,2048,1.0,4,18848543,True
vectorized,Minus,double,mean,2048,1.0,5,29004893,True
naive,Minus,double,mean,2048,1.0,5,19682869,True
vectorized,Minus,double,mean,2048,1.0,6,30109231,True
naive,Minus,double,mean,2048,1.0,6,19400213,True
vectorized,Minus,double,mean,2048,1.0,7,26515217,True
naive,Minus,double,mean,2048,1.0,7,18712150,True
vectorized,Minus,double,mean,2048,1.0,8,24728141,True
naive,Minus,double,mean,2048,1.0,8,19566498,True
vectorized,Minus,double,mean,2048,1.0,9,24639170,True
naive,Minus,double,mean,2048,1.0,9,19484846,True
vectorized,Minus,double,mean,4096,0.001,0,89180350,False
naive,Minus,double,mean,4096,0.001,0,69667982,False
vectorized,Minus,double,mean,4096,0.001,1,91967827,False
naive,Minus,double,mean,4096,0.001,1,70036967,False
vectorized,Minus,double,mean,4096,0.001,2,95133947,False
naive,Minus,double,mean,4096,0.001,2,69996174,False
vectorized,Minus,double,mean,4096,0.001,3,92549679,False
naive,Minus,double,mean,4096,0.001,3,70992313,False
vectorized,Minus,double,mean,4096,0.001,4,94914790,False
naive,Minus,double,mean,4096,0.001,4,69965791,False
vectorized,Minus,double,mean,4096,0.001,5,96299789,False
naive,Minus,double,mean,4096,0.001,5,69629108,False
vectorized,Minus,double,mean,4096,0.001,6,91834322,False
naive,Minus,double,mean,4096,0.001,6,65798455,False
vectorized,Minus,double,mean,4096,0.001,7,88300941,False
naive,Minus,double,mean,4096,0.001,7,69966321,False
vectorized,Minus,double,mean,4096,0.001,8,88884453,False
naive,Minus,double,mean,4096,0.001,8,69041821,False
vectorized,Minus,double,mean,4096,0.001,9,97084989,False
naive,Minus,double,mean,4096,0.001,9,66207097,False
vectorized,Minus,double,mean,4096,0.01,0,89354133,False
naive,Minus,double,mean,4096,0.01,0,66217520,False
vectorized,Minus,double,mean,4096,0.01,1,95486341,False
naive,Minus,double,mean,4096,0.01,1,69148978,False
vectorized,Minus,double,mean,4096,0.01,2,91257264,False
naive,Minus,double,mean,4096,0.01,2,69842169,False
vectorized,Minus,double,mean,4096,0.01,3,93369763,False
naive,Minus,double,mean,4096,0.01,3,68585435,False
vectorized,Minus,double,mean,4096,0.01,4,91274371,False
naive,Minus,double,mean,4096,0.01,4,68091745,False
vectorized,Minus,double,mean,4096,0.01,5,85798319,False
naive,Minus,double,mean,4096,0.01,5,73080586,False
vectorized,Minus,double,mean,4096,0.01,6,102505695,False
naive,Minus,double,mean,4096,0.01,6,65665984,False
vectorized,Minus,double,mean,4096,0.01,7,92993398,False
naive,Minus,double,mean,4096,0.01,7,70161857,False
vectorized,Minus,double,mean,4096,0.01,8,91778579,False
naive,Minus,double,mean,4096,0.01,8,67812252,False
vectorized,Minus,double,mean,4096,0.01,9,93182313,False
naive,Minus,double,mean,4096,0.01,9,69043333,False
vectorized,Minus,double,mean,4096,0.05,0,90300802,False
naive,Minus,double,mean,4096,0.05,0,69333657,False
vectorized,Minus,double,mean,4096,0.05,1,91568143,False
naive,Minus,double,mean,4096,0.05,1,73117286,False
vectorized,Minus,double,mean,4096,0.05,2,92422431,False
naive,Minus,double,mean,4096,0.05,2,70051228,False
vectorized,Minus,double,mean,4096,0.05,3,91799665,False
naive,Minus,double,mean,4096,0.05,3,65722561,False
vectorized,Minus,double,mean,4096,0.05,4,91976058,False
naive,Minus,double,mean,4096,0.05,4,69935485,False
vectorized,Minus,double,mean,4096,0.05,5,97529711,False
naive,Minus,double,mean,4096,0.05,5,70002527,False
vectorized,Minus,double,mean,4096,0.05,6,90883049,False
naive,Minus,double,mean,4096,0.05,6,66382801,False
vectorized,Minus,double,mean,4096,0.05,7,96693373,False
naive,Minus,double,mean,4096,0.05,7,67602846,False
vectorized,Minus,double,mean,4096,0.05,8,94493222,False
naive,Minus,double,mean,4096,0.05,8,69482121,False
vectorized,Minus,double,mean,4096,0.05,9,95985326,False
naive,Minus,double,mean,4096,0.05,9,70186474,False
vectorized,Minus,double,mean,4096,0.1,0,93001986,False
naive,Minus,double,mean,4096,0.1,0,68762869,False
vectorized,Minus,double,mean,4096,0.1,1,88338285,False
naive,Minus,double,mean,4096,0.1,1,66096058,False
vectorized,Minus,double,mean,4096,0.1,2,89746637,False
naive,Minus,double,mean,4096,0.1,2,66630041,False
vectorized,Minus,double,mean,4096,0.1,3,96528091,False
naive,Minus,double,mean,4096,0.1,3,66261081,False
vectorized,Minus,double,mean,4096,0.1,4,93910131,False
naive,Minus,double,mean,4096,0.1,4,69757815,False
vectorized,Minus,double,mean,4096,0.1,5,96930649,False
naive,Minus,double,mean,4096,0.1,5,65690966,False
vectorized,Minus,double,mean,4096,0.1,6,91669952,False
naive,Minus,double,mean,4096,0.1,6,68813399,False
vectorized,Minus,double,mean,4096,0.1,7,97463777,False
naive,Minus,double,mean,4096,0.1,7,67218635,False
vectorized,Minus,double,mean,4096,0.1,8,92354337,False
naive,Minus,double,mean,4096,0.1,8,67079989,False
vectorized,Minus,double,mean,4096,0.1,9,88937628,False
naive,Minus,double,mean,4096,0.1,9,70213795,False
vectorized,Minus,double,mean,4096,0.2,0,98503598,False
naive,Minus,double,mean,4096,0.2,0,70386909,False
vectorized,Minus,double,mean,4096,0.2,1,92051885,False
naive,Minus,double,mean,4096,0.2,1,66028182,False
vectorized,Minus,double,mean,4096,0.2,2,92078013,False
naive,Minus,double,mean,4096,0.2,2,75740089,False
vectorized,Minus,double,mean,4096,0.2,3,95107482,False
naive,Minus,double,mean,4096,0.2,3,67744084,False
vectorized,Minus,double,mean,4096,0.2,4,91052885,False
naive,Minus,double,mean,4096,0.2,4,69879514,False
vectorized,Minus,double,mean,4096,0.2,5,89274676,False
naive,Minus,double,mean,4096,0.2,5,70116918,False
vectorized,Minus,double,mean,4096,0.2,6,88843198,False
naive,Minus,double,mean,4096,0.2,6,66119331,False
vectorized,Minus,double,mean,4096,0.2,7,98650113,False
naive,Minus,double,mean,4096,0.2,7,70143320,False
vectorized,Minus,double,mean,4096,0.2,8,95602693,False
naive,Minus,double,mean,4096,0.2,8,66668380,False
vectorized,Minus,double,mean,4096,0.2,9,91926100,False
naive,Minus,double,mean,4096,0.2,9,70212912,False
vectorized,Minus,double,mean,4096,0.25,0,91194787,True
naive,Minus,double,mean,4096,0.25,0,69612020,True
vectorized,Minus,double,mean,4096,0.25,1,90451374,True
naive,Minus,double,mean,4096,0.25,1,70041856,True
vectorized,Minus,double,mean,4096,0.25,2,92079215,True
naive,Minus,double,mean,4096,0.25,2,66159556,True
vectorized,Minus,double,mean,4096,0.25,3,93704305,True
naive,Minus,double,mean,4096,0.25,3,66116121,True
vectorized,Minus,double,mean,4096,0.25,4,92297994,True
naive,Minus,double,mean,4096,0.25,4,66761915,True
vectorized,Minus,double,mean,4096,0.25,5,92224615,True
naive,Minus,double,mean,4096,0.25,5,70134589,True
vectorized,Minus,double,mean,4096,0.25,6,93916914,True
naive,Minus,double,mean,4096,0.25,6,69802342,True
vectorized,Minus,double,mean,4096,0.25,7,94696295,True
naive,Minus,double,mean,4096,0.25,7,66102864,True
vectorized,Minus,double,mean,4096,0.25,8,92061483,True
naive,Minus,double,mean,4096,0.25,8,70061588,True
vectorized,Minus,double,mean,4096,0.25,9,95046966,True
naive,Minus,double,mean,4096,0.25,9,70313082,True
vectorized,Minus,double,mean,4096,1.0,0,89951537,True
naive,Minus,double,mean,4096,1.0,0,70146951,True
vectorized,Minus,double,mean,4096,1.0,1,89790565,True
naive,Minus,double,mean,4096,1.0,1,68037043,True
vectorized,Minus,double,mean,4096,1.0,2,92492977,True
naive,Minus,double,mean,4096,1.0,2,65760652,True
vectorized,Minus,double,mean,4096,1.0,3,93986293,True
naive,Minus,double,mean,4096,1.0,3,65883361,True
vectorized,Minus,double,mean,4096,1.0,4,89797644,True
naive,Minus,double,mean,4096,1.0,4,69797261,True
vectorized,Minus,double,mean,4096,1.0,5,90784388,True
naive,Minus,double,mean,4096,1.0,5,67830135,True
vectorized,Minus,double,mean,4096,1.0,6,97693925,True
naive,Minus,double,mean,4096,1.0,6,69648525,True
vectorized,Minus,double,mean,4096,1.0,7,88300852,True
naive,Minus,double,mean,4096,1.0,7,65737217,True
vectorized,Minus,double,mean,4096,1.0,8,93351742,True
naive,Minus,double,mean,4096,1.0,8,65706530,True
vectorized,Minus,double,mean,4096,1.0,9,93127525,True
naive,Minus,double,mean,4096,1.0,9,69581217,True
vectorized,Minus,double,min,1024,0.001,0,6645667,False
naive,Minus,double,min,1024,0.001,0,5529864,False
vectorized,Minus,double,min,1024,0.001,1,6679350,False
naive,Minus,double,min,1024,0.001,1,5419088,False
vectorized,Minus,double,min,1024,0.001,2,6719747,False
naive,Minus,double,min,1024,0.001,2,5389357,False
vectorized,Minus,double,min,1024,0.001,3,6645400,False
naive,Minus,double,min,1024,0.001,3,5386567,False
vectorized,Minus,double,min,1024,0.001,4,6936644,False
naive,Minus,double,min,1024,0.001,4,5430121,False
vectorized,Minus,double,min,1024,0.001,5,6655965,False
naive,Minus,double,min,1024,0.001,5,5429694,False
vectorized,Minus,double,min,1024,0.001,6,6774250,False
naive,Minus,double,min,1024,0.001,6,5402498,False
vectorized,Minus,double,min,1024,0.001,7,6827866,False
naive,Minus,double,min,1024,0.001,7,5513639,False
vectorized,Minus,double,min,1024,0.001,8,7048018,False
naive,Minus,double,min,1024,0.001,8,5445308,False
vectorized,Minus,double,min,1024,0.001,9,6815444,False
naive,Minus,double,min,1024,0.001,9,5434717,False
vectorized,Minus,double,min,1024,0.01,0,6759772,False
naive,Minus,double,min,1024,0.01,0,5367870,False
vectorized,Minus,double,min,1024,0.01,1,6924533,False
naive,Minus,double,min,1024,0.01,1,5407104,False
vectorized,Minus,double,min,1024,0.01,2,7014602,False
naive,Minus,double,min,1024,0.01,2,4570443,False
vectorized,Minus,double,min,1024,0.01,3,6629270,False
naive,Minus,double,min,1024,0.01,3,5400983,False
vectorized,Minus,double,min,1024,0.01,4,6763322,False
naive,Minus,double,min,1024,0.01,4,5386117,False
vectorized,Minus,double,min,1024,0.01,5,6782452,False
naive,Minus,double,min,1024,0.01,5,5414196,False
vectorized,Minus,double,min,1024,0.01,6,6627647,False
naive,Minus,double,min,1024,0.01,6,5402290,False
vectorized,Minus,double,min,1024,0.01,7,6654070,False
naive,Minus,double,min,1024,0.01,7,5373929,False
vectorized,Minus,double,min,1024,0.01,8,6811073,False
naive,Minus,double,min,1024,0.01,8,5394816,False
vectorized,Minus,double,min,1024,0.01,9,6888063,False
naive,Minus,double,min,1024,0.01,9,5408503,False
vectorized,Minus,double,min,1024,0.05,0,6913252,False
naive,Minus,double,min,1024,0.05,0,5569512,False
vectorized,Minus,double,min,1024,0.05,1,6897921,False
naive,Minus,double,min,1024,0.05,1,4486347,False
vectorized,Minus,double,min,1024,0.05,2,6667858,False
naive,Minus,double,min,1024,0.05,2,5537111,False
vectorized,Minus,double,min,1024,0.05,3,6630797,False
naive,Minus,double,min,1024,0.05,3,5562475,False
vectorized,Minus,double,min,1024,0.05,4,5992422,False
naive,Minus,double,min,1024,0.05,4,5753358,False
vectorized,Minus,double,min,1024,0.05,5,6672413,False
naive,Minus,double,min,1024,0.05,5,5583955,False
vectorized,Minus,double,min,1024,0.05,6,6743661,False
