mode,op,element_type,analysis,n,sparsity,select-matrix-repr,mean_ns,std_ns
naive,idxMax,int64_t,min,1024,0.2,False,974819.8,16301.92099655061
naive,idxMax,int64_t,min,1024,0.25,True,952838.5,11760.43694624766
naive,idxMax,int64_t,min,1024,1.0,True,1071848.2,15247.596129663594
naive,idxMax,int64_t,min,2048,0.001,False,3329926.9,317386.39061471005
naive,idxMax,int64_t,min,2048,0.01,False,3132615.1,38303.48427855847
naive,idxMax,int64_t,min,2048,0.05,False,3191340.1,121572.77874539913
naive,idxMax,int64_t,min,2048,0.1,False,3240551.7,204924.59278641446
naive,idxMax,int64_t,min,2048,0.2,False,3132750.4,43721.25718229064
naive,idxMax,int64_t,min,2048,0.25,True,3301142.7,403161.009883989
naive,idxMax,int64_t,min,2048,1.0,True,4378090.6,182954.9326092205
naive,idxMax,int64_t,min,4096,0.001,False,14407383.7,2140129.834293448
naive,idxMax,int64_t,min,4096,0.01,False,14172049.3,1574882.6034209696
naive,idxMax,int64_t,min,4096,0.05,False,14467705.5,2017011.975346274
naive,idxMax,int64_t,min,4096,0.1,False,14097748.6,1186218.1558802938
naive,idxMax,int64_t,min,4096,0.2,False,13597340.1,157279.9779434045
naive,idxMax,int64_t,min,4096,0.25,True,14079122.9,1534203.1613524586
naive,idxMax,int64_t,min,4096,1.0,True,13667584.7,417301.7629089288
naive,idxMax,int64_t,min max,1024,0.001,False,1037914.8,63930.851223628924
naive,idxMax,int64_t,min max,1024,0.01,False,1035288.9,19177.26882680524
naive,idxMax,int64_t,min max,1024,0.05,False,1022618.2,6373.141416217809
naive,idxMax,int64_t,min max,1024,0.1,False,1007014.0,15976.088159774561
naive,idxMax,int64_t,min max,1024,0.2,False,982372.2,30056.237632515138
naive,idxMax,int64_t,min max,1024,0.25,True,951939.1,20656.054831722122
naive,idxMax,int64_t,min max,1024,1.0,True,1063946.5,10329.78177945261
naive,idxMax,int64_t,min max,2048,0.001,False,3281761.6,274180.8394797532
naive,idxMax,int64_t,min max,2048,0.01,False,3290249.1,345806.80332471133
naive,idxMax,int64_t,min max,2048,0.05,False,3138486.7,125710.96664885241
naive,idxMax,int64_t,min max,2048,0.1,False,3176221.8,59909.72306506961
naive,idxMax,int64_t,min max,2048,0.2,False,3240438.5,395078.90928754135
naive,idxMax,int64_t,min max,2048,0.25,True,3186260.2,75717.07598069716
naive,idxMax,int64_t,min max,2048,1.0,True,4290676.5,317552.3652369969
naive,idxMax,int64_t,min max,4096,0.001,False,14317745.1,2103703.0769564128
naive,idxMax,int64_t,min max,4096,0.01,False,13641377.8,838129.5715509491
naive,idxMax,int64_t,min max,4096,0.05,False,13345786.3,105941.5872954422
naive,idxMax,int64_t,min max,4096,0.1,False,13410987.7,113545.25016735273
naive,idxMax,int64_t,min max,4096,0.2,False,13429172.6,190641.6824855817
naive,idxMax,int64_t,min max,4096,0.25,True,13805733.3,1406136.241743235
naive,idxMax,int64_t,min max,4096,1.0,True,13756161.8,954031.0307716876
naive,idxMax,int64_t,min max mean,1024,0.001,False,1026179.6,40958.497724186884
naive,idxMax,int64_t,min max mean,1024,0.01,False,1019472.2,48265.243624970724
naive,idxMax,int64_t,min max mean,1024,0.05,False,1017419.1,42273.467679568894
naive,idxMax,int64_t,min max mean,1024,0.1,False,999844.6,37320.05068235214
naive,idxMax,int64_t,min max mean,1024,0.2,False,980412.6,14646.296522405322
naive,idxMax,int64_t,min max mean,1024,0.25,True,960372.6,18791.817605897882
naive,idxMax,int64_t,min max mean,1024,1.0,True,1075348.0,13317.4831372565
naive,idxMax,int64_t,min max mean,2048,0.001,False,3192958.9,122853.78360062373
naive,idxMax,int64_t,min max mean,2048,0.01,False,3113310.7,42480.98690800133
naive,idxMax,int64_t,min max mean,2048,0.05,False,3243704.1,350732.46804285643
naive,idxMax,int64_t,min max mean,2048,0.1,False,3215895.8,285549.46976965887
naive,idxMax,int64_t,min max mean,2048,0.2,False,3223281.4,251854.02491355076
naive,idxMax,int64_t,min max mean,2048,0.25,True,3284722.2,360045.3053738285
naive,idxMax,int64_t,min max mean,2048,1.0,True,4320220.8,66220.94955995581
naive,idxMax,int64_t,min max mean,4096,0.001,False,13676853.2,1187860.490113006
naive,idxMax,int64_t,min max mean,4096,0.01,False,13778271.9,1633016.3095772904
naive,idxMax,int64_t,min max mean,4096,0.05,False,13446758.4,362755.308219742
naive,idxMax,int64_t,min max mean,4096,0.1,False,14638828.4,1958588.2144489917
naive,idxMax,int64_t,min max mean,4096,0.2,False,13369754.4,93418.01308122773
naive,idxMax,int64_t,min max mean,4096,0.25,True,13362800.6,83819.26917176528
naive,idxMax,int64_t,min max mean,4096,1.0,True,14103419.8,1140208.6266360593
naive,idxMax,int64_t,,1024,0.001,False,1027561.85,26608.924217806045
naive,idxMax,int64_t,,1024,0.01,False,1041831.8,13893.27074370519
naive,idxMax,int64_t,,1024,0.05,False,1017108.8,43289.93267018874
naive,idxMax,int64_t,,1024,0.1,False,1011138.45,27199.72489116869
naive,idxMax,int64_t,,1024,0.2,False,969653.2,9417.492959493262
naive,idxMax,int64_t,,1024,0.25,True,952796.5,12889.246372563117
naive,idxMax,int64_t,,1024,1.0,True,1055947.85,40317.33553523255
naive,idxMax,int64_t,,2048,0.001,False,3191800.35,90426.81734289773
naive,idxMax,int64_t,,2048,0.01,False,3145033.05,28850.936302374706
naive,idxMax,int64_t,,2048,0.05,False,3256498.25,255066.90962256934
naive,idxMax,int64_t,,2048,0.1,False,3158013.05,72350.7923584262
naive,idxMax,int64_t,,2048,0.2,False,3331586.25,331985.26056848315
naive,idxMax,int64_t,,2048,0.25,True,3268524.55,284358.3094189951
naive,idxMax,int64_t,,2048,1.0,True,4460324.0,275179.73569765553
naive,idxMax,int64_t,,4096,0.001,False,14372450.75,1582722.8285866254
naive,idxMax,int64_t,,4096,0.01,False,14084270.15,1486271.188348007
naive,idxMax,int64_t,,4096,0.05,False,13839051.65,1057061.4120351842
naive,idxMax,int64_t,,4096,0.1,False,14567094.1,1778687.7005676758
naive,idxMax,int64_t,,4096,0.2,False,13786437.5,992993.422723195
naive,idxMax,int64_t,,4096,0.25,True,13959740.7,1171411.9590694185
naive,idxMax,int64_t,,4096,1.0,True,13794858.1,788954.5603683998
naive,idxMin,double,max,1024,0.001,False,1074953.9,12028.43233020095
naive,idxMin,double,max,1024,0.01,False,1123837.3,66228.62075509522
naive,idxMin,double,max,1024,0.05,False,1113792.7,14590.428415383967
naive,idxMin,double,max,1024,0.1,False,1109653.1,21286.746995620397
naive,idxMin,double,max,1024,0.2,False,1092416.8,23635.023793796656
naive,idxMin,double,max,1024,0.25,True,1073320.1,7931.07142054448
naive,idxMin,double,max,1024,1.0,True,1149564.6,15901.766409217982
naive,idxMin,double,max,2048,0.001,False,3304015.7,20561.75295191423
naive,idxMin,double,max,2048,0.01,False,3377420.3,143922.63471512898
naive,idxMin,double,max,2048,0.05,False,3324268.8,22942.961742353895
naive,idxMin,double,max,2048,0.1,False,3343250.1,21538.170135057113
naive,idxMin,double,max,2048,0.2,False,3520051.8,358726.1606554814
naive,idxMin,double,max,2048,0.25,True,3400713.5,150524.2096742433
naive,idxMin,double,max,2048,1.0,True,4666055.3,326734.58179930516
naive,idxMin,double,max,4096,0.001,False,13635105.9,82572.79518696756
naive,idxMin,double,max,4096,0.01,False,13914241.6,658645.9176691729
naive,idxMin,double,max,4096,0.05,False,14051461.2,797822.0052708497
naive,idxMin,double,max,4096,0.1,False,13941238.7,887041.7488844654
naive,idxMin,double,max,4096,0.2,False,15136530.4,2287265.1158460546
naive,idxMin,double,max,4096,0.25,True,13956287.2,568781.4997326989
naive,idxMin,double,max,4096,1.0,True,13818877.8,94506.94897178483
naive,idxMin,double,mean,1024,0.001,False,1083107.3,12014.837891818135
naive,idxMin,double,mean,1024,0.01,False,1096769.9,8778.780596795134
naive,idxMin,double,mean,1024,0.05,False,1119676.5,13320.701785399957
naive,idxMin,double,mean,1024,0.1,False,1113299.8,14111.395661347979
naive,idxMin,double,mean,1024,0.2,False,1100543.8,25615.55961954025
naive,idxMin,double,mean,1024,0.25,True,1097131.2,32059.77878138138
naive,idxMin,double,mean,1024,1.0,True,1155497.5,10736.317393159863
naive,idxMin,double,mean,2048,0.001,False,3414344.5,346687.51534302795
naive,idxMin,double,mean,2048,0.01,False,3315834.5,12453.59037252579
naive,idxMin,double,mean,2048,0.05,False,3408389.3,255800.07779342498
naive,idxMin,double,mean,2048,0.1,False,3380681.6,59618.97150739845
naive,idxMin,double,mean,2048,0.2,False,3356702.1,31008.6083368617
naive,idxMin,double,mean,2048,0.25,True,3616254.0,537829.3209376208
naive,idxMin,double,mean,2048,1.0,True,4603529.2,17430.993436341385
naive,idxMin,double,mean,4096,0.001,False,13637634.3,77402.45858433699
naive,idxMin,double,mean,4096,0.01,False,13636684.6,132256.46624914443
naive,idxMin,double,mean,4096,0.05,False,14267046.3,1678061.6450577104
naive,idxMin,double,mean,4096,0.1,False,13771226.0,212322.69252929348
naive,idxMin,double,mean,4096,0.2,False,14182621.4,1137984.8623389017
naive,idxMin,double,mean,4096,0.25,True,13807786.5,57429.35033828762
naive,idxMin,double,mean,4096,1.0,True,13746364.9,101682.45920014322
naive,idxMin,double,min,1024,0.001,False,1081637.7,22670.70469448278
naive,idxMin,double,min,1024,0.01,False,1439132.4,1074305.9845125028
naive,idxMin,double,min,1024,0.05,False,1106403.8,14197.16717283183
naive,idxMin,double,min,1024,0.1,False,1104170.8,8743.671372293582
naive,idxMin,double,min,1024,0.2,False,1097911.0,25024.25633926677
naive,idxMin,double,min,1024,0.25,True,1081758.0,33591.00006780916
naive,idxMin,double,min,1024,1.0,True,1145055.3,8334.63245940295
naive,idxMin,double,min,2048,0.001,False,3409790.0,380169.2811437207
naive,idxMin,double,min,2048,0.01,False,3404511.1,221592.626484552
naive,idxMin,double,min,2048,0.05,False,3371944.9,151418.17122749097
naive,idxMin,double,min,2048,0.1,False,3389239.5,140495.64339172782
naive,idxMin,double,min,2048,0.2,False,3445852.2,345046.22707264416
naive,idxMin,double,min,2048,0.25,True,3452464.3,204931.3069537909
naive,idxMin,double,min,2048,1.0,True,4803077.6,406558.4954348719
naive,idxMin,double,min,4096,0.001,False,14194543.1,1188839.22107271
naive,idxMin,double,min,4096,0.01,False,13964963.0,1058927.3765937765
naive,idxMin,double,min,4096,0.05,False,14547319.5,1694204.8776151435
naive,idxMin,double,min,4096,0.1,False,13795718.9,130689.79159610477
naive,idxMin,double,min,4096,0.2,False,14070150.9,864353.4295386412
naive,idxMin,double,min,4096,0.25,True,14341383.1,1707420.1621015808
naive,idxMin,double,min,4096,1.0,True,13968810.1,1050871.2180222918
naive,idxMin,double,min max,1024,0.001,False,1079184.7,15582.457401763615
naive,idxMin,double,min max,1024,0.01,False,1088616.0,37934.31984071651
naive,idxMin,double,min max,1024,0.05,False,1107030.4,9197.355624791759
naive,idxMin,double,min max,1024,0.1,False,1107750.0,10927.062490288365
naive,idxMin,double,min max,1024,0.2,False,1085481.6,13292.120466234446
naive,idxMin,double,min max,1024,0.25,True,1079882.7,16766.481331315008
naive,idxMin,double,min max,1024,1.0,True,1148570.3,19388.22815267037
naive,idxMin,double,min max,2048,0.001,False,3323942.0,64838.129736889954
naive,idxMin,double,min max,2048,0.01,False,3361001.7,143143.6622620397
naive,idxMin,double,min max,2048,0.05,False,3729260.6,637471.8335097376
naive,idxMin,double,min max,2048,0.1,False,3639845.0,480103.53148369066
naive,idxMin,double,min max,2048,0.2,False,3563127.7,355234.0606045072
naive,idxMin,double,min max,2048,0.25,True,3536767.4,401828.90077361703
naive,idxMin,double,min max,2048,1.0,True,4594264.3,20961.00754602328
naive,idxMin,double,min max,4096,0.001,False,14243878.6,1135026.5821685216
naive,idxMin,double,min max,4096,0.01,False,14116700.9,1464253.575960382
naive,idxMin,double,min max,4096,0.05,False,13670771.3,66798.58907034544
naive,idxMin,double,min max,4096,0.1,False,13708578.3,96161.08968467692
naive,idxMin,double,min max,4096,0.2,False,13947139.2,566272.364940484
naive,idxMin,double,min max,4096,0.25,True,15052258.2,2223560.274358809
naive,idxMin,double,min max,4096,1.0,True,14184471.6,1007890.6642087502
naive,idxMin,double,min max mean,1024,0.001,False,1067880.1,40918.83713306408
naive,idxMin,double,min max mean,1024,0.01,False,1096883.4,13730.832532823497
naive,idxMin,double,min max mean,1024,0.05,False,1113678.3,10605.864636029375
naive,idxMin,double,min max mean,1024,0.1,False,1114006.2,17287.007419189405
naive,idxMin,double,min max mean,1024,0.2,False,1092950.6,15484.262147957452
naive,idxMin,double,min max mean,1024,0.25,True,1088121.1,18807.0536498647
naive,idxMin,double,min max mean,1024,1.0,True,1155039.0,16070.723803100844
naive,idxMin,double,min max mean,2048,0.001,False,3387295.8,182774.6945320628
