op,element_type,analysis,n,sparsity,mean_ns,std_ns
MEAN,int64_t,numDistinctApprox,2048,0.001,54974.2,2833.7177699975696
MEAN,int64_t,numDistinctApprox,2048,0.01,73568.6,2764.789330933633
MEAN,int64_t,numDistinctApprox,2048,0.05,100494.3,4050.957638495974
MEAN,int64_t,numDistinctApprox,2048,0.1,135733.1,14084.48640999498
MEAN,int64_t,numDistinctApprox,2048,0.2,241153.5,43678.2115762539
MEAN,int64_t,numDistinctApprox,2048,0.25,4489827.0,5704.103883267861
MEAN,int64_t,numDistinctApprox,2048,1.0,4505443.0,7979.373478607887
MEAN,int64_t,numDistinctApprox,4096,0.001,128668.8,3468.3546147032553
MEAN,int64_t,numDistinctApprox,4096,0.01,162486.4,5492.710041500462
MEAN,int64_t,numDistinctApprox,4096,0.05,277844.1,6772.967254707006
MEAN,int64_t,numDistinctApprox,4096,0.1,656827.1,18590.721744700728
MEAN,int64_t,numDistinctApprox,4096,0.2,1452368.0,33210.584256629154
MEAN,int64_t,numDistinctApprox,4096,0.25,17625960.0,16859.36600890501
MEAN,int64_t,numDistinctApprox,4096,1.0,17657360.0,25840.330235247693
MEAN,int64_t,sparsity,1024,0.001,10398.9,1180.8322347677788
MEAN,int64_t,sparsity,1024,0.01,17872.2,582.0499787628014
MEAN,int64_t,sparsity,1024,0.05,26661.1,963.6125835163783
MEAN,int64_t,sparsity,1024,0.1,34209.3,1777.158659208569
MEAN,int64_t,sparsity,1024,0.2,53286.6,4735.158666824164
MEAN,int64_t,sparsity,1024,0.25,1456195.0,36173.159248260294
MEAN,int64_t,sparsity,1024,1.0,1457471.0,38306.89768174915
MEAN,int64_t,sparsity,2048,0.001,22988.4,1655.9069485397488
MEAN,int64_t,sparsity,2048,0.01,39708.0,848.8723238639734
MEAN,int64_t,sparsity,2048,0.05,63785.7,845.1199849068122
MEAN,int64_t,sparsity,2048,0.1,99669.1,7318.590642254071
MEAN,int64_t,sparsity,2048,0.2,217470.5,51273.613463565365
MEAN,int64_t,sparsity,2048,0.25,6111833.0,371217.57687222847
MEAN,int64_t,sparsity,2048,1.0,5814039.0,347680.04977277596
MEAN,int64_t,sparsity,4096,0.001,57584.1,851.1972548514638
MEAN,int64_t,sparsity,4096,0.01,92722.3,1680.963615839966
MEAN,int64_t,sparsity,4096,0.05,203556.1,5509.333907107101
MEAN,int64_t,sparsity,4096,0.1,579528.3,14673.992117954069
MEAN,int64_t,sparsity,4096,0.2,1384935.0,24550.977916707656
MEAN,int64_t,sparsity,4096,0.25,24521810.0,1189521.8156422724
MEAN,int64_t,sparsity,4096,1.0,23636090.0,1526869.4410095743
STDDEV,double,min,1024,0.001,12844.3,1520.8412913033803
STDDEV,double,min,1024,0.01,24010.5,361.74430810234514
STDDEV,double,min,1024,0.05,53953.0,1084.6783445386532
STDDEV,double,min,1024,0.1,90297.6,1428.3790502213049
STDDEV,double,min,1024,0.2,183925.6,16100.382239768926
STDDEV,double,min,1024,0.25,1925368.0,1785.2531722108445
STDDEV,double,min,1024,1.0,1939990.0,45477.811439572746
STDDEV,double,min,2048,0.001,28228.9,1215.551584901092
STDDEV,double,min,2048,0.01,61357.8,1162.527877801933
STDDEV,double,min,2048,0.05,176516.4,1773.8966649097047
STDDEV,double,min,2048,0.1,355019.1,3160.5480695600904
STDDEV,double,min,2048,0.2,715999.6,21617.84653269401
STDDEV,double,min,2048,0.25,8019510.0,11628.450742324474
STDDEV,double,min,2048,1.0,8026089.0,22394.62507438369
STDDEV,double,min,4096,0.001,69902.8,1562.8594022211682
STDDEV,double,min,4096,0.01,171649.8,3169.886496390686
STDDEV,double,min,4096,0.05,749671.9,55277.096545897235
STDDEV,double,min,4096,0.1,1689615.0,21548.09929746317
STDDEV,double,min,4096,0.2,3550045.0,27901.70016723393
STDDEV,double,min,4096,0.25,32421550.0,11328.847151311606
STDDEV,double,min,4096,1.0,32446810.0,53113.32642985608
STDDEV,double,"min, max",1024,0.001,13391.2,1386.4809811573725
STDDEV,double,"min, max",1024,0.01,24576.8,924.8436264219663
STDDEV,double,"min, max",1024,0.05,52961.0,391.7277966479618
STDDEV,double,"min, max",1024,0.1,91497.4,1182.8193437714833
STDDEV,double,"min, max",1024,0.2,182195.4,12489.506308186175
STDDEV,double,"min, max",1024,0.25,1926342.0,1796.0809187413074
STDDEV,double,"min, max",1024,1.0,1940187.0,44432.6636733733
STDDEV,double,"min, max",2048,0.001,27925.6,1654.5673620483258
STDDEV,double,"min, max",2048,0.01,62332.0,1863.6072547615827
STDDEV,double,"min, max",2048,0.05,179005.6,2237.00803157551
STDDEV,double,"min, max",2048,0.1,353788.2,2109.1767114208265
STDDEV,double,"min, max",2048,0.2,716891.3,21944.64659116458
STDDEV,double,"min, max",2048,0.25,8021632.0,8214.005383760368
STDDEV,double,"min, max",2048,1.0,8037834.0,24718.58958579786
STDDEV,double,"min, max",4096,0.001,71431.6,2066.3833784336025
STDDEV,double,"min, max",4096,0.01,178398.2,16743.76095943401
STDDEV,double,"min, max",4096,0.05,752267.3,54966.861940324256
STDDEV,double,"min, max",4096,0.1,1689782.0,20500.073062200423
STDDEV,double,"min, max",4096,0.2,3547689.0,28129.827368431845
STDDEV,double,"min, max",4096,0.25,32442530.0,8613.303663519591
STDDEV,double,"min, max",4096,1.0,32452130.0,15507.922706367382
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,104667.3,2179.048979613711
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,148709.3,2643.8696828701636
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,188241.0,1941.5876664901493
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,230031.2,2439.9684788492195
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,312980.8,4189.282510831129
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,2031087.0,3932.471798302454
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,2046066.0,45557.053411689776
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,242980.4,2161.910687845878
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,279921.0,1120.4367204105956
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,419246.7,2863.750767010908
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,585927.6,3728.8174532953494
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,950691.2,20046.189711652336
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,8229612.0,7621.158850346949
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,8236816.0,20155.850653236015
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,396799.0,4794.1235556321
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,524477.7,3626.4765896880713
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,1084996.0,35318.96286384666
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,2023152.0,17785.522077115296
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,3897006.0,29129.27286730273
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,32769800.0,16587.9474317948
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,32761070.0,26924.629369160535
STDDEV,double,numDistinct,1024,0.001,79923.9,4158.339450897306
STDDEV,double,numDistinct,1024,0.01,111739.4,2372.425303823539
STDDEV,double,numDistinct,1024,0.05,146887.6,1510.907836000887
STDDEV,double,numDistinct,1024,0.1,189407.4,1741.0471434040967
STDDEV,double,numDistinct,1024,0.2,277156.2,8732.656803312746
STDDEV,double,numDistinct,1024,0.25,3243308.0,7176.417862229942
STDDEV,double,numDistinct,1024,1.0,3259940.0,52274.82334313104
STDDEV,double,numDistinct,2048,0.001,205332.1,10213.6601062825
STDDEV,double,numDistinct,2048,0.01,240171.7,8239.80312669342
STDDEV,double,numDistinct,2048,0.05,374481.7,3490.5080193767394
STDDEV,double,numDistinct,2048,0.1,542938.3,3396.865877377104
STDDEV,double,numDistinct,2048,0.2,900810.2,24460.08238289024
STDDEV,double,numDistinct,2048,0.25,13250950.0,13366.230250564733
STDDEV,double,numDistinct,2048,1.0,13271010.0,23160.428416686267
STDDEV,double,numDistinct,4096,0.001,408866.6,5812.638838485219
STDDEV,double,numDistinct,4096,0.01,543073.7,3526.229211999072
STDDEV,double,numDistinct,4096,0.05,1108362.0,34425.08058572025
STDDEV,double,numDistinct,4096,0.1,2071872.0,33386.708865788016
STDDEV,double,numDistinct,4096,0.2,3920923.0,32217.455948255396
STDDEV,double,numDistinct,4096,0.25,53198930.0,13016.318817375402
STDDEV,double,numDistinct,4096,1.0,53219290.0,24341.982481119194
STDDEV,double,numDistinctApprox,1024,0.001,104976.0,3723.71087313001
STDDEV,double,numDistinctApprox,1024,0.01,147077.4,1046.7666831194458
STDDEV,double,numDistinctApprox,1024,0.05,185214.3,930.8931255042684
STDDEV,double,numDistinctApprox,1024,0.1,224760.2,2452.011953931352
STDDEV,double,numDistinctApprox,1024,0.2,313847.9,8614.972218308212
STDDEV,double,numDistinctApprox,1024,0.25,2030328.0,1935.6181900823863
STDDEV,double,numDistinctApprox,1024,1.0,2046470.0,48106.90156077169
STDDEV,double,numDistinctApprox,2048,0.001,236675.4,3488.876520855643
STDDEV,double,numDistinctApprox,2048,0.01,281294.6,1678.8579583885112
STDDEV,double,numDistinctApprox,2048,0.05,414951.6,4633.156212441888
STDDEV,double,numDistinctApprox,2048,0.1,583828.0,2928.0260700114454
STDDEV,double,numDistinctApprox,2048,0.2,949605.8,26198.498777177625
STDDEV,double,numDistinctApprox,2048,0.25,8244438.0,9590.927194199792
STDDEV,double,numDistinctApprox,2048,1.0,8256133.0,24513.200094824246
STDDEV,double,numDistinctApprox,4096,0.001,393736.9,6350.6848003450295
STDDEV,double,numDistinctApprox,4096,0.01,523535.8,5840.588341749299
STDDEV,double,numDistinctApprox,4096,0.05,1078300.0,35881.14732465134
STDDEV,double,numDistinctApprox,4096,0.1,2016724.0,24094.345671408748
STDDEV,double,numDistinctApprox,4096,0.2,3901969.0,28566.50192484589
STDDEV,double,numDistinctApprox,4096,0.25,32781570.0,12111.064729778705
STDDEV,double,numDistinctApprox,4096,1.0,32742730.0,27561.488832548064
STDDEV,double,sparsity,1024,0.001,14023.8,1284.4132945088631
STDDEV,double,sparsity,1024,0.01,26848.3,967.2815343356176
STDDEV,double,sparsity,1024,0.05,61309.3,4607.170885333717
STDDEV,double,sparsity,1024,0.1,92447.0,6269.482487946407
STDDEV,double,sparsity,1024,0.2,185062.2,12881.567949766226
STDDEV,double,sparsity,1024,0.25,2254336.0,3733.2505943212236
STDDEV,double,sparsity,1024,1.0,2271655.0,54142.48655169062
STDDEV,double,sparsity,2048,0.001,30689.8,901.5496288798155
STDDEV,double,sparsity,2048,0.01,70900.9,2206.4080639003396
STDDEV,double,sparsity,2048,0.05,183905.8,13683.726464510884
STDDEV,double,sparsity,2048,0.1,361685.4,3008.477289261134
STDDEV,double,sparsity,2048,0.2,720823.4,20372.391122409885
STDDEV,double,sparsity,2048,0.25,9363988.0,14683.87838564603
STDDEV,double,sparsity,2048,1.0,9376798.0,15131.646602035336
STDDEV,double,sparsity,4096,0.001,76950.8,1892.5390235225148
STDDEV,double,sparsity,4096,0.01,195320.1,8714.08519390685
STDDEV,double,sparsity,4096,0.05,764509.7,52554.428484614335
STDDEV,double,sparsity,4096,0.1,1692720.0,18563.282755662225
STDDEV,double,sparsity,4096,0.2,3552320.0,27799.382487146486
STDDEV,double,sparsity,4096,0.25,37736460.0,47117.82394522631
STDDEV,double,sparsity,4096,1.0,37730400.0,29605.59256476868
STDDEV,int64_t,min,1024,0.001,12130.3,1060.66572910078
STDDEV,int64_t,min,1024,0.01,24070.6,565.2956355355626
STDDEV,int64_t,min,1024,0.05,55107.2,1074.4654278084288
STDDEV,int64_t,min,1024,0.1,86213.8,2663.6200429741043
STDDEV,int64_t,min,1024,0.2,152735.2,14282.545600993004
STDDEV,int64_t,min,1024,0.25,1644792.0,4773.970627848048
STDDEV,int64_t,min,1024,1.0,1656019.0,45931.73205965564
STDDEV,int64_t,min,2048,0.001,28526.3,2036.7557018181853
STDDEV,int64_t,min,2048,0.01,63785.7,2634.2178704292637
STDDEV,int64_t,min,2048,0.05,167529.3,1275.0783897470806
STDDEV,int64_t,min,2048,0.1,294612.8,16945.621963602673
STDDEV,int64_t,min,2048,0.2,599773.4,48850.95765739341
STDDEV,int64_t,min,2048,0.25,6701264.0,9992.021483830697
STDDEV,int64_t,min,2048,1.0,6716175.0,27344.18493939807
STDDEV,int64_t,min,4096,0.001,71524.8,1120.5283277692422
STDDEV,int64_t,min,4096,0.01,175156.4,1592.494353731485
STDDEV,int64_t,min,4096,0.05,593944.4,9871.323576681883
STDDEV,int64_t,min,4096,0.1,1423484.0,13958.159063588737
STDDEV,int64_t,min,4096,0.2,2946032.0,19939.13449587129
STDDEV,int64_t,min,4096,0.25,26755980.0,11381.544515378959
STDDEV,int64_t,min,4096,1.0,26780270.0,47058.971278362886
STDDEV,int64_t,"min, max",1024,0.001,12284.7,1140.43101501143
STDDEV,int64_t,"min, max",1024,0.01,25477.9,982.3483711098742
STDDEV,int64_t,"min, max",1024,0.05,57232.4,4018.543550425536
STDDEV,int64_t,"min, max",1024,0.1,85891.7,2664.598533446351
STDDEV,int64_t,"min, max",1024,0.2,153936.8,16387.0803772023
STDDEV,int64_t,"min, max",1024,0.25,2038147.0,80894.02505747869
STDDEV,int64_t,"min, max",1024,1.0,1987481.0,80797.82690284573
STDDEV,int64_t,"min, max",2048,0.001,28086.2,1908.3735250498294
STDDEV,int64_t,"min, max",2048,0.01,64739.8,2328.9356558069376
STDDEV,int64_t,"min, max",2048,0.05,167836.0,1085.4066314315335
STDDEV,int64_t,"min, max",2048,0.1,294724.3,11478.272112028792
STDDEV,int64_t,"min, max",2048,0.2,597148.1,50709.90910715139
STDDEV,int64_t,"min, max",2048,0.25,7709372.0,20683.495191416096
STDDEV,int64_t,"min, max",2048,1.0,7699931.0,28234.015517142114
STDDEV,int64_t,"min, max",4096,0.001,72692.1,1330.3041799194327
STDDEV,int64_t,"min, max",4096,0.01,178581.1,5842.108589085508
STDDEV,int64_t,"min, max",4096,0.05,590756.0,9330.146896545157
STDDEV,int64_t,"min, max",4096,0.1,1418121.0,23130.068669735203
STDDEV,int64_t,"min, max",4096,0.2,2942197.0,17925.934068333034
STDDEV,int64_t,"min, max",4096,0.25,30623460.0,9367.58002664234
STDDEV,int64_t,"min, max",4096,1.0,30634670.0,17784.140875135563
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,63188.3,1409.0698310903153
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,99386.5,2282.4992758913268
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,134566.9,2500.9471294780383
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,164749.9,3264.9017834470233
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,225414.3,4319.221921956676
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,1802618.0,39689.77640540584
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,1824546.0,34859.21915361847
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,141404.2,3600.9735967435854
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,213981.2,4065.651862452893
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,324419.1,4630.198398677006
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,446139.1,3058.684737304943
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,725919.6,37150.530934444425
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,7591568.0,14237.331054504393
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,7594592.0,20864.87468343755
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,302160.9,6135.411666891004
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,470558.0,11505.51433009407
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,881567.4,4567.652331583719
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,1615370.0,17012.92449874507
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,3147601.0,24903.972663903332
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,30205120.0,13738.251546523661
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,30197110.0,13151.801735461499
STDDEV,int64_t,numDistinct,1024,0.001,37536.9,1657.794750062062
STDDEV,int64_t,numDistinct,1024,0.01,63343.0,1506.5996297770841
STDDEV,int64_t,numDistinct,1024,0.05,95267.7,3136.874702629993
STDDEV,int64_t,numDistinct,1024,0.1,126678.0,2500.6457832594633
STDDEV,int64_t,numDistinct,1024,0.2,188565.2,7370.810445413869
STDDEV,int64_t,numDistinct,1024,0.25,1678519.0,6202.0058583225045
STDDEV,int64_t,numDistinct,1024,1.0,1695413.0,50570.35188724715
STDDEV,int64_t,numDistinct,2048,0.001,78140.9,2669.1532760617397
STDDEV,int64_t,numDistinct,2048,0.01,124804.8,2447.2173222299302
STDDEV,int64_t,numDistinct,2048,0.05,245879.9,3227.382924978759
STDDEV,int64_t,numDistinct,2048,0.1,374184.1,12038.316414681905
STDDEV,int64_t,numDistinct,2048,0.2,665893.8,47630.64862226609
STDDEV,int64_t,numDistinct,2048,0.25,6803037.0,14884.734200590237
STDDEV,int64_t,numDistinct,2048,1.0,6801599.0,22662.402760715537
STDDEV,int64_t,numDistinct,4096,0.001,148110.3,6462.906381806872
STDDEV,int64_t,numDistinct,4096,0.01,312542.5,8202.629324389425
STDDEV,int64_t,numDistinct,4096,0.05,741897.2,12586.275204011354
STDDEV,int64_t,numDistinct,4096,0.1,1547184.0,32602.548366653795
STDDEV,int64_t,numDistinct,4096,0.2,3127510.0,25041.25973047067
STDDEV,int64_t,numDistinct,4096,0.25,26970580.0,42756.280890128095
STDDEV,int64_t,numDistinct,4096,1.0,26959160.0,16671.879184890717
STDDEV,int64_t,numDistinctApprox,1024,0.001,64409.0,2093.560284937281
STDDEV,int64_t,numDistinctApprox,1024,0.01,99536.6,1461.807952122608
STDDEV,int64_t,numDistinctApprox,1024,0.05,133477.2,2455.9246640635283
STDDEV,int64_t,numDistinctApprox,1024,0.1,161933.2,2265.664327398139
STDDEV,int64_t,numDistinctApprox,1024,0.2,221972.9,4277.939313111704
STDDEV,int64_t,numDistinctApprox,1024,0.25,1717194.0,4690.345166166114
STDDEV,int64_t,numDistinctApprox,1024,1.0,1762454.0,70453.07093693252
STDDEV,int64_t,numDistinctApprox,2048,0.001,141588.5,3296.799533891419
STDDEV,int64_t,numDistinctApprox,2048,0.01,207263.9,3392.387014412647
STDDEV,int64_t,numDistinctApprox,2048,0.05,321582.8,5180.479402955332
STDDEV,int64_t,numDistinctApprox,2048,0.1,437146.7,5209.852718114447
STDDEV,int64_t,numDistinctApprox,2048,0.2,708907.5,41324.0357506648
STDDEV,int64_t,numDistinctApprox,2048,0.25,6952645.0,64283.24963264802
STDDEV,int64_t,numDistinctApprox,2048,1.0,6918256.0,57598.80635337277
STDDEV,int64_t,numDistinctApprox,4096,0.001,296639.1,10146.454404810036
STDDEV,int64_t,numDistinctApprox,4096,0.01,459292.1,6049.257869083338
STDDEV,int64_t,numDistinctApprox,4096,0.05,872021.6,7390.835469237109
STDDEV,int64_t,numDistinctApprox,4096,0.1,1627159.0,50689.053267062605
STDDEV,int64_t,numDistinctApprox,4096,0.2,3123774.0,26178.703473540394
STDDEV,int64_t,numDistinctApprox,4096,0.25,27417340.0,280676.6593628886
STDDEV,int64_t,numDistinctApprox,4096,1.0,27283210.0,116629.8270407513
STDDEV,int64_t,sparsity,1024,0.001,12399.3,772.1023320202517
STDDEV,int64_t,sparsity,1024,0.01,26296.4,1187.6601833483815
STDDEV,int64_t,sparsity,1024,0.05,61466.9,2555.8160014628074
STDDEV,int64_t,sparsity,1024,0.1,93854.8,7359.208680286217
STDDEV,int64_t,sparsity,1024,0.2,172348.0,26722.538606119662
STDDEV,int64_t,sparsity,1024,0.25,1938730.0,72776.84445542337
STDDEV,int64_t,sparsity,1024,1.0,1916890.0,47792.59868315269
STDDEV,int64_t,sparsity,2048,0.001,29278.6,2362.331108601558
STDDEV,int64_t,sparsity,2048,0.01,70846.8,2272.4170098524314
STDDEV,int64_t,sparsity,2048,0.05,184061.0,13862.23792258026
STDDEV,int64_t,sparsity,2048,0.1,340699.7,25818.759880925514
STDDEV,int64_t,sparsity,2048,0.2,654460.5,79177.74903658223
STDDEV,int64_t,sparsity,2048,0.25,7873101.0,299785.7153015948
STDDEV,int64_t,sparsity,2048,1.0,7735206.0,51671.864512732995
STDDEV,int64_t,sparsity,4096,0.001,74093.7,1757.0106589191628
STDDEV,int64_t,sparsity,4096,0.01,199828.0,6782.268384872761
STDDEV,int64_t,sparsity,4096,0.05,689471.0,37801.088314726825
STDDEV,int64_t,sparsity,4096,0.1,1542567.0,68055.36292852557
STDDEV,int64_t,sparsity,4096,0.2,3290417.0,149486.78470390316
STDDEV,int64_t,sparsity,4096,0.25,31051310.0,496186.6975018356
STDDEV,int64_t,sparsity,4096,1.0,30651980.0,81044.70371344435
SUM,double,min,1024,0.001,10457.8,1729.0608112177224
SUM,double,min,1024,0.01,15728.4,306.5641857751814
SUM,double,min,1024,0.05,25300.2,316.98117714884364
SUM,double,min,1024,0.1,31673.4,663.3698817401953
SUM,double,min,1024,0.2,49937.0,2637.9568272096917
SUM,double,min,1024,0.25,1608388.0,3726.6988668853232
SUM,double,min,1024,1.0,1614100.0,21131.874818229764
SUM,double,min,2048,0.001,21188.8,1241.3561401413642
SUM,double,min,2048,0.01,36071.0,890.4944943369627
SUM,double,min,2048,0.05,60626.2,884.5914059923681
SUM,double,min,2048,0.1,94697.3,1849.4373949333285
SUM,double,min,2048,0.2,188552.1,18753.365365833528
SUM,double,min,2048,0.25,6450994.0,8897.780247529816
SUM,double,min,2048,1.0,6445801.0,14343.348013006522
SUM,double,min,4096,0.001,52688.6,1084.7282506590197
SUM,double,min,4096,0.01,87659.1,1847.9148880111698
SUM,double,min,4096,0.05,209380.1,44866.64581586936
SUM,double,min,4096,0.1,584758.6,17017.366575224143
SUM,double,min,4096,0.2,1377606.0,17916.773767121762
SUM,double,min,4096,0.25,25684950.0,9466.813379144596
SUM,double,min,4096,1.0,25695160.0,29029.877329706127
SUM,double,"min, max",1024,0.001,10715.0,1242.2661192800483
SUM,double,"min, max",1024,0.01,16687.0,485.1386972357036
SUM,double,"min, max",1024,0.05,25149.7,548.4710161490354
SUM,double,"min, max",1024,0.1,31702.5,575.6706716710715
SUM,double,"min, max",1024,0.2,50417.7,3726.3284894264366
SUM,double,"min, max",1024,0.25,1287498.0,1526.2575871137535
SUM,double,"min, max",1024,1.0,1312025.0,65156.14940706329
SUM,double,"min, max",2048,0.001,23607.7,981.7055510125696
SUM,double,"min, max",2048,0.01,36683.2,436.2333218715774
SUM,double,"min, max",2048,0.05,61572.4,606.3435403209052
SUM,double,"min, max",2048,0.1,94349.7,1468.572931643354
SUM,double,"min, max",2048,0.2,190231.9,18148.80991170251
SUM,double,"min, max",2048,0.25,5178296.0,3091.4980187604733
SUM,double,"min, max",2048,1.0,5168092.0,8295.279514411914
SUM,double,"min, max",4096,0.001,55803.5,1523.292140216198
SUM,double,"min, max",4096,0.01,88833.2,1607.4037589991026
SUM,double,"min, max",4096,0.05,207662.8,43408.00552330309
SUM,double,"min, max",4096,0.1,570133.2,15293.683415057336
SUM,double,"min, max",4096,0.2,1374284.0,17547.904718227757
SUM,double,"min, max",4096,0.25,20690480.0,5034.5031753116355
SUM,double,"min, max",4096,1.0,20691400.0,5263.290056820031
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,95053.0,2376.6419821065006
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,122792.1,1436.0295919266027
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,139837.2,3127.068801431925
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,145600.1,2853.7872477736605
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,173202.8,10523.937305020396
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,1413492.0,15020.775094662864
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,1415767.0,18773.51565370748
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,216184.9,5841.245823167078
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,232522.0,2949.5777852281
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,268282.6,3444.2100916691425
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,304971.8,3470.569879557105
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,422582.5,19787.29122020831
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,5458773.0,6385.3513781328165
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,5454080.0,7578.8506897667085
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,351431.3,4942.926259930551
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,395040.8,3210.2237305209787
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,543784.4,33334.66587069851
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,941054.2,30997.159991055814
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,1755165.0,18659.957871811443
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,21203750.0,13750.252522933788
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,21168330.0,19467.982261481076
SUM,double,numDistinct,1024,0.001,71641.5,4194.91610961014
SUM,double,numDistinct,1024,0.01,93845.8,1790.5529747973246
SUM,double,numDistinct,1024,0.05,103112.3,1598.4498080605747
SUM,double,numDistinct,1024,0.1,130311.0,55043.9475288206
SUM,double,numDistinct,1024,0.2,133853.8,5998.1931316392665
SUM,double,numDistinct,1024,0.25,2646204.0,6572.960097585063
SUM,double,numDistinct,1024,1.0,2668658.0,43774.202143880786
SUM,double,numDistinct,2048,0.001,163116.8,2543.1369430510554
SUM,double,numDistinct,2048,0.01,190071.2,2390.032905398772
SUM,double,numDistinct,2048,0.05,219832.7,2259.4120203667576
SUM,double,numDistinct,2048,0.1,257920.5,2550.489680651757
SUM,double,numDistinct,2048,0.2,361074.2,23258.72596013997
SUM,double,numDistinct,2048,0.25,10527230.0,10227.528212297088
SUM,double,numDistinct,2048,1.0,10511230.0,9592.36386113683
SUM,double,numDistinct,4096,0.001,385509.4,32354.42877532808
SUM,double,numDistinct,4096,0.01,394464.2,5161.48761501953
SUM,double,numDistinct,4096,0.05,542548.4,44842.95008186286
SUM,double,numDistinct,4096,0.1,966270.2,8774.834342215972
SUM,double,numDistinct,4096,0.2,1778117.0,35267.54505837407
SUM,double,numDistinct,4096,0.25,41693050.0,15896.627874419602
SUM,double,numDistinct,4096,1.0,41627340.0,33744.66871472662
SUM,double,numDistinctApprox,1024,0.001,91635.0,2007.1452363991987
