op,element_type,analysis,n,sparsity,mean_ns,std_ns
MEAN,int64_t,numDistinctApprox,2048,0.05,365013.0,8472.364854172789
MEAN,int64_t,numDistinctApprox,2048,0.1,693059.4,9763.636449146972
MEAN,int64_t,numDistinctApprox,2048,0.2,1238026.0,12035.481064105632
MEAN,int64_t,numDistinctApprox,2048,0.25,5496900.0,38651.83968598534
MEAN,int64_t,numDistinctApprox,2048,1.0,5501075.0,7170.280096806918
MEAN,int64_t,numDistinctApprox,4096,0.001,106272.8,4061.28093640965
MEAN,int64_t,numDistinctApprox,4096,0.01,353911.8,5132.150746898307
MEAN,int64_t,numDistinctApprox,4096,0.05,1307481.0,5538.079189674968
MEAN,int64_t,numDistinctApprox,4096,0.1,2508390.0,12155.511781355248
MEAN,int64_t,numDistinctApprox,4096,0.2,4986548.0,21859.68475934132
MEAN,int64_t,numDistinctApprox,4096,0.25,21520070.0,28390.767278583262
MEAN,int64_t,numDistinctApprox,4096,1.0,21556960.0,40552.33107424961
MEAN,int64_t,sparsity,1024,0.001,6639.5,452.1502331452826
MEAN,int64_t,sparsity,1024,0.01,21466.3,432.57576086610413
MEAN,int64_t,sparsity,1024,0.05,88070.1,1659.1345434693762
MEAN,int64_t,sparsity,1024,0.1,168960.7,1198.7973649546464
MEAN,int64_t,sparsity,1024,0.2,332267.6,5090.131218566181
MEAN,int64_t,sparsity,1024,0.25,1183346.0,3146.190641959842
MEAN,int64_t,sparsity,1024,1.0,1186778.0,14920.570289964713
MEAN,int64_t,sparsity,2048,0.001,16216.8,102.21850234777618
MEAN,int64_t,sparsity,2048,0.01,74669.6,212.2059795994864
MEAN,int64_t,sparsity,2048,0.05,335493.4,1828.818270541572
MEAN,int64_t,sparsity,2048,0.1,658196.9,1250.2954717452544
MEAN,int64_t,sparsity,2048,0.2,1195774.0,3958.549678298287
MEAN,int64_t,sparsity,2048,0.25,4460726.0,13814.749123068867
MEAN,int64_t,sparsity,2048,1.0,4457951.0,6593.844688630324
MEAN,int64_t,sparsity,4096,0.001,45185.0,98.0883955079972
MEAN,int64_t,sparsity,4096,0.01,281984.4,1180.4144469916848
MEAN,int64_t,sparsity,4096,0.05,1217727.0,1580.0988014115487
MEAN,int64_t,sparsity,4096,0.1,2354798.0,4896.562966907292
MEAN,int64_t,sparsity,4096,0.2,4609444.0,3306.7916643041513
MEAN,int64_t,sparsity,4096,0.25,17720130.0,101441.90510391218
MEAN,int64_t,sparsity,4096,1.0,18401510.0,954078.4692280005
STDDEV,double,min,1024,0.001,9623.1,1351.2596962340979
STDDEV,double,min,1024,0.01,32461.5,468.356049271159
STDDEV,double,min,1024,0.05,128862.4,7992.971762742565
STDDEV,double,min,1024,0.1,252071.3,14309.399180259108
STDDEV,double,min,1024,0.2,511119.5,21990.930505551612
STDDEV,double,min,1024,0.25,1943723.0,2942.346191580975
STDDEV,double,min,1024,1.0,1955873.0,60852.68222884217
STDDEV,double,min,2048,0.001,24004.1,860.3914419224153
STDDEV,double,min,2048,0.01,114424.5,5612.816410284193
STDDEV,double,min,2048,0.05,514937.2,26411.808793290424
STDDEV,double,min,2048,0.1,1056571.5,47586.98301765118
STDDEV,double,min,2048,0.2,2196788.0,34046.314794866004
STDDEV,double,min,2048,0.25,8537658.0,18652.9823650565
STDDEV,double,min,2048,1.0,8528849.0,25371.12157552346
STDDEV,double,min,4096,0.001,75901.0,1867.4297249904134
STDDEV,double,min,4096,0.01,541546.0,2713.2802615612322
STDDEV,double,min,4096,0.05,2606393.0,50677.145637851405
STDDEV,double,min,4096,0.1,5684300.0,17469.300691975826
STDDEV,double,min,4096,0.2,10643780.0,25822.37617089312
STDDEV,double,min,4096,0.25,35008630.0,12630.215094500034
STDDEV,double,min,4096,1.0,35013540.0,21979.899908779655
STDDEV,double,"min, max",1024,0.001,8248.6,1309.767002180159
STDDEV,double,"min, max",1024,0.01,27112.5,806.8714960333594
STDDEV,double,"min, max",1024,0.05,114880.1,12932.655965509259
STDDEV,double,"min, max",1024,0.1,248709.5,47853.507202828
STDDEV,double,"min, max",1024,0.2,453252.5,25054.884488303316
STDDEV,double,"min, max",1024,0.25,1347690.0,8195.604512989465
STDDEV,double,"min, max",1024,1.0,1367207.0,60055.62959086811
STDDEV,double,"min, max",2048,0.001,19911.8,396.1623685084463
STDDEV,double,"min, max",2048,0.01,95208.1,5217.910297981154
STDDEV,double,"min, max",2048,0.05,458976.0,27162.769417797674
STDDEV,double,"min, max",2048,0.1,925465.6,18422.11113610791
STDDEV,double,"min, max",2048,0.2,1862605.0,48701.38402094498
STDDEV,double,"min, max",2048,0.25,6257050.0,39468.23561070624
STDDEV,double,"min, max",2048,1.0,6268967.0,56403.58953313364
STDDEV,double,"min, max",4096,0.001,64091.0,1223.9484375486481
STDDEV,double,"min, max",4096,0.01,461348.1,15655.801881233825
STDDEV,double,"min, max",4096,0.05,2211166.0,21410.910614295062
STDDEV,double,"min, max",4096,0.1,4782137.0,26138.400890473553
STDDEV,double,"min, max",4096,0.2,9049070.0,15498.950502104106
STDDEV,double,"min, max",4096,0.25,26100550.0,17680.450597576422
STDDEV,double,"min, max",4096,1.0,26083270.0,17176.990423237938
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,101589.7,2181.701020865242
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,146909.5,1797.661459291547
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,247857.1,6392.123650764794
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,381831.0,8834.985606477621
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,643699.4,15174.84088292933
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,1723442.0,9986.188017011842
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,1751286.0,89988.16924709849
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,226933.7,2128.408119281221
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,320949.2,5547.092127111898
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,741065.9,13816.609500886967
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,1286216.0,24269.533347159533
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,2413867.0,19528.734413109778
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,7506091.0,26053.654232926492
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,7554264.0,41058.28004191121
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,384436.3,5602.117239639561
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,861883.8,2439.153259273015
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,2983624.0,12031.557763740413
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,6141436.0,22460.89005854895
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,11460290.0,34421.19663489017
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,31275630.0,26768.059324500613
STDDEV,double,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,31280160.0,59142.29920755156
STDDEV,double,numDistinct,1024,0.001,63075.6,2519.15608444133
STDDEV,double,numDistinct,1024,0.01,93710.4,1041.7719093501767
STDDEV,double,numDistinct,1024,0.05,185296.4,12503.107188926197
STDDEV,double,numDistinct,1024,0.1,311486.6,17515.43635514431
STDDEV,double,numDistinct,1024,0.2,528056.8,21994.62404922317
STDDEV,double,numDistinct,1024,0.25,1390008.0,4669.3392347192985
STDDEV,double,numDistinct,1024,1.0,1427111.0,64673.29836270231
STDDEV,double,numDistinct,2048,0.001,157257.4,9281.843856571699
STDDEV,double,numDistinct,2048,0.01,232903.6,1734.643620138989
STDDEV,double,numDistinct,2048,0.05,616033.4,17392.899382602453
STDDEV,double,numDistinct,2048,0.1,1059806.0,25935.378325539983
STDDEV,double,numDistinct,2048,0.2,1991432.0,21945.844354784913
STDDEV,double,numDistinct,2048,0.25,6340474.0,22582.93859433612
STDDEV,double,numDistinct,2048,1.0,6376292.0,59055.54406187826
STDDEV,double,numDistinct,4096,0.001,326401.7,4896.524324003249
STDDEV,double,numDistinct,4096,0.01,745413.6,17368.40740604107
STDDEV,double,numDistinct,4096,0.05,2505611.0,19625.984164990132
STDDEV,double,numDistinct,4096,0.1,5192145.0,40880.587419676114
STDDEV,double,numDistinct,4096,0.2,9760814.0,76881.67173578442
STDDEV,double,numDistinct,4096,0.25,26299380.0,6974.684381549707
STDDEV,double,numDistinct,4096,1.0,26291430.0,30621.99826558945
STDDEV,double,numDistinctApprox,1024,0.001,100324.4,2445.8651366472936
STDDEV,double,numDistinctApprox,1024,0.01,147912.8,3279.7528633182797
STDDEV,double,numDistinctApprox,1024,0.05,249072.2,6170.538258531423
STDDEV,double,numDistinctApprox,1024,0.1,384500.3,45227.85009519394
STDDEV,double,numDistinctApprox,1024,0.2,623040.4,21192.20404981249
STDDEV,double,numDistinctApprox,1024,0.25,2042171.0,8991.224672485438
STDDEV,double,numDistinctApprox,1024,1.0,2061330.0,95209.54959106435
STDDEV,double,numDistinctApprox,2048,0.001,225457.8,2195.1900854165533
STDDEV,double,numDistinctApprox,2048,0.01,319885.0,4554.1967458598
STDDEV,double,numDistinctApprox,2048,0.05,744187.5,12266.37841373276
STDDEV,double,numDistinctApprox,2048,0.1,1260559.0,27347.384782542642
STDDEV,double,numDistinctApprox,2048,0.2,2409680.0,29306.15255842672
STDDEV,double,numDistinctApprox,2048,0.25,8742020.0,34804.91153079771
STDDEV,double,numDistinctApprox,2048,1.0,8753034.0,41783.962420473516
STDDEV,double,numDistinctApprox,4096,0.001,380488.7,4752.936403483174
STDDEV,double,numDistinctApprox,4096,0.01,857839.3,4566.539707480933
STDDEV,double,numDistinctApprox,4096,0.05,2980953.0,10226.661288568755
STDDEV,double,numDistinctApprox,4096,0.1,6150931.0,42875.08119849772
STDDEV,double,numDistinctApprox,4096,0.2,11445650.0,25242.655697582028
STDDEV,double,numDistinctApprox,4096,0.25,35636470.0,31574.56958446815
STDDEV,double,numDistinctApprox,4096,1.0,35615880.0,56692.499993874844
STDDEV,double,sparsity,1024,0.001,9930.3,1170.285819789337
STDDEV,double,sparsity,1024,0.01,33666.3,1436.5317067313354
STDDEV,double,sparsity,1024,0.05,137356.7,972.3669917611696
STDDEV,double,sparsity,1024,0.1,251981.0,16839.193626774417
STDDEV,double,sparsity,1024,0.2,507650.4,28514.723375048823
STDDEV,double,sparsity,1024,0.25,1933734.0,4607.127810975788
STDDEV,double,sparsity,1024,1.0,1957222.0,74423.25320608995
STDDEV,double,sparsity,2048,0.001,25055.5,632.1531547901285
STDDEV,double,sparsity,2048,0.01,120024.7,3889.1852631510255
STDDEV,double,sparsity,2048,0.05,525787.2,31276.98075368956
STDDEV,double,sparsity,2048,0.1,1045598.5,50430.849410631396
STDDEV,double,sparsity,2048,0.2,2200706.0,11545.466835275398
STDDEV,double,sparsity,2048,0.25,8595585.0,24988.867410197916
STDDEV,double,sparsity,2048,1.0,8596101.0,24376.829367249753
STDDEV,double,sparsity,4096,0.001,79591.4,1819.7404698961245
STDDEV,double,sparsity,4096,0.01,540877.6,7740.986675554426
STDDEV,double,sparsity,4096,0.05,2637991.0,8036.011241073893
STDDEV,double,sparsity,4096,0.1,5709564.0,25276.86961982792
STDDEV,double,sparsity,4096,0.2,10698530.0,21975.645610538966
STDDEV,double,sparsity,4096,0.25,35307580.0,13580.607088377325
STDDEV,double,sparsity,4096,1.0,35319790.0,26621.35525392248
STDDEV,int64_t,min,1024,0.001,11898.4,528.2396762413398
STDDEV,int64_t,min,1024,0.01,34576.6,686.1678123219326
STDDEV,int64_t,min,1024,0.05,133210.0,6121.106744517511
STDDEV,int64_t,min,1024,0.1,252809.4,14206.324078459651
STDDEV,int64_t,min,1024,0.2,516254.5,17726.074831852777
STDDEV,int64_t,min,1024,0.25,2070591.0,71831.62680880897
STDDEV,int64_t,min,1024,1.0,2027947.0,53053.44643742656
STDDEV,int64_t,min,2048,0.001,28331.4,120.349675713915
STDDEV,int64_t,min,2048,0.01,120035.0,5464.020192739651
STDDEV,int64_t,min,2048,0.05,529443.1,27989.90260175185
STDDEV,int64_t,min,2048,0.1,996043.1,53161.74932839923
STDDEV,int64_t,min,2048,0.2,2032364.0,16994.15795043828
STDDEV,int64_t,min,2048,0.25,7892547.0,7471.531227860069
STDDEV,int64_t,min,2048,1.0,7912195.0,29725.54316857242
STDDEV,int64_t,min,4096,0.001,86755.2,1716.149035227159
STDDEV,int64_t,min,4096,0.01,545958.5,19761.257181386238
STDDEV,int64_t,min,4096,0.05,2407135.0,56157.206374407375
STDDEV,int64_t,min,4096,0.1,5067358.0,27042.99490317846
STDDEV,int64_t,min,4096,0.2,9436477.0,22048.156410709656
STDDEV,int64_t,min,4096,0.25,31693190.0,98951.32866437138
STDDEV,int64_t,min,4096,1.0,31652340.0,11346.776341029266
STDDEV,int64_t,"min, max",1024,0.001,9579.9,516.6368701085469
STDDEV,int64_t,"min, max",1024,0.01,26056.0,494.08861103607376
STDDEV,int64_t,"min, max",1024,0.05,108040.7,10826.444148472754
STDDEV,int64_t,"min, max",1024,0.1,215978.9,11684.836350777208
STDDEV,int64_t,"min, max",1024,0.2,411977.8,22828.704785374422
STDDEV,int64_t,"min, max",1024,0.25,1450162.0,2942.322589761736
STDDEV,int64_t,"min, max",1024,1.0,1474780.0,69616.6172691549
STDDEV,int64_t,"min, max",2048,0.001,22290.1,131.13220640085177
STDDEV,int64_t,"min, max",2048,0.01,92486.6,688.7952767937161
STDDEV,int64_t,"min, max",2048,0.05,430757.3,13937.274514767943
STDDEV,int64_t,"min, max",2048,0.1,819404.3,10027.198246657823
STDDEV,int64_t,"min, max",2048,0.2,1654446.0,39459.56135364689
STDDEV,int64_t,"min, max",2048,0.25,6562514.0,11712.470277443703
STDDEV,int64_t,"min, max",2048,1.0,6539171.0,28757.792161429916
STDDEV,int64_t,"min, max",4096,0.001,68201.7,266.32480169897883
STDDEV,int64_t,"min, max",4096,0.01,460549.6,16916.76578755854
STDDEV,int64_t,"min, max",4096,0.05,2078797.0,12665.712288607296
STDDEV,int64_t,"min, max",4096,0.1,4616209.0,22465.26724128213
STDDEV,int64_t,"min, max",4096,0.2,8811972.0,23723.976994687375
STDDEV,int64_t,"min, max",4096,0.25,26603190.0,51450.2013817459
STDDEV,int64_t,"min, max",4096,1.0,26602980.0,64475.1080305846
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,62489.7,2393.0593181114423
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,105366.1,1401.0582072133902
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,211237.9,2307.5932363491747
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,338690.7,2403.4647698686986
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,595800.6,4475.953633957042
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,1821566.0,7685.1374599142855
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,1731293.0,53296.09826244321
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,141487.7,2407.0414320396644
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,261945.0,4973.73363000294
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,695556.4,3063.788003980275
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,1232013.0,4166.40545847908
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,2182058.0,10036.678069294965
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,7730433.0,19126.574328811577
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,7055395.0,236019.42482440808
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,303360.8,6207.592193793372
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,832930.7,9290.069968041746
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,2787324.0,8078.674533747603
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,5492344.0,24787.80219740708
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,9998632.0,13366.516873641236
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,29991250.0,1309168.6982797731
STDDEV,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,31239640.0,20741.00608295851
STDDEV,int64_t,numDistinct,1024,0.001,31829.2,1963.136990748339
STDDEV,int64_t,numDistinct,1024,0.01,58677.7,1763.4864489288132
STDDEV,int64_t,numDistinct,1024,0.05,151297.0,10987.964435892776
STDDEV,int64_t,numDistinct,1024,0.1,278135.2,15693.83890292975
STDDEV,int64_t,numDistinct,1024,0.2,496221.0,13746.612956571442
STDDEV,int64_t,numDistinct,1024,0.25,1480597.0,12377.1878425145
STDDEV,int64_t,numDistinct,1024,1.0,1504466.0,78000.91526528534
STDDEV,int64_t,numDistinct,2048,0.001,64956.2,4794.792842240426
STDDEV,int64_t,numDistinct,2048,0.01,152546.5,2657.634380421805
STDDEV,int64_t,numDistinct,2048,0.05,549936.2,19128.144161592547
STDDEV,int64_t,numDistinct,2048,0.1,988429.0,17067.270067458245
STDDEV,int64_t,numDistinct,2048,0.2,1909221.0,20178.503110433583
STDDEV,int64_t,numDistinct,2048,0.25,6626892.0,22899.007159457582
STDDEV,int64_t,numDistinct,2048,1.0,6608882.0,43345.769189929764
STDDEV,int64_t,numDistinct,4096,0.001,136470.5,4130.646418338579
STDDEV,int64_t,numDistinct,4096,0.01,601697.8,13254.77804667686
STDDEV,int64_t,numDistinct,4096,0.05,2401744.0,15215.751487630581
STDDEV,int64_t,numDistinct,4096,0.1,5115279.0,25962.749576182287
STDDEV,int64_t,numDistinct,4096,0.2,9608102.0,24529.081968598468
STDDEV,int64_t,numDistinct,4096,0.25,27004850.0,46564.537054620094
STDDEV,int64_t,numDistinct,4096,1.0,26993110.0,47040.67861377473
STDDEV,int64_t,numDistinctApprox,1024,0.001,64454.4,1182.8431097242878
STDDEV,int64_t,numDistinctApprox,1024,0.01,105104.6,1337.3085906650963
STDDEV,int64_t,numDistinctApprox,1024,0.05,211570.3,1286.141952593969
STDDEV,int64_t,numDistinctApprox,1024,0.1,339592.6,2611.5551858784966
STDDEV,int64_t,numDistinctApprox,1024,0.2,596575.1,4658.779226125415
STDDEV,int64_t,numDistinctApprox,1024,0.25,1988086.0,12593.204693184489
STDDEV,int64_t,numDistinctApprox,1024,1.0,1994778.0,48156.05484025636
STDDEV,int64_t,numDistinctApprox,2048,0.001,141375.0,1962.8984238167345
STDDEV,int64_t,numDistinctApprox,2048,0.01,260444.5,4086.7876069652125
STDDEV,int64_t,numDistinctApprox,2048,0.05,697340.2,3494.872014824005
STDDEV,int64_t,numDistinctApprox,2048,0.1,1226020.0,3629.0586474548304
STDDEV,int64_t,numDistinctApprox,2048,0.2,2179055.0,9897.027892812628
STDDEV,int64_t,numDistinctApprox,2048,0.25,8018447.0,26295.717458679053
STDDEV,int64_t,numDistinctApprox,2048,1.0,8017389.0,33787.598793377176
STDDEV,int64_t,numDistinctApprox,4096,0.001,303157.7,5611.27357399568
STDDEV,int64_t,numDistinctApprox,4096,0.01,820306.3,9690.160588624562
STDDEV,int64_t,numDistinctApprox,4096,0.05,2762673.0,36809.4637740532
STDDEV,int64_t,numDistinctApprox,4096,0.1,5408396.0,13413.161198365287
STDDEV,int64_t,numDistinctApprox,4096,0.2,9904500.0,22437.12548433952
STDDEV,int64_t,numDistinctApprox,4096,0.25,32024730.0,13744.497889054534
STDDEV,int64_t,numDistinctApprox,4096,1.0,32052300.0,50147.60435177556
STDDEV,int64_t,sparsity,1024,0.001,12050.2,659.8336153910317
STDDEV,int64_t,sparsity,1024,0.01,36245.5,821.2225642296977
STDDEV,int64_t,sparsity,1024,0.05,140876.2,1446.2467747011024
STDDEV,int64_t,sparsity,1024,0.1,270478.3,2230.74746068069
STDDEV,int64_t,sparsity,1024,0.2,530183.0,2359.18055453348
STDDEV,int64_t,sparsity,1024,0.25,1650067.0,15458.068766828535
STDDEV,int64_t,sparsity,1024,1.0,1677532.0,92155.77136324966
STDDEV,int64_t,sparsity,2048,0.001,28621.7,486.74658019685495
STDDEV,int64_t,sparsity,2048,0.01,125509.7,487.8456153789266
STDDEV,int64_t,sparsity,2048,0.05,550538.9,1784.1166161436884
STDDEV,int64_t,sparsity,2048,0.1,1072646.0,1276.045976183188
STDDEV,int64_t,sparsity,2048,0.2,2026057.0,12286.174750507176
STDDEV,int64_t,sparsity,2048,0.25,6863758.0,16790.108728388554
STDDEV,int64_t,sparsity,2048,1.0,6868816.0,29215.605495085023
STDDEV,int64_t,sparsity,4096,0.001,87243.8,158.36020824549016
STDDEV,int64_t,sparsity,4096,0.01,554815.1,1471.020088238086
STDDEV,int64_t,sparsity,4096,0.05,2436589.0,3647.085442133498
STDDEV,int64_t,sparsity,4096,0.1,5024254.0,10454.119018092608
STDDEV,int64_t,sparsity,4096,0.2,9255011.0,13346.483057345158
STDDEV,int64_t,sparsity,4096,0.25,27634830.0,64005.10483113358
STDDEV,int64_t,sparsity,4096,1.0,27590940.0,53576.65743793822
SUM,double,min,1024,0.001,5358.9,1223.0174387781867
SUM,double,min,1024,0.01,19721.7,651.6220871367424
SUM,double,min,1024,0.05,86686.8,4463.954694114976
SUM,double,min,1024,0.1,166111.0,1403.6127987763873
SUM,double,min,1024,0.2,327378.0,1683.1197224202388
SUM,double,min,1024,0.25,1609419.0,1972.198153217749
SUM,double,min,1024,1.0,1612330.0,19899.353981697222
SUM,double,min,2048,0.001,13237.9,353.46992642782044
SUM,double,min,2048,0.01,73474.8,4401.974577138966
SUM,double,min,2048,0.05,328067.1,533.4236277731445
SUM,double,min,2048,0.1,649485.6,981.7827548789742
SUM,double,min,2048,0.2,1293657.0,1824.8655962685339
SUM,double,min,2048,0.25,6432456.0,1984.8884659401638
SUM,double,min,2048,1.0,6433603.0,1551.5801980919932
SUM,double,min,4096,0.001,40416.3,3677.5593370845545
SUM,double,min,4096,0.01,272512.9,6826.4995658259795
SUM,double,min,4096,0.05,1298577.0,3037.005286645247
SUM,double,min,4096,0.1,2602510.0,2311.517058364709
SUM,double,min,4096,0.2,5212306.0,5962.943344803221
SUM,double,min,4096,0.25,25703690.0,5953.980927823589
SUM,double,min,4096,1.0,25713760.0,26652.713015959893
SUM,double,"min, max",1024,0.001,4398.3,645.1492592157778
SUM,double,"min, max",1024,0.01,17215.3,754.5643408248525
SUM,double,"min, max",1024,0.05,77387.8,8185.193635122166
SUM,double,"min, max",1024,0.1,164474.5,10644.318142662882
SUM,double,"min, max",1024,0.2,299243.0,12685.763464083138
SUM,double,"min, max",1024,0.25,1061536.0,2237.6336707433543
SUM,double,"min, max",1024,1.0,1068038.0,20676.198232105722
SUM,double,"min, max",2048,0.001,11201.1,222.64144068683868
SUM,double,"min, max",2048,0.01,62081.2,2905.628973790929
SUM,double,"min, max",2048,0.05,299122.2,20533.682788151873
SUM,double,"min, max",2048,0.1,560776.3,15132.130481197937
SUM,double,"min, max",2048,0.2,1097881.0,8707.111333718995
SUM,double,"min, max",2048,0.25,4337916.0,4891.8735333885315
SUM,double,"min, max",2048,1.0,4340555.0,9659.854208699739
SUM,double,"min, max",4096,0.001,33396.0,1720.8165374482992
SUM,double,"min, max",4096,0.01,244216.9,16708.241841478506
SUM,double,"min, max",4096,0.05,1114532.0,13725.214266694247
SUM,double,"min, max",4096,0.1,2189888.0,16787.528307248427
SUM,double,"min, max",4096,0.2,4389419.0,15176.456510734723
SUM,double,"min, max",4096,0.25,17448340.0,6308.23095469554
SUM,double,"min, max",4096,1.0,17455920.0,5242.518478746507
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,87651.2,2677.213468432345
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,124127.4,2738.2255892781695
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,191825.6,3637.285776815213
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,274569.4,3759.9562113289444
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,437520.4,4395.727779459406
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,1391721.0,4923.206836560436
SUM,double,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,1406090.0,36443.31641208179
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,199691.7,3511.032929685126
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,256670.7,3821.4574313996977
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,517047.2,5299.886787050792
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,837849.0,4860.2842166551
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,1480263.0,2987.8868415282604
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,5448905.0,6298.003651951926
SUM,double,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,5479654.0,68356.31649265812
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,315389.8,5955.921680702887
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,547634.4,4497.345493609413
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,1580046.0,6751.1631919577085
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,2883024.0,4472.444521735271
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,5498818.0,6321.618639416845
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,21853850.0,14479.122901612318
SUM,double,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,21854360.0,17206.213348025776
SUM,double,numDistinct,1024,0.001,50169.2,2173.221817179891
SUM,double,numDistinct,1024,0.01,70553.2,667.9191235138838
SUM,double,numDistinct,1024,0.05,123682.7,13197.598889781262
SUM,double,numDistinct,1024,0.1,189244.3,15777.17844828057
SUM,double,numDistinct,1024,0.2,304466.9,14172.596848613643
SUM,double,numDistinct,1024,0.25,1120363.0,2608.162614221393
SUM,double,numDistinct,1024,1.0,1126760.0,19610.27905065209
SUM,double,numDistinct,2048,0.001,136314.2,1908.5723460220265
SUM,double,numDistinct,2048,0.01,161830.9,1982.6642821102007
SUM,double,numDistinct,2048,0.05,355646.0,19925.29373546208
SUM,double,numDistinct,2048,0.1,577115.9,18945.137437993002
SUM,double,numDistinct,2048,0.2,1016515.3,21855.811289499707
SUM,double,numDistinct,2048,0.25,4464346.0,3503.3926414262855
SUM,double,numDistinct,2048,1.0,4466616.0,8905.448020422078
SUM,double,numDistinct,4096,0.001,253458.1,3740.1588929408254
SUM,double,numDistinct,4096,0.01,432309.6,20537.94419117941
SUM,double,numDistinct,4096,0.05,1129409.0,18610.380287475175
SUM,double,numDistinct,4096,0.1,2040558.0,13005.292768715373
SUM,double,numDistinct,4096,0.2,3884079.0,15031.270701071424
SUM,double,numDistinct,4096,0.25,17755860.0,7993.775356140936
SUM,double,numDistinct,4096,1.0,17756030.0,4652.609781378047
SUM,double,numDistinctApprox,1024,0.001,85887.7,1647.238905293069
SUM,double,numDistinctApprox,1024,0.01,119732.8,2159.2062739195
SUM,double,numDistinctApprox,1024,0.05,171901.5,1837.3862020695483
